"bureau","P19_MAISON","P19_RP_120M2P","P19_RP_ACHTOT","P19_RP_ACH19","P19_RP_ACH45","P19_RP_ACH70","P19_RP_ACH90","P19_RP_ACH05","P19_RP_ACH15","P19_RP_CCCOLL"
"14118_03.1",71.2694603058389,32.62027876501,1230.19886560551,98.2927204675307,72.0619656096521,288.18622181488,341.499759809525,184.381356958845,245.776840945082,238.91949355008
"14118_11.1",186.42584954059,78.3629068015417,1051.25046225602,108.666585384517,83.4564270432212,226.765382234598,403.244782015773,189.724103474398,39.3931821035143,354.270550527185
"14118_05.2",129.550166629901,54.4555793027663,730.529982245709,75.5140678095798,57.9951442164758,157.582723247772,280.220950214351,131.842173600853,27.3749231566795,246.188009688382
"14118_04.3",314.74034002428,156.674811749422,878.79638413927,3.24074089796211,6.3772696050888,406.012123859452,258.086233853211,38.6474028986485,166.432613024908,412.087627392323
"14118_04.2",186.115739006467,49.5214620892247,438.313599583298,7.08256652238187,15.726678782695,249.377401817041,125.028943843853,38.6058436392926,2.49216497803356,248.928830794888
"14118_04.1",361.283493365494,96.1298969967303,850.844046249932,13.7485114846236,30.5282588134667,484.085544703669,242.703243932186,74.9407552998034,4.8377320161828,483.214789190077
"14118_10.1",185.423769123732,25.101415353509,710.345472018227,2.94956176298895,8.83307713259807,309.851689877693,360.731742155223,25.1170235098778,2.86237757984636,495.463712439265
"14118_11.2",124.284951890182,32.3020016870964,1026.64165461021,9.54681844965131,44.8257575997181,114.165682861585,224.953819835284,574.663879460372,58.4856964036024,174.979577132315
"14118_11.3",79.4608708806081,20.6520994392912,656.377451308168,6.10370359895739,28.65909092441,72.9911742885542,143.822933993051,367.408054081221,37.3924944219753,111.872188658365
"14118_07.2",170.146609225245,28.810815334411,774.116003779405,20.9051252723761,27.9417900835248,262.289639348844,132.120013626009,191.661997430303,139.197438018347,217.317356522531
"14118_07.1",128.356213976939,21.7344747259591,583.982248465165,15.7705331002136,21.0788942735362,197.867622666672,99.6694839634803,144.587120868475,105.008593592788,163.941163692435
"14118_08.1",178.679460120671,28.61424116035,833.713869497204,2.13349723212525,22.231563188327,487.914526373571,253.557457463145,11.0370797616857,56.839745478347,613.664687423257
"14118_09.2",109.513217493315,17.5377607111823,510.985920014416,1.3076273358187,13.6257967928456,299.044387132189,155.406183606444,6.76466178942024,34.8372633576965,376.117066485222
"14118_09.3",0.999195407461084,8.19056171626079,631.577183674379,3.19458467895537,11.4272615583817,371.952675567777,225.455522543936,11.1345915904163,8.41254773491259,622.345311387492
"14118_07.3",231.412596315074,40.4644835590498,1019.09497601395,0,0,355.120854322571,586.165335193097,15.3483379253335,62.4604485729521,739.748205834335
"14118_10.3",161.402404204916,69.58602521311,520.177538752004,1.67486799063934,17.3311826603463,138.56334962328,226.097851460427,112.596254595232,23.914032422081,188.849028810309
"14118_10.2",189.472387544901,81.687942641477,610.643197665396,1.96614938031575,20.3453013838847,162.661323470806,265.419216931806,132.178211916141,28.0729945824429,221.692338168623
"14118_06.2",267.735645088989,168.615062969279,1282.42376953755,266.061671137616,64.3781559728686,491.906183009995,355.135709388738,83.6406697841644,21.3013802441652,703.235232947853
"14118_05.1",274.519686133271,154.800045569697,1378.73087481169,171.55673426085,142.550133961265,429.692363719126,419.038418615524,172.588701573674,43.304522681249,436.689834225338
"14118_06.1",189.638538962547,102.482301574034,1007.57860742978,68.7314953899082,59.1145053680972,533.937585033081,181.12927056301,142.255738479916,22.4100125957717,250.123939824588
"14118_14.1",209.968806204156,31.6967242240033,1584.6484695033,6.1490732132006,7.95244083612902,717.192418591294,424.388183668959,196.873295271883,232.093057921837,914.848980535811
"14118_14.2",49.2519421960365,7.43503407723535,371.707665685959,1.44237519815816,1.86538735662286,168.230320410304,99.547845551978,46.180155681059,54.4415814878382,214.594205310869
"14118_13.1",9.74765526750319,3.23129044193983,834.157122079886,3.15246065722053,3.2484803819501,137.447752022125,653.681126748913,33.4210903364557,3.2062119332217,789.453674445753
"14118_13.2",494.590049344217,115.52219661713,1607.50325350385,19.8655790398914,51.0078777513756,565.798108868614,630.531817391356,284.416715353137,55.8831550994801,424.781551656894
"14118_13.3",107.405698540635,18.3405618090767,873.120525098521,0,12.0454649223928,192.338318220616,407.097268029081,245.919718179213,15.7197557472188,638.814236524113
"14118_12.1",301.325484376071,24.2827708743988,902.367264884071,24.3088318379551,91.9514703736256,184.674787864531,414.150409458897,83.0912717520582,104.190493597003,578.342783710747
"14118_23.2",152.511177751065,138.242539782984,1475.53602627614,130.570062696075,45.8639332804055,672.79044539406,405.843290230371,139.21254485028,81.2557498249502,566.180899465435
"14118_23.1",148.455363810188,46.1476637117757,1356.10548067368,5.65650374556637,36.7096116824132,287.67036996988,627.086867686798,264.590133018763,134.391994570256,538.577855031694
"14118_23.3",90.9887713675348,28.2840519523786,831.161423638704,3.46688939244391,22.4994394182533,176.314097723475,384.343564066102,162.168146043758,82.369286994673,330.096104696844
"14118_24.1",29.8482558117462,24.9975914349434,825.534008379516,12.5544916772928,24.0737106358341,108.960723886181,165.664637927433,238.954258993851,275.326185258923,254.992502620058
"14118_18.2",22.5171052614928,18.8578321351328,622.771269479284,9.47093231795771,18.1608694270328,82.1984408264171,124.97507773473,180.263739240975,207.70220993217,192.362765134429
"14118_17.3",55.84716934956,9.11806272117174,323.546118019118,5.99443955846491,29.6662573793053,155.620670038058,77.0541876677682,48.5343796531428,6.67618372237865,140.334468048202
"14118_18.2",124.304989842569,20.2950428309952,720.151036881262,13.3424622430348,66.0313470700666,346.381491375033,171.50770803471,108.028135356995,14.8598928014234,312.357364365354
"14118_17.1",285.272269250276,35.7061534679503,676.413046676959,5.98492042211157,217.459376040489,191.265622114818,119.776882753622,131.083666635466,10.8425787104512,281.516219771751
"14118_17.2",224.142497268074,28.0548348676752,531.467393817611,4.70243747451623,170.860938317527,150.280131661642,94.1104078778455,102.994309499294,8.51916898678305,221.191315534947
"14118_18.3",298.235183544919,84.9032150722145,1088.10504233123,1.26869433411833,117.502882303938,199.953111545921,298.485686328236,247.923866241755,222.970801577259,450.412813773185
"14118_18.1",562.582460862275,94.9809362333445,1025.15303221732,21.4026770643567,293.610071632508,285.457915576145,287.881147125418,68.7562108049507,68.0450100139384,308.440004355298
"14118_21.2",5.52098360083883,3.38235395444967,1287.6214061545,0,8.1772438326065,1138.40668629663,86.3201261572916,3.35610302013764,51.3612468478316,1263.76306034791
"14118_19.3",547.475206353223,59.323936015393,1202.27227412722,22.2414617616978,245.955599220674,517.628001851736,304.694464748976,46.0545939936001,65.6981525505396,395.760764756464
"14118_19.2",123.359583282428,19.1001139164181,575.639263879219,4.90276858495166,43.8475255126359,313.053634357302,84.3470953300992,64.3543229527118,65.133917141519,320.802147858919
"14118_19.1",133.639548555964,20.6917900761197,623.609202535821,5.31133263369764,47.5014859720223,339.14143722041,91.3760199409408,69.7171831987712,70.561743569979,347.535660180496
"14118_22.2",2.0348364740578,0,707.790791512724,1.03483277864907,3.10449833594721,17.5921572370342,275.230690037413,396.340954222594,14.487658901087,620.864838106202
"14118_15.2",394.879792597489,79.5627952344596,763.598676840357,6.64308448694437,17.0897060649637,122.717744960613,387.62817960891,188.542686946071,40.9772747728552,11.8261371729995
"14118_09.1",116.945932392307,24.5042588851593,121.134290166222,0,0,4.96125360990084,85.731034405634,15.4419467195563,15.000055431131,15.000055431131
"14118_22.1",114.469104887084,16.5539961933792,338.294463544525,0,0,19.4544189343707,256.287296705345,59.0108477157727,3.5419001890371,173.082585505055
"14118_22.2",212.585480504586,30.7431357877042,628.26114658269,0,0,36.1296351638313,475.962122452783,109.591574329292,6.5778146367832,321.439087366532
"14118_15.1",2.9367131262861,29.4360428513094,1629.08807628793,2.9367131262861,0,13.5734126516693,314.190239025451,1227.21021756498,71.1774939195472,499.441923590659
"14228_2",464.894253928091,125.594681449982,573.45464335369,68.2149719590233,23.797615350137,43.4640041029406,194.737108239539,152.788407227376,90.4525364746739,13.0743461534219
"14228_1",671.513922340576,181.414539872197,828.323373733108,98.5327372741448,34.3743332835312,62.7813392598031,281.286934123778,220.694365995098,130.653663796751,18.8851666660539
"14228_3",103.309834206242,27.9099292111072,127.434365189709,15.1588826575607,5.2883589666971,9.65866757843124,43.2749129421197,33.9529793838613,20.1005636610386,2.90541025631599
"14228_4",292.711196917687,79.0781327648036,361.064034704175,42.9501675297554,14.9836837389751,27.3662248055552,122.612253336006,96.2001082542736,56.9515970396095,8.23199572622863
"14228_5",189.401362711444,51.1682035536965,233.629669514466,27.7912848721947,9.69532477227802,17.7075572271239,79.3373403938862,62.2471288704123,36.8510333785708,5.32658546991264
"14514_5",208.330760908309,31.8219348488642,301.308854512901,26.8193384551173,19.4665709760446,64.1130542632152,92.2620980985043,51.9293915023213,46.718401217699,17.3478904408215
"14514_1",148.807686363078,22.7299534634744,215.220610366358,19.1566703250838,13.9046935543176,45.7950387594394,65.9014986417888,37.0924225016581,33.3702865840707,12.3913503148725
"14514_5",14.8807686363078,2.27299534634744,21.5220610366358,1.91566703250838,1.39046935543176,4.57950387594394,6.59014986417888,3.70924225016581,3.33702865840707,1.23913503148725
"14514_4",788.680737724313,120.468753356414,1140.6692349417,101.530352722944,73.6948758378833,242.713705425029,349.277942801481,196.589839258788,176.862518895575,65.6741566688243
"14514_2",148.807686363078,22.7299534634744,215.220610366358,19.1566703250838,13.9046935543176,45.7950387594394,65.9014986417888,37.0924225016581,33.3702865840707,12.3913503148725
"14514_3",178.569223635694,27.2759441561693,258.26473243963,22.9880043901006,16.6856322651811,54.9540465113273,79.0817983701466,44.5109070019897,40.0443439008848,14.869620377847
"15012_1",174.010062916483,31.4174602409637,206.863935742966,11.1189365461844,5.68875823293145,27.7973413654608,89.4686522088329,39.821307630521,32.9689397590354,10.6017767068268
"15012_5",468.488630928993,84.5854698795176,556.941365461831,29.9355983935735,15.3158875502001,74.8389959839329,240.877140562242,107.211212851403,88.76253012048,28.5432449799183
"15012_4",696.040251665933,125.669840963855,827.455742971863,44.4757461847378,22.7550329317258,111.189365461843,357.874608835332,159.285230522084,131.875759036142,42.4071068273072
"15012_3",999.873600035374,234.402697188757,1151.19780240962,129.419249799193,52.4917236947778,187.341151807222,333.050936546177,255.21838072289,193.676359839359,199.106538152602
"15012_2",98.8885978056963,23.1826843373496,113.854727710841,12.799706024096,5.19148915662638,18.5282457831319,32.9391036144571,25.2413783132529,19.1548048192772,19.6918554216859
"17299_1",92.6309364133118,57.7085590677827,596.226009492309,338.700340544166,52.2267904234937,75.0865735594331,91.3182325805074,30.0902229208535,8.80384946385731,31.7954841860503
"17299_2",172.028881910436,107.173038268739,1107.27687477143,629.01491815345,96.9926107864883,139.446493753233,169.5910033638,55.8818425672995,16.3500061471636,59.0487563455219
"17299_6",387.377267042416,48.2857746709344,573.926778982931,146.758826274548,72.0198924084438,96.1024290557017,95.4785271531974,91.1181983180588,72.4489057729799,24.5547859727781
"17299_4",412.369348787088,51.4009859400269,610.954313110862,156.2271376471,76.6663370799563,102.302585768973,101.638432130823,96.9967917579336,77.1230287260754,26.1389657129573
"17299_7",449.857471404096,56.0738028436657,666.495614302758,170.429604705927,83.636004087225,111.602820838879,110.878289597262,105.814681917746,84.1342131557186,28.5152353232262
"17299_19",216.957921808992,48.8365825875482,317.31144394416,115.98668842646,55.3497847389702,65.1806292688851,60.6951329202949,11.0356974199854,9.063511169565,26.0133157871832
"17299_18",353.983977688355,79.6807400112628,517.718671698367,189.241439011592,90.3075435214778,106.347342491339,99.0289010804811,18.0056115799762,14.7878340135008,42.4427783896147
"17299_13",410.615855719385,40.3693527807217,462.656798057649,37.3769704370366,47.5217624626512,179.021602780643,115.412825772539,55.5032844303161,27.820352174463,92.749304316858
"17299_12",394.513273142154,38.7862409069679,444.513394212251,35.9112068904861,45.658163934704,172.001147769638,110.886832604988,53.3266850408919,26.7293579715428,89.112076696589
"17299_15",862.020226298364,110.701422877638,896.691863729208,289.931845015692,192.380861548903,229.965621968499,119.48867399653,43.8624007451155,21.0624604544688,0
"17299_9",533.477030898497,68.6979058437664,1027.08045660955,43.1573704718913,50.376871869089,405.014719430415,369.96426492328,132.00215821024,26.5650717046378,431.926706748031
"17299_8",133.369257724624,17.1744764609416,256.770114152388,10.7893426179728,12.5942179672722,101.253679857604,92.49106623082,33.00053955256,6.64126792615944,107.981676687008
"17299_9",55.529783001497,4.66813057024736,54.7159786651906,1.82354708194595,0.179457504681745,19.2741405019687,25.7160183684342,6.14388444351658,1.57893076464341,1.78214633693519
"17299_5",182.455001290633,15.3381433022413,179.781072757055,5.99165469782242,0.589646086811447,63.3293187921827,84.4954889248554,20.1870488858402,5.18791536954265,5.85562367850133
"17299_4",79.32826143071,6.66875795749623,78.1656838074151,2.60506725992279,0.256367863831064,27.5344864313838,36.7371690977632,8.77697777645225,2.25561537806202,2.54592333847884
"17299_20",475.96956858426,40.0125477449774,468.994102844491,15.6304035595367,1.53820718298638,165.206918588303,220.423014586579,52.6618666587135,13.5336922683721,15.275540030873
"17299_3",315.903147710787,17.3516055121452,426.867165145387,66.524567639751,25.6639299998321,59.245249602942,151.33220137122,46.3216188824298,77.7795976492117,6.22440689793263
"17299_14",249.221493977461,28.037939682972,365.381880631306,19.1095151279494,16.2865975349008,66.4999115754113,186.414274373189,49.8575323647649,27.2140496550887,8.0995420024184
"17299_16",121.050439931909,13.618427846015,177.471199163777,9.28176449071826,7.91063308838037,32.2999570509141,90.5440761241206,24.2165157200287,13.2182526896145,3.93406325831751
"17299_17",341.789477454803,38.4520315652188,501.095150580077,26.2073350326163,22.3359051907211,91.1998787319926,255.653861997517,68.3760443859634,37.3221252412645,11.1079433176024
"17299_11",404.965944684308,65.3903025156182,569.827469830109,19.8842791701907,16.5657590652073,164.505835454991,147.92421050904,136.362707356312,84.5846782743682,91.6889311895472
"17299_10",438.713106741334,70.8394943919198,617.313092315951,21.5413024343733,17.946238987308,178.21465507624,160.251228051461,147.726266302672,91.6334014638988,99.3296754553428
"24294_7",630.820007012122,111.20155553042,563.766025712349,53.44570885958,60.3419293575903,159.47509901649,161.630167922117,66.8071360744757,62.0659844820946,6.46520671688448
"24294_6",745.514553741599,131.420020172314,666.26893947823,63.1631104704127,71.3131892407886,188.470571564942,191.017471180684,78.9538880880168,73.3507089333845,7.64069884722711
"24294_3",57.3472733647384,10.1092323209472,51.2514568829408,4.85870080541636,5.48562994159912,14.4977362742263,14.6936516292834,6.07337600677052,5.64236222564496,0.587746065171316
"24294_3",14.5268314300249,2.99750493237389,13.8316240670321,0.989372543038401,1.13630905933125,4.39829972103216,3.80075788810798,1.78282973101973,1.72405512450262,0.205711122809977
"24294_2",276.009797170473,56.9525937151039,262.80085727361,18.7980783177296,21.5898721272938,83.567694699611,72.2143998740516,33.8737648893749,32.7570473655498,3.90851133338956
"24294_5",566.546425770971,116.902692362582,539.433338614252,38.5855291784976,44.3160533139188,171.533689120254,148.229557636211,69.5303595097695,67.2381498556022,8.0227337895891
"24294_4",116.214651440199,23.9800394589911,110.652992536257,7.91498034430721,9.09047247465,35.1863977682573,30.4060631048638,14.2626378481578,13.792440996021,1.64568898247982
"24294_1",479.385437190822,98.9176627683384,456.443594212059,32.6492939202672,37.4981989579313,145.143890794061,125.425010307563,58.8333811236511,56.8938191085865,6.78846705272924
"24322_16",506.009630152546,74.2029112935321,981.025950406735,145.343522788535,125.600667150592,274.901431926027,295.231541185055,84.2203951176443,55.7283922388819,158.213688274352
"24322_14",78.1464007070262,14.8384310881821,243.05645080882,6.8767285557019,21.105007250685,65.5981270460972,101.124793519737,37.1488120706392,11.2029823659585,78.9977404943532
"24322_15",312.585602828105,59.3537243527283,972.22580323528,27.5069142228076,84.42002900274,262.392508184389,404.49917407895,148.595248282557,44.8119294638338,315.990961977413
"24322_12",358.428568261576,125.470339729078,844.401104433354,98.0461513196286,93.3689420214051,198.111188563413,274.867827375322,44.4872348432398,135.519760310344,117.068282284928
"24322_13",293.259737668562,102.657550687427,690.873630900017,80.2195783524234,76.392770744786,162.090972460974,224.891858761627,36.3986466899234,110.879803890282,95.7831400513048
"24322_20",45.7612628085102,30.1436655758958,693.431446776205,438.421509458082,58.7034333958051,57.2847650109438,76.5342512748581,44.8266184883595,17.660869148157,9.00473276598414
"24322_14",60.6602786066298,39.9578822750246,919.199824796365,581.163396258388,77.8161791525789,75.9356187354372,101.452379596905,59.4213314845695,23.4109195684872,11.9365062246767
"24322_18",92.2000886706753,18.1597256597542,206.579087398703,15.551177177497,37.5096796461074,70.9181180753884,57.4463112716091,17.9884194339101,7.16538179419111,14.9035652744415
"24322_20",103.047157926049,20.2961639726665,230.882509445609,17.3807274336731,41.9225831338847,79.2614260842576,64.2047008329749,20.1047040731936,8.00836788762536,16.656925894964
"24322_17",347.106216171954,68.3660260131923,777.709505500998,58.5456081976356,141.212911608875,266.985856283815,216.268465963705,67.7211084570733,26.9755549898959,56.1075398567209
"24322_19",278.1243616417,81.8693553238769,882.883369551713,68.3912309814892,200.099309886295,249.546248541607,196.947128098496,154.080968733455,13.8184833103713,129.704764127695
"24322_18",177.817214820103,52.3427025841181,564.466416598636,43.7255411193128,127.932345665009,159.545962182339,125.917016325268,98.5107832886026,8.83476801810622,82.9259967373785
"24322_5",252.969802968351,69.7254438007047,994.866233311359,219.962409178048,273.278576428991,147.840147984636,150.830601746962,170.009788747555,32.9447092251697,55.3322195868372
"24322_5",124.597067133665,34.3423827675113,490.008741780221,108.33969407277,134.599895853085,72.8167893058653,74.2896993679064,83.7361646070048,16.226498573591,27.2531827815765
"24322_2",199.570166452948,34.4598498687267,464.110030322578,55.7033834339585,75.7109442738125,116.391585998607,75.2459999995539,46.8910187736972,94.1670978429502,34.7745614830317
"24322_4",405.187913707501,69.9639376122633,942.284000957962,113.094748184098,153.716159586225,236.310189754748,152.772181817276,95.2029775102338,191.187744105384,70.6028975564583
"24322_1",152.065065846774,101.339259392513,990.525511805185,219.331512749609,125.106170571297,147.597500706781,238.957769684823,190.033774264917,69.4987838277567,161.855098908955
"24322_3",146.101729931214,97.3651707888855,951.681374087335,210.730276955507,120.200046235168,141.809363424163,229.586876756007,182.581469391783,66.7733413247074,155.507840128212
"24322_10",164.553612568061,40.8623558714714,378.029476080678,42.2023640998978,52.0230704717475,135.222542888624,103.838070863243,35.6229470885429,9.12048066862434,74.2868728184825
"24322_11",583.417353650397,144.87562536249,1340.28632428604,149.62656362691,184.445431672559,479.425379332392,368.153160333317,126.299539677561,32.3362496433045,263.380730901892
"24322_9",249.923700538481,55.9938152551992,456.982926154102,35.7737354528981,75.2537104214073,112.994560299556,141.27105791963,58.2063890384431,33.4834730221673,110.852790529098
"24322_7",354.058575762848,79.3245716115322,647.392478718311,50.6794585582723,106.609423096994,160.075627091037,200.133998719476,82.4590511377944,47.434920114737,157.041453249556
"24322_6",385.299038330158,86.3237985184321,704.515344487573,55.1511754898845,116.01613689967,174.199947128482,217.79288095943,89.7348497675998,51.6203542425079,170.898052065693
"24322_8",52.0674376121835,11.6653781781665,95.2047762821045,7.4528615526871,15.6778563377932,23.5405333957408,29.431470399923,12.1263310496757,6.97572354628485,23.0943313602288
"29075_13",398.245828122266,140.599042956391,383.650704018342,27.660331966939,13.4487252800902,57.7688051292558,138.356424370739,62.4033314947605,84.013085776557,1.02390450191642
"29075_10",154.159675402168,54.4254359831192,148.509949942584,10.7072252775248,5.20595817293815,22.3621181145506,53.5573255628668,24.1561283205524,32.5211944941511,0.396350129774098
"29075_7",12.8466396168473,4.53545299859327,12.375829161882,0.892268773127065,0.433829847744846,1.86350984287922,4.46311046357223,2.01301069337937,2.71009954117926,0.0330291774811748
"29075_11",449.632386589655,158.740854950764,433.15402066587,31.2294070594473,15.1840446710696,65.2228445007727,156.208866225028,70.455374268278,94.8534839412741,1.15602121184112
"29075_16",115.619756551626,40.8190769873394,111.382462456938,8.03041895814358,3.90446862970361,16.771588585913,40.1679941721501,18.1170962404143,24.3908958706133,0.297262597330573
"29075_1",38.5399188505419,13.6063589957798,37.127487485646,2.6768063193812,1.30148954323454,5.59052952863766,13.3893313907167,6.03903208013811,8.13029862353778,0.0990875324435244
"29075_3",102.773116934778,36.2836239887462,99.006633295056,7.13815018501652,3.47063878195877,14.9080787430338,35.7048837085778,16.104085547035,21.6807963294341,0.264233419849398
"29075_1",25.6932792336946,9.07090599718654,24.751658323764,1.78453754625413,0.867659695489692,3.72701968575844,8.92622092714446,4.02602138675874,5.42019908235852,0.0660583549623496
"29075_1",23.5000684908992,8.94833278795343,23.5000684908992,8.63791655054488,0,9.10354090665771,5.75861103369659,0,0,0
"29075_15",989.90137043589,269.788545570985,1060.31878672309,20.118841986938,19.6337834967702,146.517949605368,385.410538798352,302.143612541989,186.494060293677,22.5019682803615
"29075_12",374.962640316625,102.1926308981,401.635904061778,7.62077347990077,7.43703920332205,55.4992233353665,145.988840453921,114.448338084087,70.6416895051805,8.52347283347025
"29075_14",134.986550513985,36.7893471233161,144.58892546224,2.74347845276428,2.67733411319594,19.9797204007319,52.5559825634117,41.2014017102712,25.431008221865,3.06845022004929
"29075_1",119.86396826863,23.6914783823491,145.593704777686,2.38765755025037,4.05787686433855,24.8048035179549,57.6120885813672,33.2638458197135,23.4674324440616,3.65748427413585
"29075_2",374.574900839467,74.035869944841,454.98032743027,7.4614298445324,12.680865201058,77.515010993609,180.037776816772,103.949518186605,73.3357263876925,11.4296383566745
"29075_8",344.60890877231,68.1130003492537,418.581901235848,6.86451545696981,11.6663959849733,71.3138101141203,165.634754671431,95.6335567316764,67.4688682766771,10.5152672881406
"29075_1",44.9489881007361,8.88430439338092,54.5976392916324,0.895371581343888,1.52170382412696,9.30180131923308,21.6045332180127,12.4739421823926,8.8002871665231,1.37155660280094
"29075_4",614.302837376727,121.418826709539,746.167736985643,12.2367449450331,20.7966189297351,127.124618029519,295.261953979507,170.477209826032,120.270591275816,18.7446069049462
"29075_7",384.754258219859,87.0714358763286,466.295829947735,17.2888086841298,13.710330340537,138.476338577897,193.872156714382,51.0715946331255,51.8766009976621,2.93017913248595
"29075_5",192.37712910993,43.5357179381643,233.147914973867,8.64440434206488,6.85516517026852,69.2381692889484,96.936078357191,25.5357973165627,25.9383004988311,1.46508956624298
"29075_6",113.163017123488,25.609245845979,137.145832337569,5.0849437306264,4.03245010015795,40.728334875852,57.0212225630535,15.0210572450369,15.2578238228418,0.861817391907633
"29075_9",452.652068493952,102.436983383916,548.583329350276,20.3397749225056,16.1298004006318,162.913339503408,228.084890252214,60.0842289801476,61.0312952913672,3.44726956763053
"45203_1",23.4772839581475,5.23615694465763,27.2055229594102,4.986342162366,1.88613740452396,5.68474578342393,9.4443295453467,2.85790062118682,2.34606744256275,0.373009419413626
"45203_2",117.386419790738,26.1807847232882,136.027614797051,24.93171081183,9.4306870226198,28.4237289171197,47.2216477267335,14.2895031059341,11.7303372128138,1.86504709706813
"45203_5",469.54567916295,104.723138893153,544.110459188204,99.72684324732,37.7227480904792,113.694915668479,188.886590906934,57.1580124237364,46.921348851255,7.46018838827252
"45203_1",140.863703748885,31.4169416679458,163.233137756461,29.918052974196,11.3168244271438,34.1084747005436,56.6659772720802,17.1474037271209,14.0764046553765,2.23805651648176
"45203_3",1338.20518561441,298.460945845485,1550.71480868638,284.221503254862,107.509832057866,324.030509655164,538.326784084762,162.900335407649,133.725844226077,21.2615369065767
"45203_4",258.250123539623,57.5977263912339,299.260752553512,54.849763786026,20.7475114497636,62.5322036176632,103.887624998814,31.436906833055,25.8067418681903,4.10310361354989
"51454_110",63.1933210024758,127.668191007441,676.93677482332,50.333929187091,253.302710765591,114.051666397504,97.3329441857894,89.2868073475409,72.6287169398019,180.06999843322
"51454_109",80.4278630940602,162.486788554926,861.55589522968,64.061364419934,322.385268247115,145.156666324097,123.878292600096,113.637754805961,92.4365488324751,229.179998005916
"51454_105",53.4405180472073,49.3057138527723,534.028499865974,26.1262979395958,52.2981731475273,82.3652182680083,264.527326208834,96.7054905040606,12.0059937979464,61.1436045621463
"51454_104",73.7988106366196,68.0888429395427,737.467928386346,36.0791733451562,72.2212867275377,113.742444274869,365.299640955057,133.54567736275,16.5797057209736,84.4364063001067
"51454_905",62.6673163532925,58.7111631039552,855.441464771551,35.7471783480685,69.9017807841104,141.107637140606,248.120604977465,205.171411013777,155.392852507525,390.123427263562
"51454_106",67.7484501116676,63.4715276799516,924.801583536812,38.6455982141282,75.5694927395788,152.548796908763,268.23849186753,221.806930825705,167.992272981108,421.755056501148
"51454_107",37.2616475614172,34.9093402239734,508.640870945247,21.2550790177705,41.5632210067683,83.9018382998198,147.531170527142,121.993811954138,92.3957501396092,231.965281075631
"51454_403",111.065161103556,103.298845127996,1262.4979643668,121.814619474159,316.194258646036,216.697598975555,289.79850786485,278.139239519538,39.8537398866612,170.377812780713
"51454_401",37.3356100594523,105.934005180426,1138.9517057296,82.7740570251821,348.146337133155,289.360682350321,232.786626191451,102.268731804747,83.6152712247419,191.784006419019
"51454_402",34.4636400548791,97.7852355511627,1051.34003605809,76.4068218693989,321.365849661374,267.102168323374,214.879962638263,94.4019062813045,77.1833272843771,177.031390540632
"51454_101",291.035713940605,332.315478440029,2146.18493162774,180.52710941916,504.836292656654,458.336163223223,469.289920055024,398.893089813425,134.302356460257,451.892598549707
"51454_103",72.6859424721663,93.3670782949266,711.664284915816,31.6737355704816,116.312615889935,124.645617370289,197.926207486583,118.877707381157,122.228401217368,244.798978731419
"51454_111",106.606048959177,136.938381499226,1043.7742845432,46.4548121700397,170.591836638571,182.813572143091,290.291770980321,174.353970825698,179.268321785474,359.038502139414
"51454_116",62.9944834758775,80.9181345222697,616.775713593707,27.4505708277507,100.80426710461,108.026201720917,171.536046488372,103.027346397003,105.931281055053,212.159114900563
"51454_909",188.946023254641,139.440325132122,1485.49857256166,74.5740360103126,264.995849322242,424.504727015486,437.592095097873,243.589901623314,40.2419634924294,281.942121943574
"51454_907",115.079982097166,45.5991658720177,806.567864364665,26.649710082423,114.211495264446,212.886053485979,217.139984031147,116.785345677541,118.895275823132,174.528061037598
"51454_908",61.9661442061662,24.5533970080096,434.305773119435,14.3498438905354,61.4984974500865,114.630951877065,116.921529862926,62.8844169032916,64.0205331355324,93.9766482510146
"51454_903",258.21448687796,64.5513611645359,808.887037940515,25.1338635061387,116.786960650879,199.530813630465,222.127660999934,147.610634847176,97.6971043059206,204.469935602337
"51454_902",371.576944531699,92.8909831392101,1164.00817654855,36.1682426063948,168.059284839069,287.12970741945,319.647121926734,212.415303804473,140.588515952422,294.237224403364
"51454_406",60.6634307993545,17.8583635358553,594.09200140218,16.1131117910325,49.3531053477992,78.0449246277826,242.100710805785,153.350075764469,55.1300730653135,264.116125294557
"51454_405",34.9981331534738,10.3029020399165,342.745385424335,9.29602603328796,28.4729453929611,45.0259180544899,139.673487003337,88.4711975564243,31.8058113838347,152.374687669936
"51454_404",139.992532613895,41.211608159666,1370.98154169734,37.1841041331518,113.891781571844,180.10367221796,558.693948013349,353.884790225697,127.223245535339,609.498750679746
"51454_201",71.118936127594,37.4733020157314,643.495469012867,3.48213977989246,15.5024801075678,67.5350617189948,349.869281394913,196.315993732337,10.7905122791617,218.63753122507
"51454_404",33.8426663445006,9.02321187528228,34.6679464699242,5.2138724683308,6.75389600021636,12.8218518853832,4.08414019679259,0,5.79418591920123,0
"51454_612",15.9259606327061,4.24621735307402,16.3143277505526,2.45358704392037,3.17830400010182,6.03381265194506,1.9219483279024,0,2.72667572668293,0
"51454_614",144.125120604596,55.7427605681158,864.925438535718,32.5644233573556,73.0846428783686,132.418005067324,203.791832036082,257.950475315448,165.11605988114,139.606178996282
"51454_612",114.560993301089,44.3083481438869,687.504835759161,25.8845416430262,58.0929212622929,105.255337361207,161.988379310732,205.037557302023,131.246098879881,110.969014073968
