"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"15519","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","37","","RUE","RUE GUSTAVE COURBET","","","C","","3","","","BATIMENT  05","","CORBEIL RESIDENCE LES TARTERETS","","1","C","46","1964","1964","1964","1","52","1","91.1.12.1987.1231.078.006/052","24/12/1987","","","12/2011","D","E","2014","2","91","CORBEIL RESIDENCE LES TARTERETS","1","91174","RUE GUSTAVE COURBET","2154","660556,43","6835212,92","QP091002","0202","1110020","1112NZF","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15525","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","1","","AVENUE","AVENUE RENE PIERRE ESC 04","","","D","","4","","","BATIMENT  09 - CONVENTIONNE AU 01/03/96","","CORBEIL RESIDENCE MONTCONSEIL","","1","C","37","1958","1958","1958","1","52","1","91.1.04.1994-85.1231-078006/014","29/04/1994","","","05/2013","C","D","2014","2","90","CORBEIL RESIDENCE MONTCONSEIL","1","91174","AV RENE PIERRE","2154","661675","6833488","QP091003","0702","1110030","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15532","2","99","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","2","B","RUE","DE LA PAPETERIE","","","","","04","","","R322L-R","R322L","CORBEIL LA NACELLE","","1","C","47","1971","1971","1971","1","99","1","911121987851231092011054","30/12/1987","","","10/2013","C","F","2013","1","R322L","CORBEIL LA NACELLE","1","91174","RUE DE LA PAPETERIE","2154","660508,9","6833295,08","QP091004","0401","1110010","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15646","2","99","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","2","B","RUE","DE LA PAPETERIE","","","","","03","","","R322L-R","R322L","CORBEIL LA NACELLE","","1","C","47","1971","1971","1971","1","99","1","911121987851231092011054","30/12/1987","","","10/2013","C","F","2013","1","R322L","CORBEIL LA NACELLE","1","91174","RUE DE LA PAPETERIE","2154","660508,9","6833295,08","QP091004","0401","1110010","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15673","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","5","","RUE","RUE LA BRUYERE","","","C","","0","","","BATIMENT  02","","CORBEIL RESIDENCE LES TARTERETS","","1","C","46","1964","1964","1964","1","52","1","91.1.12.1987.1231.078.006/052","24/12/1987","","","03/2013","F","E","2014","2","91","CORBEIL RESIDENCE LES TARTERETS","1","91174","RUE LA BRUYERE","2154","660459,8","6835157","QP091002","0202","1110020","1112NZF","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15683","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","","","","53, All?e Aristide Briand","B101","","","","0","Escalier 1","","","0001-0004-B-0001","DORMANN","","2","C","48","1951","1951","1987","1","52","1","911071996851231078007022","30/06/1996","","13","01/2017","E","F","","1","","","1","91174","ALL ARISTIDE BRIAND","2154","661185,5","6834413,1","HZ","0503","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15690","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","5","","RUE","RUE LA BRUYERE","","","C","","2","","","BATIMENT  02","","CORBEIL RESIDENCE LES TARTERETS","","1","C","46","1964","1964","1964","1","52","1","91.1.12.1987.1231.078.006/052","24/12/1987","","","03/2013","F","E","2014","2","91","CORBEIL RESIDENCE LES TARTERETS","1","91174","RUE LA BRUYERE","2154","660459,8","6835157","QP091002","0202","1110020","1112NZF","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15691","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","31","","Avenue","AVENUE LEON BLUM","04","","01","","2","","","Batiment 1094 / 01","","CORBEIL LES HAUTS TARTERETS","","1","C","50","1978","1978","1978","1","52","1","91.1.06.1985.1231.075.099.020","01/01/1985","","13","11/2020","C","C","2022","2","1094","CORBEIL LES HAUTS TARTERETS","1","91174","AV LEON BLUM","2154","660199,5","6835249,1","QP091002","0201","1110020","1112NZF","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15693","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","31","","Avenue","AVENUE LEON BLUM","01","","01","","3","","","Batiment 1094 / 01","","CORBEIL LES HAUTS TARTERETS","","1","C","51","1978","1978","1978","1","52","1","91.1.06.1985.1231.075.099.020","01/01/1985","","13","11/2020","C","C","2022","2","1094","CORBEIL LES HAUTS TARTERETS","1","91174","AV LEON BLUM","2154","660199,5","6835249,1","QP091002","0201","1110020","1112NZF","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15699","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","5","","RUE","RUE LA BRUYERE","","","C","","3","","","BATIMENT  02","","CORBEIL RESIDENCE LES TARTERETS","","1","C","46","1964","1964","1964","1","52","1","91.1.12.1987.1231.078.006/052","24/12/1987","","","03/2013","F","E","2014","2","91","CORBEIL RESIDENCE LES TARTERETS","1","91174","RUE LA BRUYERE","2154","660459,8","6835157","QP091002","0202","1110020","1112NZF","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
