Type de budget,Agrégat,Montant en € par habitant
DRANCY,Subventions reçues et participations,57.8731753696265
DUGNY,Subventions reçues et participations,118.870461144321
EPINAY-SUR-SEINE,Subventions reçues et participations,18.9964448807446
GAGNY,Subventions reçues et participations,42.31265868534
GOURNAY-SUR-MARNE,Subventions reçues et participations,93.3286126750397
ILE-SAINT-DENIS (L' ),Subventions reçues et participations,73.12219669967
LILAS (LES),Subventions reçues et participations,93.2407464301168
LIVRY-GARGAN,Subventions reçues et participations,87.3897354402614
MONTFERMEIL,Subventions reçues et participations,85.1673754537731
MONTREUIL,Subventions reçues et participations,90.5580501840764
NEUILLY-PLAISANCE,Subventions reçues et participations,59.1117718549106
NEUILLY-SUR-MARNE,Subventions reçues et participations,75.0113992793411
NOISY-LE-GRAND,Subventions reçues et participations,77.7609519667681
NOISY-LE-SEC,Subventions reçues et participations,83.6552416373947
PANTIN,Subventions reçues et participations,115.539273828625
PAVILLONS-SOUS-BOIS (LES),Subventions reçues et participations,92.1136415078284
PIERREFITTE-SUR-SEINE,Subventions reçues et participations,82.6483884505624
PRE-SAINT-GERVAIS (LE ),Subventions reçues et participations,72.0363636874965
RAINCY (LE ),Subventions reçues et participations,35.1569021923573
ROMAINVILLE,Subventions reçues et participations,118.19907194437
ROSNY-SOUS-BOIS,Subventions reçues et participations,105.899828678088
SAINT-DENIS,Subventions reçues et participations,142.474753686013
SAINT-OUEN,Subventions reçues et participations,158.800695199229
SEVRAN,Subventions reçues et participations,152.825504305164
STAINS,Subventions reçues et participations,83.4798381249685
TREMBLAY-EN-FRANCE,Subventions reçues et participations,95.1888881706529
VAUJOURS,Subventions reçues et participations,111.970107832009
VILLEMOMBLE,Subventions reçues et participations,40.5307282167343
VILLEPINTE,Subventions reçues et participations,58.0288642991469
VILLETANEUSE,Subventions reçues et participations,81.7814810751509
AULNAY-SOUS-BOIS,Taxe d'enlévement des ordures ménagères,122.975871409224
BAGNOLET,Taxe d'enlévement des ordures ménagères,0.326371119733925
CLICHY-SOUS-BOIS,Taxe d'enlévement des ordures ménagères,8.24018777480247
NOISY-LE-GRAND,Taxe d'enlévement des ordures ménagères,4.56747596838775
RAINCY (LE ),Taxe d'enlévement des ordures ménagères,4.89384375212109
AUBERVILLIERS,Ventes de biens et services,124.362269854258
AULNAY-SOUS-BOIS,Ventes de biens et services,126.123685698672
BAGNOLET,Ventes de biens et services,128.250465077605
BLANC-MESNIL (LE ),Ventes de biens et services,103.160859873184
BOBIGNY,Ventes de biens et services,103.209871780085
BONDY,Ventes de biens et services,91.5852777260366
LE BOURGET,Ventes de biens et services,78.0738472852065
CLICHY-SOUS-BOIS,Ventes de biens et services,50.9796145327118
COUBRON,Ventes de biens et services,114.22157033354
COURNEUVE (LA ),Ventes de biens et services,111.463216703213
DRANCY,Ventes de biens et services,107.59650799077
DUGNY,Ventes de biens et services,168.172008729481
EPINAY-SUR-SEINE,Ventes de biens et services,188.735351585224
GAGNY,Ventes de biens et services,119.426370253244
GOURNAY-SUR-MARNE,Ventes de biens et services,158.744639815216
ILE-SAINT-DENIS (L' ),Ventes de biens et services,70.1322759075908
LILAS (LES),Ventes de biens et services,138.491173950671
LIVRY-GARGAN,Ventes de biens et services,126.074630243073
MONTFERMEIL,Ventes de biens et services,82.5503344404109
MONTREUIL,Ventes de biens et services,135.950454984939
NEUILLY-PLAISANCE,Ventes de biens et services,85.9177884660504
NEUILLY-SUR-MARNE,Ventes de biens et services,146.67119280485
NOISY-LE-GRAND,Ventes de biens et services,107.518702517883
NOISY-LE-SEC,Ventes de biens et services,95.2202883577841
PANTIN,Ventes de biens et services,162.921020389767
PAVILLONS-SOUS-BOIS (LES),Ventes de biens et services,136.11026208305
PIERREFITTE-SUR-SEINE,Ventes de biens et services,61.6101225449052
PRE-SAINT-GERVAIS (LE ),Ventes de biens et services,85.7676798470105
RAINCY (LE ),Ventes de biens et services,142.267224597842
ROMAINVILLE,Ventes de biens et services,94.4832082680625
ROSNY-SOUS-BOIS,Ventes de biens et services,189.479188498545
SAINT-DENIS,Ventes de biens et services,123.536047291572
SAINT-OUEN,Ventes de biens et services,216.153303939462
SEVRAN,Ventes de biens et services,92.8326690047879
STAINS,Ventes de biens et services,58.8324203212326
TREMBLAY-EN-FRANCE,Ventes de biens et services,100.482114049633
VAUJOURS,Ventes de biens et services,141.873151248581
VILLEMOMBLE,Ventes de biens et services,132.914357651601
VILLEPINTE,Ventes de biens et services,80.387966531302
VILLETANEUSE,Ventes de biens et services,56.5129543139252
AUBERVILLIERS,Crédits de trésorerie,0
AULNAY-SOUS-BOIS,Crédits de trésorerie,0
BAGNOLET,Crédits de trésorerie,0
BLANC-MESNIL (LE ),Crédits de trésorerie,0
BOBIGNY,Crédits de trésorerie,0
BONDY,Crédits de trésorerie,0
LE BOURGET,Crédits de trésorerie,0
CLICHY-SOUS-BOIS,Crédits de trésorerie,0
COUBRON,Crédits de trésorerie,0
COURNEUVE (LA ),Crédits de trésorerie,0
DRANCY,Crédits de trésorerie,0
DUGNY,Crédits de trésorerie,0
EPINAY-SUR-SEINE,Crédits de trésorerie,0
GAGNY,Crédits de trésorerie,0
GOURNAY-SUR-MARNE,Crédits de trésorerie,0
ILE-SAINT-DENIS (L' ),Crédits de trésorerie,0
LILAS (LES),Crédits de trésorerie,0
LIVRY-GARGAN,Crédits de trésorerie,89.5295223599982
MONTFERMEIL,Crédits de trésorerie,0
MONTREUIL,Crédits de trésorerie,0
NEUILLY-PLAISANCE,Crédits de trésorerie,0
NEUILLY-SUR-MARNE,Crédits de trésorerie,0
NOISY-LE-GRAND,Crédits de trésorerie,0
NOISY-LE-SEC,Crédits de trésorerie,0
PANTIN,Crédits de trésorerie,0
PAVILLONS-SOUS-BOIS (LES),Crédits de trésorerie,0
PIERREFITTE-SUR-SEINE,Crédits de trésorerie,0
PRE-SAINT-GERVAIS (LE ),Crédits de trésorerie,0
RAINCY (LE ),Crédits de trésorerie,0
ROMAINVILLE,Crédits de trésorerie,0
ROSNY-SOUS-BOIS,Crédits de trésorerie,0
SAINT-DENIS,Crédits de trésorerie,69.5637437228511
SAINT-OUEN,Crédits de trésorerie,0
SEVRAN,Crédits de trésorerie,0
STAINS,Crédits de trésorerie,138.462313075877
TREMBLAY-EN-FRANCE,Crédits de trésorerie,0
VAUJOURS,Crédits de trésorerie,0
VILLEMOMBLE,Crédits de trésorerie,0
VILLEPINTE,Crédits de trésorerie,0
VILLETANEUSE,Crédits de trésorerie,0
AUBERVILLIERS,Autres dépenses de fonctionnement,39.8196602511652
AULNAY-SOUS-BOIS,Autres dépenses de fonctionnement,27.1611167343832
BAGNOLET,Autres dépenses de fonctionnement,33.3135077605322
BLANC-MESNIL (LE ),Autres dépenses de fonctionnement,28.6885953189275
BOBIGNY,Autres dépenses de fonctionnement,33.0785840061511
BONDY,Autres dépenses de fonctionnement,32.2062751927875
LE BOURGET,Autres dépenses de fonctionnement,18.2447334232137
CLICHY-SOUS-BOIS,Autres dépenses de fonctionnement,44.5247347019736
COUBRON,Autres dépenses de fonctionnement,60.2012782266416
COURNEUVE (LA ),Autres dépenses de fonctionnement,28.620854466584
DRANCY,Autres dépenses de fonctionnement,35.1306946699714
DUGNY,Autres dépenses de fonctionnement,23.2396014802163
EPINAY-SUR-SEINE,Autres dépenses de fonctionnement,62.9077679610237
GAGNY,Autres dépenses de fonctionnement,12.8834560650553
GOURNAY-SUR-MARNE,Autres dépenses de fonctionnement,27.8275342861267
ILE-SAINT-DENIS (L' ),Autres dépenses de fonctionnement,31.347801980198
LILAS (LES),Autres dépenses de fonctionnement,22.6976841194288
LIVRY-GARGAN,Autres dépenses de fonctionnement,19.9770831281616
MONTFERMEIL,Autres dépenses de fonctionnement,26.6047999536571
MONTREUIL,Autres dépenses de fonctionnement,30.0612932765611
NEUILLY-PLAISANCE,Autres dépenses de fonctionnement,32.2797179860166
NEUILLY-SUR-MARNE,Autres dépenses de fonctionnement,32.6916615191032
NOISY-LE-GRAND,Autres dépenses de fonctionnement,67.381583612015
NOISY-LE-SEC,Autres dépenses de fonctionnement,16.1594967513832
PANTIN,Autres dépenses de fonctionnement,25.0292242513835
PAVILLONS-SOUS-BOIS (LES),Autres dépenses de fonctionnement,40.7451255105514
PIERREFITTE-SUR-SEINE,Autres dépenses de fonctionnement,26.4835397011918
PRE-SAINT-GERVAIS (LE ),Autres dépenses de fonctionnement,17.6600928061197
RAINCY (LE ),Autres dépenses de fonctionnement,22.5856037466909
ROMAINVILLE,Autres dépenses de fonctionnement,23.4230420662514
ROSNY-SOUS-BOIS,Autres dépenses de fonctionnement,52.381260138213
SAINT-DENIS,Autres dépenses de fonctionnement,26.283121850276
SAINT-OUEN,Autres dépenses de fonctionnement,97.4073137419765
SEVRAN,Autres dépenses de fonctionnement,23.2335463913465
STAINS,Autres dépenses de fonctionnement,27.7972332712351
TREMBLAY-EN-FRANCE,Autres dépenses de fonctionnement,23.447106320789
VAUJOURS,Autres dépenses de fonctionnement,23.8345076617482
VILLEMOMBLE,Autres dépenses de fonctionnement,21.8525640684284
VILLEPINTE,Autres dépenses de fonctionnement,30.0092717560165
VILLETANEUSE,Autres dépenses de fonctionnement,30.6060771099444
AUBERVILLIERS,Autres dépenses d'investissement,0.833632051418875
AULNAY-SOUS-BOIS,Autres dépenses d'investissement,32.3896359921116
BAGNOLET,Autres dépenses d'investissement,0.393898281596494
BLANC-MESNIL (LE ),Autres dépenses d'investissement,6.40347272368014
BOBIGNY,Autres dépenses d'investissement,0.0442137639369473
BONDY,Autres dépenses d'investissement,9.23843683641916
LE BOURGET,Autres dépenses d'investissement,0
CLICHY-SOUS-BOIS,Autres dépenses d'investissement,2.84641442692322
COUBRON,Autres dépenses d'investissement,0
COURNEUVE (LA ),Autres dépenses d'investissement,11.528567308609
DRANCY,Autres dépenses d'investissement,19.8351992707176
DUGNY,Autres dépenses d'investissement,0
EPINAY-SUR-SEINE,Autres dépenses d'investissement,7.29028504944735
GAGNY,Autres dépenses d'investissement,1.27527043646316
GOURNAY-SUR-MARNE,Autres dépenses d'investissement,0
ILE-SAINT-DENIS (L' ),Autres dépenses d'investissement,0.54507194719471
LILAS (LES),Autres dépenses d'investissement,10.667183037646
LIVRY-GARGAN,Autres dépenses d'investissement,0
MONTFERMEIL,Autres dépenses d'investissement,4.32325133235499
MONTREUIL,Autres dépenses d'investissement,4.3827626343386
NEUILLY-PLAISANCE,Autres dépenses d'investissement,1.82403453615504
NEUILLY-SUR-MARNE,Autres dépenses d'investissement,11.0858379089453
NOISY-LE-GRAND,Autres dépenses d'investissement,28.6066715654665
NOISY-LE-SEC,Autres dépenses d'investissement,6.05392589021285
PANTIN,Autres dépenses d'investissement,2.26520543006003
PAVILLONS-SOUS-BOIS (LES),Autres dépenses d'investissement,19.191193413887
PIERREFITTE-SUR-SEINE,Autres dépenses d'investissement,0.337619607184825
PRE-SAINT-GERVAIS (LE ),Autres dépenses d'investissement,0
RAINCY (LE ),Autres dépenses d'investissement,0.186089051788496
ROMAINVILLE,Autres dépenses d'investissement,3.23998548122113
ROSNY-SOUS-BOIS,Autres dépenses d'investissement,11.2351234362154
SAINT-DENIS,Autres dépenses d'investissement,21.6351610428764
SAINT-OUEN,Autres dépenses d'investissement,165.273982937883
SEVRAN,Autres dépenses d'investissement,0.177193072330701
STAINS,Autres dépenses d'investissement,4.42575902522532
TREMBLAY-EN-FRANCE,Autres dépenses d'investissement,12.2400356932071
VAUJOURS,Autres dépenses d'investissement,0.183256242905768
VILLEMOMBLE,Autres dépenses d'investissement,0
VILLEPINTE,Autres dépenses d'investissement,0.163598702679121
VILLETANEUSE,Autres dépenses d'investissement,0.226001097092704
AUBERVILLIERS,Autres recettes de fonctionnement,27.2359282317644
AULNAY-SOUS-BOIS,Autres recettes de fonctionnement,30.9613089552593
BAGNOLET,Autres recettes de fonctionnement,34.6310498891353
BLANC-MESNIL (LE ),Autres recettes de fonctionnement,23.4619719423041
BOBIGNY,Autres recettes de fonctionnement,59.2228565936178
BONDY,Autres recettes de fonctionnement,24.6427059196064
LE BOURGET,Autres recettes de fonctionnement,8.2316889324674
CLICHY-SOUS-BOIS,Autres recettes de fonctionnement,24.6937366524515
COUBRON,Autres recettes de fonctionnement,34.204437538844
COURNEUVE (LA ),Autres recettes de fonctionnement,31.2457841548289
DRANCY,Autres recettes de fonctionnement,61.12105090733
DUGNY,Autres recettes de fonctionnement,11.491679476231
EPINAY-SUR-SEINE,Autres recettes de fonctionnement,18.5436987347295
GAGNY,Autres recettes de fonctionnement,21.6155013427704
GOURNAY-SUR-MARNE,Autres recettes de fonctionnement,16.7714133102353
ILE-SAINT-DENIS (L' ),Autres recettes de fonctionnement,54.2270600660066
LILAS (LES),Autres recettes de fonctionnement,53.3939177845089
LIVRY-GARGAN,Autres recettes de fonctionnement,18.6675220466448
MONTFERMEIL,Autres recettes de fonctionnement,30.0708156329653
MONTREUIL,Autres recettes de fonctionnement,33.6827097355991
NEUILLY-PLAISANCE,Autres recettes de fonctionnement,56.2442527333302
NEUILLY-SUR-MARNE,Autres recettes de fonctionnement,58.6135655456417
NOISY-LE-GRAND,Autres recettes de fonctionnement,39.6992449349909
NOISY-LE-SEC,Autres recettes de fonctionnement,13.6864423628808
PANTIN,Autres recettes de fonctionnement,21.3001925399775
PAVILLONS-SOUS-BOIS (LES),Autres recettes de fonctionnement,236.036710772634
PIERREFITTE-SUR-SEINE,Autres recettes de fonctionnement,18.9296226288401
PRE-SAINT-GERVAIS (LE ),Autres recettes de fonctionnement,13.1767759716519
RAINCY (LE ),Autres recettes de fonctionnement,184.305717097672
ROMAINVILLE,Autres recettes de fonctionnement,21.1852733733238
ROSNY-SOUS-BOIS,Autres recettes de fonctionnement,32.132113414661
SAINT-DENIS,Autres recettes de fonctionnement,24.5025065781846
SAINT-OUEN,Autres recettes de fonctionnement,39.6193749359145
SEVRAN,Autres recettes de fonctionnement,35.2320459874291
STAINS,Autres recettes de fonctionnement,49.3413030562406
TREMBLAY-EN-FRANCE,Autres recettes de fonctionnement,33.1143756499258
VAUJOURS,Autres recettes de fonctionnement,36.2510002837683
VILLEMOMBLE,Autres recettes de fonctionnement,19.6472502163353
VILLEPINTE,Autres recettes de fonctionnement,12.7977828350276
VILLETANEUSE,Autres recettes de fonctionnement,5.32447300368321
AUBERVILLIERS,Autres recettes d'investissement,16.0569012297366
AULNAY-SOUS-BOIS,Autres recettes d'investissement,73.5972373892176
BAGNOLET,Autres recettes d'investissement,159.71443597561
BLANC-MESNIL (LE ),Autres recettes d'investissement,243.551802374665
BOBIGNY,Autres recettes d'investissement,118.584400807382
BONDY,Autres recettes d'investissement,-6.54667864992734
LE BOURGET,Autres recettes d'investissement,0.170388528005906
CLICHY-SOUS-BOIS,Autres recettes d'investissement,1.07010446626334
COUBRON,Autres recettes d'investissement,18.8668489745183
COURNEUVE (LA ),Autres recettes d'investissement,86.4760224997617
DRANCY,Autres recettes d'investissement,122.02666011452
DUGNY,Autres recettes d'investissement,459.246607837556
EPINAY-SUR-SEINE,Autres recettes d'investissement,1.36015343222805
GAGNY,Autres recettes d'investissement,1.27527043646312
GOURNAY-SUR-MARNE,Autres recettes d'investissement,0
ILE-SAINT-DENIS (L' ),Autres recettes d'investissement,0.213201320132013
LILAS (LES),Autres recettes d'investissement,477.204327131112
LIVRY-GARGAN,Autres recettes d'investissement,10.8679887192802
MONTFERMEIL,Autres recettes d'investissement,15.8263022321773
MONTREUIL,Autres recettes d'investissement,27.0654566583615
NEUILLY-PLAISANCE,Autres recettes d'investissement,31.5185753836047
NEUILLY-SUR-MARNE,Autres recettes d'investissement,407.27606097003
NOISY-LE-GRAND,Autres recettes d'investissement,323.950731970667
NOISY-LE-SEC,Autres recettes d'investissement,49.497617374934
PANTIN,Autres recettes d'investissement,99.8371439903369
PAVILLONS-SOUS-BOIS (LES),Autres recettes d'investissement,161.167842920354
PIERREFITTE-SUR-SEINE,Autres recettes d'investissement,8.93737854624811
PRE-SAINT-GERVAIS (LE ),Autres recettes d'investissement,16.4735468811519
RAINCY (LE ),Autres recettes d'investissement,0.238442272449601
ROMAINVILLE,Autres recettes d'investissement,6.1357574599778
ROSNY-SOUS-BOIS,Autres recettes d'investissement,55.5996837988579
SAINT-DENIS,Autres recettes d'investissement,6.88577435266203
SAINT-OUEN,Autres recettes d'investissement,143.988365564055
SEVRAN,Autres recettes d'investissement,51.656599806908
STAINS,Autres recettes d'investissement,5.27199033281305
TREMBLAY-EN-FRANCE,Autres recettes d'investissement,76.9828093645485
VAUJOURS,Autres recettes d'investissement,3.70922105561862
VILLEMOMBLE,Autres recettes d'investissement,0.466924049790328
VILLEPINTE,Autres recettes d'investissement,0.26683628137691
VILLETANEUSE,Autres recettes d'investissement,0.401457566021476
AUBERVILLIERS,Dépenses totales hors remb,1423.34726967638
AULNAY-SOUS-BOIS,Dépenses totales hors remb,2014.38815928909
BAGNOLET,Dépenses totales hors remb,2381.13346258315
BLANC-MESNIL (LE ),Dépenses totales hors remb,2058.33911946974
BOBIGNY,Dépenses totales hors remb,2032.87178277586
BONDY,Dépenses totales hors remb,1601.80864061394
LE BOURGET,Dépenses totales hors remb,1829.13958512073
CLICHY-SOUS-BOIS,Dépenses totales hors remb,1680.24057092796
COUBRON,Dépenses totales hors remb,1220.01313652372
COURNEUVE (LA ),Dépenses totales hors remb,1950.74009819811
DRANCY,Dépenses totales hors remb,1689.28498974447
DUGNY,Dépenses totales hors remb,2190.48917544359
EPINAY-SUR-SEINE,Dépenses totales hors remb,1474.80122963933
GAGNY,Dépenses totales hors remb,1160.31376578069
GOURNAY-SUR-MARNE,Dépenses totales hors remb,1464.82556084885
ILE-SAINT-DENIS (L' ),Dépenses totales hors remb,1857.05319207921
LILAS (LES),Dépenses totales hors remb,1542.37547165729
LIVRY-GARGAN,Dépenses totales hors remb,1413.87249048749
MONTFERMEIL,Dépenses totales hors remb,2010.91216613887
MONTREUIL,Dépenses totales hors remb,1817.3502094567
NEUILLY-PLAISANCE,Dépenses totales hors remb,1283.25938060157
NEUILLY-SUR-MARNE,Dépenses totales hors remb,1729.76983241821
NOISY-LE-GRAND,Dépenses totales hors remb,1815.80402261446
NOISY-LE-SEC,Dépenses totales hors remb,1655.62081869734
PANTIN,Dépenses totales hors remb,2074.68056139465
PAVILLONS-SOUS-BOIS (LES),Dépenses totales hors remb,1569.76513061607
PIERREFITTE-SUR-SEINE,Dépenses totales hors remb,1435.9837354373
PRE-SAINT-GERVAIS (LE ),Dépenses totales hors remb,1494.74670510152
RAINCY (LE ),Dépenses totales hors remb,1364.40237086812
ROMAINVILLE,Dépenses totales hors remb,1954.27151415581
ROSNY-SOUS-BOIS,Dépenses totales hors remb,1778.95832833367
SAINT-DENIS,Dépenses totales hors remb,1837.5670454809
SAINT-OUEN,Dépenses totales hors remb,2277.58395668847
SEVRAN,Dépenses totales hors remb,1718.55861131362
STAINS,Dépenses totales hors remb,1523.76813176577
TREMBLAY-EN-FRANCE,Dépenses totales hors remb,2845.41203479385
VAUJOURS,Dépenses totales hors remb,1854.88949631101
VILLEMOMBLE,Dépenses totales hors remb,1290.69082240564
VILLEPINTE,Dépenses totales hors remb,1755.82514485841
VILLETANEUSE,Dépenses totales hors remb,1424.61017240028
AUBERVILLIERS,Epargne brute,277.710584273127
AULNAY-SOUS-BOIS,Epargne brute,120.050893981514
BAGNOLET,Epargne brute,115.948082871397
BLANC-MESNIL (LE ),Epargne brute,256.690721021717
BOBIGNY,Epargne brute,322.757967128028
BONDY,Epargne brute,209.951985061282
LE BOURGET,Epargne brute,225.539230910651
CLICHY-SOUS-BOIS,Epargne brute,244.286881549803
COUBRON,Epargne brute,26.5102486016161
COURNEUVE (LA ),Epargne brute,171.367387739536
DRANCY,Epargne brute,218.409627524713
DUGNY,Epargne brute,481.135791820856
EPINAY-SUR-SEINE,Epargne brute,217.838392052065
GAGNY,Epargne brute,296.88093642547
GOURNAY-SUR-MARNE,Epargne brute,122.878972138011
ILE-SAINT-DENIS (L' ),Epargne brute,186.110151815181
LILAS (LES),Epargne brute,185.194244050195
LIVRY-GARGAN,Epargne brute,145.111494471552
MONTFERMEIL,Epargne brute,356.738629798409
MONTREUIL,Epargne brute,174.250740396415
NEUILLY-PLAISANCE,Epargne brute,140.325790906105
NEUILLY-SUR-MARNE,Epargne brute,36.9273344200412
NOISY-LE-GRAND,Epargne brute,282.081758319212
NOISY-LE-SEC,Epargne brute,255.926763780793
PANTIN,Epargne brute,440.45463430024
PAVILLONS-SOUS-BOIS (LES),Epargne brute,175.886369554118
PIERREFITTE-SUR-SEINE,Epargne brute,103.976518045996
PRE-SAINT-GERVAIS (LE ),Epargne brute,238.352222847179
RAINCY (LE ),Epargne brute,142.877627774384
ROMAINVILLE,Epargne brute,358.492326443281
ROSNY-SOUS-BOIS,Epargne brute,214.938688531875
SAINT-DENIS,Epargne brute,195.027704994068
SAINT-OUEN,Epargne brute,191.645193076718
SEVRAN,Epargne brute,260.472987606644
STAINS,Epargne brute,169.422844771159
TREMBLAY-EN-FRANCE,Epargne brute,399.965859306934
VAUJOURS,Epargne brute,251.865559023837
VILLEMOMBLE,Epargne brute,180.074025827065
VILLEPINTE,Epargne brute,215.532449374506
VILLETANEUSE,Epargne brute,240.960075229214
AUBERVILLIERS,Impôts et taxes,969.00315521719
AULNAY-SOUS-BOIS,Impôts et taxes,1252.59659704897
BAGNOLET,Impôts et taxes,1423.15985615299
BLANC-MESNIL (LE ),Impôts et taxes,1110.59931220923
BOBIGNY,Impôts et taxes,1320.20126720492
BONDY,Impôts et taxes,843.227412174496
LE BOURGET,Impôts et taxes,1228.84464578993
CLICHY-SOUS-BOIS,Impôts et taxes,707.93261959073
COUBRON,Impôts et taxes,762.144764864305
COURNEUVE (LA ),Impôts et taxes,963.433194298789
DRANCY,Impôts et taxes,962.384285531151
DUGNY,Impôts et taxes,1415.13393870386
EPINAY-SUR-SEINE,Impôts et taxes,618.822846313264
GAGNY,Impôts et taxes,758.74150791858
GOURNAY-SUR-MARNE,Impôts et taxes,1053.97994225494
ILE-SAINT-DENIS (L' ),Impôts et taxes,806.685779537954
LILAS (LES),Impôts et taxes,1149.00679965383
LIVRY-GARGAN,Impôts et taxes,871.526123147858
MONTFERMEIL,Impôts et taxes,913.731811230401
MONTREUIL,Impôts et taxes,1223.16074978617
NEUILLY-PLAISANCE,Impôts et taxes,831.744385059359
NEUILLY-SUR-MARNE,Impôts et taxes,675.295638297872
NOISY-LE-GRAND,Impôts et taxes,1325.83826957395
NOISY-LE-SEC,Impôts et taxes,846.912188396813
PANTIN,Impôts et taxes,1660.53878328436
PAVILLONS-SOUS-BOIS (LES),Impôts et taxes,709.043430054459
PIERREFITTE-SUR-SEINE,Impôts et taxes,756.502701695484
PRE-SAINT-GERVAIS (LE ),Impôts et taxes,895.286807469486
RAINCY (LE ),Impôts et taxes,738.293645557592
ROMAINVILLE,Impôts et taxes,1113.13874068697
ROSNY-SOUS-BOIS,Impôts et taxes,1180.55382952248
SAINT-DENIS,Impôts et taxes,1145.87284222169
SAINT-OUEN,Impôts et taxes,1559.59172589873
SEVRAN,Impôts et taxes,900.352512954899
STAINS,Impôts et taxes,715.367369971301
TREMBLAY-EN-FRANCE,Impôts et taxes,2422.9976400326
VAUJOURS,Impôts et taxes,1291.78889046538
VILLEMOMBLE,Impôts et taxes,730.400482593357
VILLEPINTE,Impôts et taxes,1346.50093428906
VILLETANEUSE,Impôts et taxes,858.341184860121
AUBERVILLIERS,Ventes de biens et services,128.250586263206
AULNAY-SOUS-BOIS,Ventes de biens et services,143.034858985953
BAGNOLET,Ventes de biens et services,120.421241548693
BLANC-MESNIL (LE ),Ventes de biens et services,118.715964362891
BOBIGNY,Ventes de biens et services,116.941207337716
BONDY,Ventes de biens et services,91.2847247147862
LE BOURGET,Ventes de biens et services,132.516430301149
CLICHY-SOUS-BOIS,Ventes de biens et services,46.8976937643268
COUBRON,Ventes de biens et services,132.751753653445
COURNEUVE (LA ),Ventes de biens et services,104.636240788034
DRANCY,Ventes de biens et services,150.176262787356
DUGNY,Ventes de biens et services,154.883478718317
EPINAY-SUR-SEINE,Ventes de biens et services,188.199157347016
GAGNY,Ventes de biens et services,127.129726270435
GOURNAY-SUR-MARNE,Ventes de biens et services,167.954101482989
ILE-SAINT-DENIS (L' ),Ventes de biens et services,56.496196779476
LILAS (LES),Ventes de biens et services,135.7178284194
LIVRY-GARGAN,Ventes de biens et services,118.97133978026
MONTFERMEIL,Ventes de biens et services,82.455837962963
MONTREUIL,Ventes de biens et services,142.041816339671
NEUILLY-PLAISANCE,Ventes de biens et services,91.3202394219872
NEUILLY-SUR-MARNE,Ventes de biens et services,134.499398976982
NOISY-LE-GRAND,Ventes de biens et services,110.787233343568
NOISY-LE-SEC,Ventes de biens et services,100.181079431164
PANTIN,Ventes de biens et services,176.434701948346
PAVILLONS-SOUS-BOIS (LES),Ventes de biens et services,142.997307527251
PIERREFITTE-SUR-SEINE,Ventes de biens et services,62.0484106858325
PRE-SAINT-GERVAIS (LE ),Ventes de biens et services,81.2468810143779
RAINCY (LE ),Ventes de biens et services,111.391720561318
ROMAINVILLE,Ventes de biens et services,108.770265452432
ROSNY-SOUS-BOIS,Ventes de biens et services,188.819772361719
SAINT-DENIS,Ventes de biens et services,117.770473548572
SAINT-OUEN,Ventes de biens et services,248.826941752653
SEVRAN,Ventes de biens et services,100.576471791003
STAINS,Ventes de biens et services,62.4042453175683
TREMBLAY-EN-FRANCE,Ventes de biens et services,111.734605281982
VAUJOURS,Ventes de biens et services,137.630744953085
VILLEMOMBLE,Ventes de biens et services,115.535643787659
VILLEPINTE,Ventes de biens et services,83.7033952637125
VILLETANEUSE,Ventes de biens et services,53.6251828539559
AUBERVILLIERS,Fonds de roulement,140.389041492441
AULNAY-SOUS-BOIS,Fonds de roulement,76.8317396756496
BAGNOLET,Fonds de roulement,-22.2057206722411
BLANC-MESNIL (LE ),Fonds de roulement,41.647937772406
BOBIGNY,Fonds de roulement,108.666522851632
BONDY,Fonds de roulement,169.91394185197
LE BOURGET,Fonds de roulement,377.778167028873
CLICHY-SOUS-BOIS,Fonds de roulement,295.308673133783
COUBRON,Fonds de roulement,161.854369519833
COURNEUVE (LA ),Fonds de roulement,24.4115057764806
DRANCY,Fonds de roulement,-115.291916091954
DUGNY,Fonds de roulement,457.760326159732
EPINAY-SUR-SEINE,Fonds de roulement,134.204978048384
GAGNY,Fonds de roulement,240.440412621974
GOURNAY-SUR-MARNE,Fonds de roulement,509.195404187264
ILE-SAINT-DENIS (L' ),Fonds de roulement,641.253725436681
LILAS (LES),Fonds de roulement,207.146217288904
LIVRY-GARGAN,Fonds de roulement,2.57558203940795
MONTFERMEIL,Fonds de roulement,1066.44425308642
MONTREUIL,Fonds de roulement,101.321012517991
NEUILLY-PLAISANCE,Fonds de roulement,535.945940687571
NEUILLY-SUR-MARNE,Fonds de roulement,772.318867860188
NOISY-LE-GRAND,Fonds de roulement,625.568652594412
NOISY-LE-SEC,Fonds de roulement,209.054708097488
PANTIN,Fonds de roulement,306.258252469415
PAVILLONS-SOUS-BOIS (LES),Fonds de roulement,449.099487597631
PIERREFITTE-SUR-SEINE,Fonds de roulement,18.618392378886
PRE-SAINT-GERVAIS (LE ),Fonds de roulement,567.592021963093
RAINCY (LE ),Fonds de roulement,1063.27425801641
ROMAINVILLE,Fonds de roulement,460.528733578764
ROSNY-SOUS-BOIS,Fonds de roulement,117.896833839693
SAINT-DENIS,Fonds de roulement,61.3016158994917
SAINT-OUEN,Fonds de roulement,411.1253490027
SEVRAN,Fonds de roulement,60.0144358200659
STAINS,Fonds de roulement,46.6163071570577
TREMBLAY-EN-FRANCE,Fonds de roulement,707.125352370597
VAUJOURS,Fonds de roulement,800.954584873472
