"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"1468900";"45";"CRS3035RES200mN2782200E3701200";"CRS3035RES1000mN2782000E3701000";"CRS3035RES1000mN2782000E3701000";0;0;"45203";40;19;2;7;1;10;6;859004,2;1638;3;16;10;2;2;5;0;0;2;2;2;4;4;10;5;8;2;1
"1468901";"45";"CRS3035RES200mN2782200E3701600";"CRS3035RES1000mN2782000E3701000";"CRS3035RES1000mN2782000E3701000";1;0;"45203";4;1,7;0,2;0,5;0,2;1,2;0,3;91121,5;173,2;0,1;1,6;0,3;0;1,1;0,3;0;0;0,1;0,1;0,1;0,7;0,4;0,6;1,2;0;0,7;0,1
"1469585";"45";"CRS3035RES200mN2782400E3701000";"CRS3035RES1000mN2782000E3701000";"CRS3035RES1000mN2782000E3701000";0;0;"45203";60,5;27;3;10;2;17;5;1325012,4;2305;0;27;15;3;6;3;0;0;1;2;4,5;7;9;3;14;10;6;4
"1469586";"45";"CRS3035RES200mN2782400E3701200";"CRS3035RES1000mN2782000E3701000";"CRS3035RES1000mN2782000E3701000";0;0;"45203";37;15;3;6;3;9;0;735330,8;1163;0;15;11;0;1;3;0;0;4;1;6;2;1;13;3;4;2;1
"1469587";"45";"CRS3035RES200mN2782400E3702600";"CRS3035RES1000mN2782000E3702000";"CRS3035RES2000mN2782000E3702000";1;1;"4520345196";2;1;0;0,5;0;0,8;0;66288,8;186,6;0;1;0,6;0,3;0;0,1;0;0;0;0;0,1;0;0,1;0,1;0,4;0,5;0,5;0,3
"1470212";"45";"CRS3035RES200mN2782600E3700800";"CRS3035RES1000mN2782000E3700000";"CRS3035RES1000mN2782000E3700000";1;0;"45203";10;5,6;0,3;2,8;0;5,1;0,8;259780,4;566,5;0;5,6;3,7;0;1,1;0,8;0;0;0;0;0;0,7;0,8;0,9;3,1;1,1;2;1,4
"1470213";"45";"CRS3035RES200mN2782600E3701000";"CRS3035RES1000mN2782000E3701000";"CRS3035RES1000mN2782000E3701000";0;0;"45203";76;32;3;9;1;21;3;2002932,1;3055;7;25;18;3;3;8;0;0;5;4;5;8;6;11;17;7;11;2
"1470214";"45";"CRS3035RES200mN2782600E3701200";"CRS3035RES1000mN2782000E3701000";"CRS3035RES1000mN2782000E3701000";1;0;"45203";3;1,3;0,1;0,4;0,1;0,9;0,2;68341,1;129,9;0,1;1,2;0,2;0;0,8;0,3;0;0;0,1;0,1;0,1;0,5;0,2;0,5;0,9;0;0,5;0,1
"1470215";"45";"CRS3035RES200mN2782600E3702400";"CRS3035RES1000mN2782000E3702000";"CRS3035RES2000mN2782000E3702000";1;1;"45203";1;0,5;0;0,2;0;0,4;0;33144,4;93,3;0;0,5;0,3;0,1;0;0,1;0;0;0;0;0,1;0;0,1;0,1;0,2;0,2;0,2;0,1
"1470873";"45";"CRS3035RES200mN2782800E3699400";"CRS3035RES1000mN2782000E3699000";"CRS3035RES2000mN2782000E3698000";1;1;"45203";3;1,5;0,1;0,4;0;1,1;0,2;72784,2;145,9;0;1,5;0,7;0,1;0,3;0,4;0;0;0;0,1;0;0,2;0,2;0,5;0,7;0,8;0,5;0
"1470874";"45";"CRS3035RES200mN2782800E3699600";"CRS3035RES1000mN2782000E3699000";"CRS3035RES2000mN2782000E3698000";1;1;"45203";18;8,8;0,5;2,3;0;6,5;1,4;436705,5;875,5;0;8,8;4,2;0,5;1,8;2,3;0;0;0;0,5;0,2;1,1;1,4;3,2;4,2;4,6;2,8;0
"1470875";"45";"CRS3035RES200mN2782800E3699800";"CRS3035RES1000mN2782000E3699000";"CRS3035RES2000mN2782000E3698000";1;1;"45203";4;1,9;0,1;0,5;0;1,4;0,3;97045,7;194,6;0;1,9;0,9;0,1;0,4;0,5;0;0;0;0,1;0,1;0,3;0,3;0,7;0,9;1;0,6;0
"1470876";"45";"CRS3035RES200mN2782800E3700600";"CRS3035RES1000mN2782000E3700000";"CRS3035RES1000mN2782000E3700000";1;0;"45203";1;0,6;0;0,3;0;0,5;0,1;25978;56,6;0;0,6;0,4;0;0,1;0,1;0;0;0;0;0;0,1;0,1;0,1;0,3;0,1;0,2;0,1
"1470877";"45";"CRS3035RES200mN2782800E3700800";"CRS3035RES1000mN2782000E3700000";"CRS3035RES1000mN2782000E3700000";1;0;"45203";24,5;13,8;0,7;6,9;0;12,4;2,1;636462;1387,9;0;13,8;9;0;2,7;2,1;0;0;0;0;0;1,7;2,1;2,1;7,6;2,8;4,8;3,4
"1470878";"45";"CRS3035RES200mN2782800E3701000";"CRS3035RES1000mN2782000E3701000";"CRS3035RES1000mN2782000E3701000";0;0;"45203";59;24;1;5;3;19;3;1660768,8;2554;2;22;8;2;8;6;0;0;1;0;1;9;6;4;13;10;11;4
"1470879";"45";"CRS3035RES200mN2782800E3701200";"CRS3035RES1000mN2782000E3701000";"CRS3035RES1000mN2782000E3701000";1;0;"45203";4;1,7;0,2;0,5;0,2;1,2;0,3;91121,5;173,2;0,1;1,6;0,3;0;1,1;0,3;0;0;0,1;0,1;0,1;0,7;0,4;0,6;1,2;0;0,7;0,1
"1470880";"45";"CRS3035RES200mN2782800E3702800";"CRS3035RES1000mN2782000E3702000";"CRS3035RES2000mN2782000E3702000";1;1;"45203";2;1;0;0,5;0;0,8;0;66288,8;186,6;0;1;0,6;0,3;0;0,1;0;0;0;0;0,1;0;0,1;0,1;0,4;0,5;0,5;0,3
"1470881";"45";"CRS3035RES200mN2782800E3703000";"CRS3035RES1000mN2782000E3703000";"CRS3035RES2000mN2782000E3702000";1;1;"45203";4;2,1;0;1;0;1,5;0;132577,5;373,1;0;2,1;1,3;0,6;0;0,2;0;0;0;0;0,2;0;0,2;0,2;0,9;0,9;1;0,6
"1471535";"45";"CRS3035RES200mN2783000E3699600";"CRS3035RES1000mN2783000E3699000";"CRS3035RES2000mN2782000E3698000";1;1;"45203";2;1;0,1;0,3;0;0,7;0,2;48522,8;97,3;0;1;0,5;0;0,2;0,3;0;0;0;0;0;0,1;0,2;0,4;0,5;0,5;0,3;0
"1471536";"45";"CRS3035RES200mN2783000E3699800";"CRS3035RES1000mN2783000E3699000";"CRS3035RES2000mN2782000E3698000";1;1;"45203";10;4,9;0,3;1,3;0;3,6;0,8;242614,2;486,4;0;4,9;2,3;0,3;1;1,3;0;0;0;0,3;0,1;0,6;0,8;1,8;2,3;2,6;1,5;0
"1471537";"45";"CRS3035RES200mN2783000E3700000";"CRS3035RES1000mN2783000E3700000";"CRS3035RES1000mN2783000E3700000";1;0;"45203";2;0,8;0;0,2;0;0,7;0;63971,5;108,5;0;0,8;0,6;0;0,1;0,1;0;0;0;0;0,1;0,2;0,2;0,2;0,5;0,3;0,4;0,1
"1471538";"45";"CRS3035RES200mN2783000E3700200";"CRS3035RES1000mN2783000E3700000";"CRS3035RES1000mN2783000E3700000";0;0;"45203";33,5;11;0;0;2;10;2;740181,3;1295;0;11;2;1;5;3;0;0;1;0;5,5;2;2;7;6;3;6;1
"1471539";"45";"CRS3035RES200mN2783000E3700400";"CRS3035RES1000mN2783000E3700000";"CRS3035RES1000mN2783000E3700000";1;0;"45203";13;5,4;0,2;1,2;0,2;4,6;0,2;415815;705,5;0;5,4;3,6;0,2;0,6;1;0;0;0;0;0,9;1,1;1,1;1,5;3,3;2,1;2,3;0,7
"1471540";"45";"CRS3035RES200mN2783000E3700600";"CRS3035RES1000mN2783000E3700000";"CRS3035RES1000mN2783000E3700000";1;0;"45203";5;2,1;0,1;0,4;0,1;1,8;0,1;159928,9;271,3;0;2,1;1,4;0,1;0,2;0,4;0;0;0;0;0,3;0,4;0,4;0,6;1,3;0,8;0,9;0,3
"1471541";"45";"CRS3035RES200mN2783000E3700800";"CRS3035RES1000mN2783000E3700000";"CRS3035RES1000mN2783000E3700000";1;0;"45203";16;6,7;0,2;1,4;0,2;5,7;0,2;511772,4;868,3;0;6,7;4,5;0,2;0,8;1,2;0;0;0;0;1,1;1,3;1,4;1,8;4,1;2,6;2,9;0,8
"1471542";"45";"CRS3035RES200mN2783000E3701000";"CRS3035RES1000mN2783000E3701000";"CRS3035RES1000mN2783000E3701000";0;0;"45203";62,5;23;1;3;0;17;3;1327482;2577;0;23;0;2;9;12;0;0;2;2;6;6,5;5;10;14;5;9;3
"1471543";"45";"CRS3035RES200mN2783000E3701200";"CRS3035RES1000mN2783000E3701000";"CRS3035RES1000mN2783000E3701000";1;0;"45203";6;2,6;0,1;0,6;0,1;2,4;0;187072,3;343,7;0;2,6;0,8;0,2;1,1;0,5;0;0;0,4;0,1;0;0,4;0,6;0,5;1;1,3;1,2;0,5
"1471544";"45";"CRS3035RES200mN2783000E3703200";"CRS3035RES1000mN2783000E3703000";"CRS3035RES2000mN2782000E3702000";1;0;"4520345269";2;0,8;0;0,1;0,1;0,7;0,1;55578,2;106,8;0;0,8;0,3;0,1;0,2;0,2;0;0;0,1;0;0,1;0,2;0,1;0,4;0,4;0,2;0,4;0,1
"1472187";"45";"CRS3035RES200mN2783200E3700600";"CRS3035RES1000mN2783000E3700000";"CRS3035RES1000mN2783000E3700000";1;0;"45203";9;3,8;0,1;0,8;0,1;3,2;0,1;287871,9;488,4;0;3,8;2,5;0,1;0,5;0,7;0;0;0;0;0,6;0,7;0,8;1;2,3;1,5;1,6;0,5
"1472188";"45";"CRS3035RES200mN2783200E3700800";"CRS3035RES1000mN2783000E3700000";"CRS3035RES1000mN2783000E3700000";1;0;"45203";5;2,1;0,1;0,4;0,1;1,8;0,1;159928,9;271,3;0;2,1;1,4;0,1;0,2;0,4;0;0;0;0;0,3;0,4;0,4;0,6;1,3;0,8;0,9;0,3
"1472189";"45";"CRS3035RES200mN2783200E3701000";"CRS3035RES1000mN2783000E3701000";"CRS3035RES1000mN2783000E3701000";1;0;"45203";20;8,6;0,3;1,8;0,3;8;0;623574,3;1145,5;0;8,6;2,8;0,6;3,7;1,5;0;0;1,2;0,3;0;1,2;2,2;1,9;3,4;4,3;4;1,5
"1472190";"45";"CRS3035RES200mN2783200E3701200";"CRS3035RES1000mN2783000E3701000";"CRS3035RES1000mN2783000E3701000";1;0;"45203";16;6,9;0,2;1,5;0,2;6,4;0;498859,4;916,4;0;6,9;2,2;0,5;3;1,2;0;0;1;0,2;0;1;1,7;1,5;2,7;3,5;3,2;1,2
"1472818";"45";"CRS3035RES200mN2783400E3700600";"CRS3035RES1000mN2783000E3700000";"CRS3035RES1000mN2783000E3700000";1;0;"45203";13;5,4;0,2;1,2;0,2;4,6;0,2;415815;705,5;0;5,4;3,6;0,2;0,6;1;0;0;0;0;0,9;1,1;1,1;1,5;3,3;2,1;2,3;0,7
"1472819";"45";"CRS3035RES200mN2783400E3700800";"CRS3035RES1000mN2783000E3700000";"CRS3035RES1000mN2783000E3700000";1;0;"45203";10;4,2;0,1;0,9;0,1;3,5;0,1;319857,7;542,7;0;4,2;2,8;0,1;0,5;0,8;0;0;0;0;0,7;0,8;0,9;1,1;2,5;1,7;1,8;0,5
"1472820";"45";"CRS3035RES200mN2783400E3701200";"CRS3035RES1000mN2783000E3701000";"CRS3035RES1000mN2783000E3701000";0;0;"45203";20;15;0;10;0;10;1;510415,9;1330;0;15;11;2;2;0;0;0;0;0;0;0;1;3;3;6;4;3
"1472821";"45";"CRS3035RES200mN2783400E3701400";"CRS3035RES1000mN2783000E3701000";"CRS3035RES1000mN2783000E3701000";1;0;"45203";1;0,4;0;0,1;0;0,4;0;31178,7;57,3;0;0,4;0,1;0;0,2;0,1;0;0;0;0;0;0,1;0,1;0,1;0,2;0,2;0,2;0,1
"1473421";"45";"CRS3035RES200mN2783600E3699400";"CRS3035RES1000mN2783000E3699000";"CRS3035RES2000mN2782000E3698000";1;1;"45203";2;1;0,1;0,3;0;0,7;0,2;48522,8;97,3;0;1;0,5;0;0,2;0,3;0;0;0;0;0;0,1;0,2;0,4;0,5;0,5;0,3;0
"1473422";"45";"CRS3035RES200mN2783600E3700800";"CRS3035RES1000mN2783000E3700000";"CRS3035RES1000mN2783000E3700000";1;0;"45203";5;2,1;0,1;0,4;0,1;1,8;0,1;159928,9;271,3;0;2,1;1,4;0,1;0,2;0,4;0;0;0;0;0,3;0,4;0,4;0,6;1,3;0,8;0,9;0,3
"1473423";"45";"CRS3035RES200mN2783600E3701000";"CRS3035RES1000mN2783000E3701000";"CRS3035RES1000mN2783000E3701000";1;0;"45203";4;1,7;0,1;0,4;0,1;1,6;0;124714,9;229,1;0;1,7;0,6;0,1;0,7;0,3;0;0;0,2;0,1;0;0,2;0,4;0,4;0,7;0,9;0,8;0,3
"1473424";"45";"CRS3035RES200mN2783600E3701200";"CRS3035RES1000mN2783000E3701000";"CRS3035RES1000mN2783000E3701000";0;0;"45203";29;11;0;3;2;8;1;689066,4;1374;0;11;10;0;0;1;0;0;2;1;1;3;2;4;6;2;5;3
"1473425";"45";"CRS3035RES200mN2783600E3701400";"CRS3035RES1000mN2783000E3701000";"CRS3035RES1000mN2783000E3701000";1;0;"45203";13;5,6;0,2;1,2;0,2;5,2;0;405323,3;744,6;0;5,6;1,8;0,4;2,4;1;0;0;0,8;0,2;0;0,8;1,4;1,2;2,2;2,8;2,6;1
"1474015";"45";"CRS3035RES200mN2783800E3700400";"CRS3035RES1000mN2783000E3700000";"CRS3035RES1000mN2783000E3700000";1;0;"45203";1;0,4;0;0,1;0;0,4;0;31985,8;54,3;0;0,4;0,3;0;0;0,1;0;0;0;0;0,1;0,1;0,1;0,1;0,2;0,2;0,2;0
"1474016";"45";"CRS3035RES200mN2783800E3701200";"CRS3035RES1000mN2783000E3701000";"CRS3035RES1000mN2783000E3701000";1;0;"45203";5;2,2;0,1;0,5;0,1;2;0;155893,6;286,4;0;2,2;0,7;0,2;0,9;0,4;0;0;0,3;0,1;0;0,3;0,5;0,5;0,8;1,1;1;0,4
"1474017";"45";"CRS3035RES200mN2783800E3701400";"CRS3035RES1000mN2783000E3701000";"CRS3035RES1000mN2783000E3701000";0;0;"45203";33,5;14;2;3;1;12;2;697820,9;1477;0;14;7;1;2;4;0;0;1;0;2,5;2;2;6;7;6;6;1
"1474664";"45";"CRS3035RES200mN2784000E3700400";"CRS3035RES1000mN2784000E3700000";"CRS3035RES4000mN2784000E3700000";1;0;"45203";17;7,1;0,7;1,1;0;5,3;1,1;451484,6;896,4;0;7,1;3,9;0;2,1;0,7;0,4;0;0;0,7;0,3;2,5;0,7;1,1;5;2,8;3,2;0,7
"1475294";"45";"CRS3035RES200mN2784200E3699600";"CRS3035RES1000mN2784000E3699000";"CRS3035RES4000mN2784000E3696000";1;1;"45203";1;0,5;0,1;0,2;0;0,4;0;29105,9;69,5;0;0,5;0,3;0;0,1;0,1;0;0;0;0;0;0;0,1;0,1;0,2;0,2;0,3;0,1
"1475295";"45";"CRS3035RES200mN2784200E3699800";"CRS3035RES1000mN2784000E3699000";"CRS3035RES4000mN2784000E3696000";1;1;"4520345167";6;3,1;0,5;1,3;0;2,5;0,1;174635,5;417,3;0,3;2,8;1,9;0,2;0,6;0,3;0,1;0;0,1;0;0,1;0,2;0,2;0,5;1,2;1,2;1,7;0,8
"1475935";"45";"CRS3035RES200mN2784400E3699600";"CRS3035RES1000mN2784000E3699000";"CRS3035RES4000mN2784000E3696000";1;1;"4520345167";4;2;0,3;0,9;0;1,6;0,1;116423,7;278,2;0,1;1,9;1,2;0,1;0,4;0,2;0,1;0;0,1;0;0,1;0,1;0,2;0,3;0,8;0,8;1,1;0,5
"1477161";"45";"CRS3035RES200mN2784800E3698800";"CRS3035RES1000mN2784000E3698000";"CRS3035RES4000mN2784000E3696000";1;1;"45203";2;1;0,2;0,4;0;0,8;0;58211,8;139,1;0,1;0,9;0,6;0,1;0,2;0,1;0;0;0;0;0;0,1;0,1;0,2;0,4;0,4;0,5;0,3
