"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"1849510";"77";"CRS3035RES200mN2888000E3777800";"CRS3035RES1000mN2888000E3777000";"CRS3035RES1000mN2888000E3777000";0;0;"7708393033";139,5;55;0;10;4;52;3;4563975,6;5679;0;55;15;20;7;13;0;0;3;5;7,5;16;5;12;32;24;31;4
"1849511";"77";"CRS3035RES200mN2888000E3778000";"CRS3035RES1000mN2888000E3778000";"CRS3035RES1000mN2888000E3778000";0;0;"77083";206;76;6;21;8;69;8;5853413,2;6999;5;71;24;21;16;15;0;0;4;6;10;18;19;35;35;42;25;12
"1849512";"77";"CRS3035RES200mN2888000E3778200";"CRS3035RES1000mN2888000E3778000";"CRS3035RES1000mN2888000E3778000";0;0;"77083";211;74;2;14;11;72;5;6630264;7565;0;74;27;18;16;13;0;0;5;4;7;21;24;23;42;44;32;9
"1849513";"77";"CRS3035RES200mN2888000E3778400";"CRS3035RES1000mN2888000E3778000";"CRS3035RES1000mN2888000E3778000";0;0;"77083";136,5;52;0;11;3;51;3;4305907,4;5136;0;52;17;7;23;5;0;0;6;5;9,5;12;8;17;30;30;15;4
"1850464";"77";"CRS3035RES200mN2888200E3778000";"CRS3035RES1000mN2888000E3778000";"CRS3035RES1000mN2888000E3778000";0;0;"7708393033";183,5;67;1;11;7;61;6;5723102,3;7579;2;65;14;24;18;11;0;0;6,5;6;13;15;13;30;33;23;35;9
"1850465";"77";"CRS3035RES200mN2888200E3778200";"CRS3035RES1000mN2888000E3778000";"CRS3035RES1000mN2888000E3778000";0;0;"77083";197;84;2;26;5;72;5;6114487,9;7456;18;66;24;32;15;13;0;0;9;3;10;14;20;34;39;30;28;10
"1850466";"77";"CRS3035RES200mN2888200E3778400";"CRS3035RES1000mN2888000E3778000";"CRS3035RES1000mN2888000E3778000";0;0;"77083";316,5;102;8;12;21;64;11;9098922,5;9183;3;99;21;10;67;4;0;33;14;5;17,5;41;33;41;72;44;44;4
"1850467";"77";"CRS3035RES200mN2888200E3778600";"CRS3035RES1000mN2888000E3778000";"CRS3035RES1000mN2888000E3778000";1;0;"77083";12;4,9;1,7;1,5;0,3;3,9;0,7;294434,1;418,9;0,9;4;1,7;1,9;1,2;0,1;0;0;0,9;0,2;1,2;0,5;0,6;2,3;2,6;1,7;1,3;0,7
"1851441";"77";"CRS3035RES200mN2888400E3778000";"CRS3035RES1000mN2888000E3778000";"CRS3035RES1000mN2888000E3778000";0;0;"7708393033";185;67;2;18;9;55;4;5689954,4;6721;8;59;21;14;11;21;0;0;13;2;7,5;9;26,5;27;40;35;17;8
"1851442";"77";"CRS3035RES200mN2888400E3778200";"CRS3035RES1000mN2888000E3778000";"CRS3035RES1000mN2888000E3778000";0;0;"77083";183;71;2;15;5;69;3;5743773,2;7276;0;71;14;25;23;9;0;0;9,5;9;10;14,5;9;29;27;32;32;11
"1851443";"77";"CRS3035RES200mN2888400E3778400";"CRS3035RES1000mN2888000E3778000";"CRS3035RES1000mN2888000E3778000";0;0;"77083";142,5;49;3;6;5;43;6;4557980,1;5390;1;48;5;8;29;7;0;0;8;2;15;8,5;12;29;26;20;19;3
"1852391";"77";"CRS3035RES200mN2888600E3778400";"CRS3035RES1000mN2888000E3778000";"CRS3035RES1000mN2888000E3778000";1;0;"7708377108";11;4,5;1,6;1,3;0,3;3,6;0,7;269897,9;384;0,8;3,7;1,6;1,7;1,1;0,1;0;0;0,8;0,1;1,1;0,5;0,5;2,1;2,4;1,6;1,2;0,7
