"","Nom.2024.Commune","Agrégat","Montant.en...par.habitant"
"868","Neuilly-sur-Marne","Dépenses d'investissement hors remb","388.37564016047185"
"869","Noisy-le-Grand","Dépenses d'investissement hors remb","563.9908553988753"
"870","Noisy-le-Sec","Dépenses d'investissement hors remb","303.0080360812477"
"871","Pantin","Dépenses d'investissement hors remb","1172.7432643252023"
"872","Les Pavillons-sous-Bois","Dépenses d'investissement hors remb","273.5750597494643"
"873","Pierrefitte-sur-Seine","Dépenses d'investissement hors remb","460.4334756059952"
"874","Le Pré-Saint-Gervais","Dépenses d'investissement hors remb","672.1585171170105"
"875","Romainville","Dépenses d'investissement hors remb","407.8027052154875"
"876","Rosny-sous-Bois","Dépenses d'investissement hors remb","444.4724122816582"
"877","Saint-Denis","Dépenses d'investissement hors remb","384.17049798748934"
"878","Saint-Ouen-sur-Seine","Dépenses d'investissement hors remb","374.6357064891223"
"879","Sevran","Dépenses d'investissement hors remb","473.8567403176801"
"880","Stains","Dépenses d'investissement hors remb","132.16520065277055"
"881","Tremblay-en-France","Dépenses d'investissement hors remb","539.0836095985479"
"882","Vaujours","Dépenses d'investissement hors remb","994.8003629619818"
"883","Villemomble","Dépenses d'investissement hors remb","311.50610244477946"
"884","Villepinte","Dépenses d'investissement hors remb","278.12797541110365"
"885","Villetaneuse","Dépenses d'investissement hors remb","1068.330316028858"
"886","Aubervilliers","Dépôts au Trésor","313.694866107535"
"887","Aulnay-sous-Bois","Dépôts au Trésor","158.20199926030375"
"888","Bagnolet","Dépôts au Trésor","107.13433418580507"
"889","Le Blanc-Mesnil","Dépôts au Trésor","320.2006949106103"
"890","Bobigny","Dépôts au Trésor","271.88411914986136"
"891","Bondy","Dépôts au Trésor","290.465395631937"
"892","Le Bourget","Dépôts au Trésor","53.814060524546065"
"893","Clichy-sous-Bois","Dépôts au Trésor","6.30099342414279"
"894","Coubron","Dépôts au Trésor","772.3583649892305"
"895","La Courneuve","Dépôts au Trésor","110.02875044936455"
"896","Drancy","Dépôts au Trésor","24.433778606235776"
"897","Dugny","Dépôts au Trésor","364.80359605911326"
"898","Épinay-sur-Seine","Dépôts au Trésor","59.52520331114716"
"899","Gagny","Dépôts au Trésor","377.9283076085881"
"900","Gournay-sur-Marne","Dépôts au Trésor","449.6939184907834"
"901","L'Île-Saint-Denis","Dépôts au Trésor","909.5069077507775"
"902","Les Lilas","Dépôts au Trésor","401.66389418796894"
"903","Livry-Gargan","Dépôts au Trésor","232.8046763165866"
"904","Montfermeil","Dépôts au Trésor","951.867806405694"
"905","Montreuil","Dépôts au Trésor","129.09600989047283"
"906","Neuilly-Plaisance","Dépôts au Trésor","476.91819713993874"
"907","Neuilly-sur-Marne","Dépôts au Trésor","359.0983155769282"
"908","Noisy-le-Grand","Dépôts au Trésor","204.54279142057817"
"909","Noisy-le-Sec","Dépôts au Trésor","280.87288455298625"
"910","Pantin","Dépôts au Trésor","27.45062238553782"
"911","Les Pavillons-sous-Bois","Dépôts au Trésor","269.8433311356519"
"912","Pierrefitte-sur-Seine","Dépôts au Trésor","108.99079719977796"
"913","Le Pré-Saint-Gervais","Dépôts au Trésor","298.8130650978537"
"914","Le Raincy","Dépôts au Trésor","378.6020542944378"
"915","Romainville","Dépôts au Trésor","89.82708844435113"
"916","Rosny-sous-Bois","Dépôts au Trésor","177.79475957869028"
"917","Saint-Denis","Dépôts au Trésor","44.15049450262236"
"918","Saint-Ouen-sur-Seine","Dépôts au Trésor","467.0901494748687"
"919","Sevran","Dépôts au Trésor","58.72234914041768"
"920","Stains","Dépôts au Trésor","94.11429369730237"
"921","Tremblay-en-France","Dépôts au Trésor","594.0458298633355"
"922","Vaujours","Dépôts au Trésor","165.75016558484566"
"923","Villemomble","Dépôts au Trésor","122.53787900635773"
"924","Villepinte","Dépôts au Trésor","379.41022166091034"
"925","Villetaneuse","Dépôts au Trésor","187.51750784190713"
"926","Coubron","DETR","0.5734912864695516"
"927","Gournay-sur-Marne","DETR","3.7772609447004606"
"928","Aubervilliers","Dotation globale de fonctionnement","374.1945844735705"
"929","Aulnay-sous-Bois","Dotation globale de fonctionnement","157.92123390582742"
"930","Bagnolet","Dotation globale de fonctionnement","153.9672346998202"
"931","Le Blanc-Mesnil","Dotation globale de fonctionnement","320.9260394547572"
"932","Bobigny","Dotation globale de fonctionnement","390.9353155405773"
"933","Bondy","Dotation globale de fonctionnement","475.23042568828083"
"934","Le Bourget","Dotation globale de fonctionnement","109.01136516476126"
"935","Clichy-sous-Bois","Dotation globale de fonctionnement","924.8428168825069"
"936","Coubron","Dotation globale de fonctionnement","88.38848639122773"
"937","La Courneuve","Dotation globale de fonctionnement","423.72680750280193"
"938","Drancy","Dotation globale de fonctionnement","306.71404236306006"
"939","Dugny","Dotation globale de fonctionnement","443.3176460239268"
"940","Épinay-sur-Seine","Dotation globale de fonctionnement","495.0178235173481"
"941","Gagny","Dotation globale de fonctionnement","246.9611160581775"
"942","Gournay-sur-Marne","Dotation globale de fonctionnement","90.29737903225806"
"943","L'Île-Saint-Denis","Dotation globale de fonctionnement","275.9684440861453"
"944","Les Lilas","Dotation globale de fonctionnement","131.8715079062275"
"945","Livry-Gargan","Dotation globale de fonctionnement","157.19429659440044"
"946","Montfermeil","Dotation globale de fonctionnement","339.7544128113879"
"947","Montreuil","Dotation globale de fonctionnement","138.11170521392165"
"948","Neuilly-Plaisance","Dotation globale de fonctionnement","134.95979199554276"
"949","Neuilly-sur-Marne","Dotation globale de fonctionnement","302.8927442280613"
"950","Noisy-le-Grand","Dotation globale de fonctionnement","90.73072032102185"
"951","Noisy-le-Sec","Dotation globale de fonctionnement","325.34097644335804"
"952","Pantin","Dotation globale de fonctionnement","76.72609458816582"
"953","Les Pavillons-sous-Bois","Dotation globale de fonctionnement","104.86933410252183"
"954","Pierrefitte-sur-Seine","Dotation globale de fonctionnement","404.3836119163634"
"955","Le Pré-Saint-Gervais","Dotation globale de fonctionnement","308.2459055164666"
"956","Le Raincy","Dotation globale de fonctionnement","109.76748971193416"
"957","Romainville","Dotation globale de fonctionnement","186.11441681912245"
"958","Rosny-sous-Bois","Dotation globale de fonctionnement","144.42109165449114"
"959","Saint-Denis","Dotation globale de fonctionnement","251.11212559460543"
"960","Saint-Ouen-sur-Seine","Dotation globale de fonctionnement","26.254463615903976"
"961","Sevran","Dotation globale de fonctionnement","523.2929502711435"
"962","Stains","Dotation globale de fonctionnement","577.0357540241822"
"963","Tremblay-en-France","Dotation globale de fonctionnement","5.355140935297886"
"964","Vaujours","Dotation globale de fonctionnement","10.665651079613193"
"965","Villemomble","Dotation globale de fonctionnement","235.28501671363964"
"966","Villepinte","Dotation globale de fonctionnement","143.8346822001134"
"967","Villetaneuse","Dotation globale de fonctionnement","463.1426442910916"
"968","Aubervilliers","Encours de dette","1180.5452876721436"
"969","Aulnay-sous-Bois","Encours de dette","1711.1550146783477"
"970","Bagnolet","Encours de dette","3596.2654472944573"
"971","Le Blanc-Mesnil","Encours de dette","1441.9908920131516"
"972","Bobigny","Encours de dette","2039.091557681506"
"973","Bondy","Encours de dette","1952.0059149754084"
"974","Le Bourget","Encours de dette","1126.985137861466"
"975","Clichy-sous-Bois","Encours de dette","756.994164262229"
"976","Coubron","Encours de dette","786.308441355003"
"977","La Courneuve","Encours de dette","1552.7900528664172"
"978","Drancy","Encours de dette","1950.163397422472"
"979","Dugny","Encours de dette","277.1844809992963"
"980","Épinay-sur-Seine","Encours de dette","407.9780144303373"
"981","Gagny","Encours de dette","127.10885500148412"
"982","Gournay-sur-Marne","Encours de dette","1373.4401958525348"
"983","L'Île-Saint-Denis","Encours de dette","1004.8053886905446"
"984","Les Lilas","Encours de dette","761.1383521980584"
"985","Livry-Gargan","Encours de dette","814.5231775498723"
"986","Montfermeil","Encours de dette","1069.8760419928826"
"987","Montreuil","Encours de dette","1861.3522436555475"
"988","Neuilly-Plaisance","Encours de dette","502.72273516575353"
"989","Neuilly-sur-Marne","Encours de dette","293.01115863864607"
"990","Noisy-le-Grand","Encours de dette","878.7726166388787"
"991","Noisy-le-Sec","Encours de dette","1199.159593977806"
"992","Pantin","Encours de dette","1793.2499278203381"
"993","Les Pavillons-sous-Bois","Encours de dette","329.5202435305752"
"994","Pierrefitte-sur-Seine","Encours de dette","1249.8685520878307"
"995","Le Pré-Saint-Gervais","Encours de dette","923.5617329864601"
"996","Le Raincy","Encours de dette","623.2151387229522"
"997","Romainville","Encours de dette","838.5569150946225"
"998","Rosny-sous-Bois","Encours de dette","1828.5379348845322"
"999","Saint-Denis","Encours de dette","1084.8366273457511"
"1000","Saint-Ouen-sur-Seine","Encours de dette","1636.0959146661667"
"1001","Sevran","Encours de dette","1263.5502305680552"
"1002","Stains","Encours de dette","1182.7192584625275"
"1003","Tremblay-en-France","Encours de dette","157.19542093743328"
"1004","Vaujours","Encours de dette","776.0122704994038"
"1005","Villemomble","Encours de dette","13.891107688274236"
"1006","Villepinte","Encours de dette","942.6304275993607"
"1007","Villetaneuse","Encours de dette","840.23244510665"
"1008","Aubervilliers","Encours de dette - Dépôts et cautionnements reçus","0.5364901007101784"
"1009","Aulnay-sous-Bois","Encours de dette - Dépôts et cautionnements reçus","2.4125212084787684"
"1010","Bagnolet","Encours de dette - Dépôts et cautionnements reçus","2.417944192641734"
"1011","Le Blanc-Mesnil","Encours de dette - Dépôts et cautionnements reçus","3.422209569148572"
"1012","Bobigny","Encours de dette - Dépôts et cautionnements reçus","1.4917705785363555"
"1013","Bondy","Encours de dette - Dépôts et cautionnements reçus","2.2469642150489"
"1014","Le Bourget","Encours de dette - Dépôts et cautionnements reçus","0.8829172831203765"
"1015","Clichy-sous-Bois","Encours de dette - Dépôts et cautionnements reçus","0.4135875327115346"
"1016","La Courneuve","Encours de dette - Dépôts et cautionnements reçus","0.05508765251961344"
"1017","Drancy","Encours de dette - Dépôts et cautionnements reçus","7.2403325933062455"
"1018","Dugny","Encours de dette - Dépôts et cautionnements reçus","0.4665728360309641"
"1019","Épinay-sur-Seine","Encours de dette - Dépôts et cautionnements reçus","1.546438465984302"
"1020","Gagny","Encours de dette - Dépôts et cautionnements reçus","1.1232618482240033"
"1021","Gournay-sur-Marne","Encours de dette - Dépôts et cautionnements reçus","1.6766877880184332"
"1022","L'Île-Saint-Denis","Encours de dette - Dépôts et cautionnements reçus","1.3145940343199356"
"1023","Les Lilas","Encours de dette - Dépôts et cautionnements reçus","14.658982576624698"
"1024","Livry-Gargan","Encours de dette - Dépôts et cautionnements reçus","1.159466874377948"
"1025","Montfermeil","Encours de dette - Dépôts et cautionnements reçus","1.1217743772241993"
"1026","Montreuil","Encours de dette - Dépôts et cautionnements reçus","2.029935283458452"
"1027","Neuilly-Plaisance","Encours de dette - Dépôts et cautionnements reçus","1.9267383229640633"
"1028","Neuilly-sur-Marne","Encours de dette - Dépôts et cautionnements reçus","7.326422593586439"
"1029","Noisy-le-Grand","Encours de dette - Dépôts et cautionnements reçus","4.1965103003927995"
"1030","Noisy-le-Sec","Encours de dette - Dépôts et cautionnements reçus","0.8362447814142638"
"1031","Pantin","Encours de dette - Dépôts et cautionnements reçus","11.967950261651275"
"1032","Les Pavillons-sous-Bois","Encours de dette - Dépôts et cautionnements reçus","1.2967776495796934"
"1033","Pierrefitte-sur-Seine","Encours de dette - Dépôts et cautionnements reçus","0.29457102325294515"
"1034","Le Pré-Saint-Gervais","Encours de dette - Dépôts et cautionnements reçus","2.050676402767102"
"1035","Le Raincy","Encours de dette - Dépôts et cautionnements reçus","2.7263328023363864"
"1036","Romainville","Encours de dette - Dépôts et cautionnements reçus","1.0705800317907805"
"1037","Rosny-sous-Bois","Encours de dette - Dépôts et cautionnements reçus","2.4622718450836296"
"1038","Saint-Denis","Encours de dette - Dépôts et cautionnements reçus","0.8389129828718789"
"1039","Saint-Ouen-sur-Seine","Encours de dette - Dépôts et cautionnements reçus","1.664857839459865"
"1040","Sevran","Encours de dette - Dépôts et cautionnements reçus","0.8748517364716741"
"1041","Stains","Encours de dette - Dépôts et cautionnements reçus","1.451796602625918"
"1042","Tremblay-en-France","Encours de dette - Dépôts et cautionnements reçus","1.0302314221652786"
"1043","Vaujours","Encours de dette - Dépôts et cautionnements reçus","5.167562591071666"
"1044","Villemomble","Encours de dette - Dépôts et cautionnements reçus","0.9462299272465098"
"1045","Villepinte","Encours de dette - Dépôts et cautionnements reçus","0.4966851384091963"
"1046","Villetaneuse","Encours de dette - Dépôts et cautionnements reçus","0.4797898368883312"
"1047","Aubervilliers","Ventes de biens et services","98.85818001528934"
"1048","Aulnay-sous-Bois","Ventes de biens et services","138.33674371836065"
"1049","Bagnolet","Ventes de biens et services","116.6407479806548"
"1050","Le Blanc-Mesnil","Ventes de biens et services","112.35760137680663"
"1051","Bobigny","Ventes de biens et services","217.9069114529543"
"1052","Bondy","Ventes de biens et services","115.46672432962104"
"1053","Le Bourget","Ventes de biens et services","165.5150847343645"
"1054","Clichy-sous-Bois","Ventes de biens et services","60.17936992551835"
"1055","Coubron","Ventes de biens et services","151.522102995888"
"1056","La Courneuve","Ventes de biens et services","87.61745416481634"
"1057","Drancy","Ventes de biens et services","112.3593403984976"
"1058","Dugny","Ventes de biens et services","160.72100105559466"
"1059","Épinay-sur-Seine","Ventes de biens et services","236.34526129351008"
"1060","Gagny","Ventes de biens et services","114.04164860987433"
"1061","Gournay-sur-Marne","Ventes de biens et services","169.51865927419357"
"1062","L'Île-Saint-Denis","Ventes de biens et services","86.89347806057813"
"1063","Les Lilas","Ventes de biens et services","157.56726906609012"
"1064","Livry-Gargan","Ventes de biens et services","129.54023324245964"
"1065","Montfermeil","Ventes de biens et services","139.72198576512454"
"1066","Montreuil","Ventes de biens et services","171.36880028921598"
"1067","Neuilly-Plaisance","Ventes de biens et services","91.50875336614357"
"1068","Neuilly-sur-Marne","Ventes de biens et services","160.31574351072024"
"1069","Noisy-le-Grand","Ventes de biens et services","118.06539378867946"
"1070","Noisy-le-Sec","Ventes de biens et services","93.2279735663761"
"1071","Pantin","Ventes de biens et services","172.32706130349908"
"1072","Les Pavillons-sous-Bois","Ventes de biens et services","155.63091396077138"
"1073","Pierrefitte-sur-Seine","Ventes de biens et services","75.09511688151483"
"1074","Le Pré-Saint-Gervais","Ventes de biens et services","132.21559746940224"
"1075","Le Raincy","Ventes de biens et services","127.21738351254481"
"1076","Romainville","Ventes de biens et services","109.57324056023754"
"1077","Rosny-sous-Bois","Ventes de biens et services","194.91919706914973"
"1078","Saint-Denis","Ventes de biens et services","92.84394364970116"
"1079","Saint-Ouen-sur-Seine","Ventes de biens et services","155.42886759189798"
"1080","Sevran","Ventes de biens et services","94.6645211722626"
"1081","Stains","Ventes de biens et services","67.13685507998912"
"1082","Tremblay-en-France","Ventes de biens et services","47.15402920136665"
"1083","Vaujours","Ventes de biens et services","109.56842230759041"
"1084","Villemomble","Ventes de biens et services","129.24448712066592"
"1085","Villepinte","Ventes de biens et services","88.30716531779989"
"1086","Villetaneuse","Ventes de biens et services","57.43034974905897"
"1087","Aubervilliers","Autres dépenses de fonctionnement","35.804839849765784"
"1088","Aulnay-sous-Bois","Autres dépenses de fonctionnement","22.2706130232772"
"1089","Bagnolet","Autres dépenses de fonctionnement","36.15435292330261"
"1090","Le Blanc-Mesnil","Autres dépenses de fonctionnement","25.781984382492123"
"1091","Bobigny","Autres dépenses de fonctionnement","26.43834864380044"
"1092","Bondy","Autres dépenses de fonctionnement","44.633988165903666"
"1093","Le Bourget","Autres dépenses de fonctionnement","79.1535722932078"
"1094","Clichy-sous-Bois","Autres dépenses de fonctionnement","60.68439944977521"
"1095","Coubron","Autres dépenses de fonctionnement","29.763955355394554"
"1096","La Courneuve","Autres dépenses de fonctionnement","20.215500644970334"
"1097","Drancy","Autres dépenses de fonctionnement","41.7367408090032"
"1098","Dugny","Autres dépenses de fonctionnement","29.268731527093685"
"1099","Épinay-sur-Seine","Autres dépenses de fonctionnement","16.876574379625872"
"1100","Gagny","Autres dépenses de fonctionnement","32.68969501335708"
"1101","Gournay-sur-Marne","Autres dépenses de fonctionnement","35.390262096774194"
"1102","L'Île-Saint-Denis","Autres dépenses de fonctionnement","39.791551307151565"
"1103","Les Lilas","Autres dépenses de fonctionnement","25.87121539700683"
"1104","Livry-Gargan","Autres dépenses de fonctionnement","22.395870440088277"
"1105","Montfermeil","Autres dépenses de fonctionnement","38.38822633451957"
"1106","Montreuil","Autres dépenses de fonctionnement","39.498086175653995"
"1107","Neuilly-Plaisance","Autres dépenses de fonctionnement","32.415054322592674"
"1108","Neuilly-sur-Marne","Autres dépenses de fonctionnement","26.22944206806767"
"1109","Noisy-le-Grand","Autres dépenses de fonctionnement","48.11480642608868"
"1110","Noisy-le-Sec","Autres dépenses de fonctionnement","44.3673503644896"
"1111","Pantin","Autres dépenses de fonctionnement","31.72886677931052"
"1112","Les Pavillons-sous-Bois","Autres dépenses de fonctionnement","29.219387671007006"
"1113","Pierrefitte-sur-Seine","Autres dépenses de fonctionnement","26.688638129895793"
"1114","Le Pré-Saint-Gervais","Autres dépenses de fonctionnement","22.548914444510316"
"1115","Le Raincy","Autres dépenses de fonctionnement","30.521415106863202"
"1116","Romainville","Autres dépenses de fonctionnement","35.28729868338181"
"1117","Rosny-sous-Bois","Autres dépenses de fonctionnement","30.06834049327256"
"1118","Saint-Denis","Autres dépenses de fonctionnement","25.658665905803872"
"1119","Saint-Ouen-sur-Seine","Autres dépenses de fonctionnement","54.993904913728244"
"1120","Sevran","Autres dépenses de fonctionnement","31.915059997692396"
"1121","Stains","Autres dépenses de fonctionnement","27.681265484756818"
"1122","Tremblay-en-France","Autres dépenses de fonctionnement","42.28267083066384"
"1123","Vaujours","Autres dépenses de fonctionnement","30.25802225460339"
"1124","Villemomble","Autres dépenses de fonctionnement","27.497590941862587"
"1125","Villepinte","Autres dépenses de fonctionnement","19.400088664364166"
"1126","Villetaneuse","Autres dépenses de fonctionnement","36.340735570890764"
"1127","Aubervilliers","Autres dépenses d'investissement","13.52377956768854"
"1128","Aulnay-sous-Bois","Autres dépenses d'investissement","10.502593675596959"
"1129","Bagnolet","Autres dépenses d'investissement","44.281431646114505"
"1130","Le Blanc-Mesnil","Autres dépenses d'investissement","3.122486642920748"
"1131","Bobigny","Autres dépenses d'investissement","0.4529724049210922"
"1132","Bondy","Autres dépenses d'investissement","0.2982740686302184"
"1133","Le Bourget","Autres dépenses d'investissement","28.581035642232685"
"1134","Clichy-sous-Bois","Autres dépenses d'investissement","13.423471784204523"
"1135","Coubron","Autres dépenses d'investissement","1.9328372821617388"
"1136","La Courneuve","Autres dépenses d'investissement","41.06976252405422"
"1137","Drancy","Autres dépenses d'investissement","16.0040239321969"
"1138","Dugny","Autres dépenses d'investissement","0.008796622097114707"
"1139","Épinay-sur-Seine","Autres dépenses d'investissement","0.03430467774118109"
"1140","Gagny","Autres dépenses d'investissement","6.74930320569897"
"1141","Gournay-sur-Marne","Autres dépenses d'investissement","14.688940092165899"
"1142","L'Île-Saint-Denis","Autres dépenses d'investissement","0.0"
"1143","Les Lilas","Autres dépenses d'investissement","8.613869176311034"
"1144","Livry-Gargan","Autres dépenses d'investissement","2.0202905794279093"
"1145","Montfermeil","Autres dépenses d'investissement","7.142172241992847"
"1146","Montreuil","Autres dépenses d'investissement","1.5939534219429246"
"1147","Neuilly-Plaisance","Autres dépenses d'investissement","0.05850125359829139"
"1148","Neuilly-sur-Marne","Autres dépenses d'investissement","2.48892823932622"
"1149","Noisy-le-Grand","Autres dépenses d'investissement","39.21154661316302"
"1150","Noisy-le-Sec","Autres dépenses d'investissement","8.250134331263947"
"1151","Pantin","Autres dépenses d'investissement","9.598440099083023"
"1152","Les Pavillons-sous-Bois","Autres dépenses d'investissement","1.8149999999999957"
"1153","Pierrefitte-sur-Seine","Autres dépenses d'investissement","14.23070005551101"
"1154","Le Pré-Saint-Gervais","Autres dépenses d'investissement","30.350484242890083"
"1155","Le Raincy","Autres dépenses d'investissement","0.0"
"1156","Romainville","Autres dépenses d'investissement","7.677967789341092"
"1157","Rosny-sous-Bois","Autres dépenses d'investissement","0.27043984560704803"
"1158","Saint-Denis","Autres dépenses d'investissement","30.682051976790785"
"1159","Saint-Ouen-sur-Seine","Autres dépenses d'investissement","144.51698330832707"
"1160","Sevran","Autres dépenses d'investissement","0.0"
"1161","Stains","Autres dépenses d'investissement","1.5941745172217738"
"1162","Tremblay-en-France","Autres dépenses d'investissement","13.06102498398468"
"1163","Vaujours","Autres dépenses d'investissement","0.0"
"1164","Villemomble","Autres dépenses d'investissement","10.79681031657603"
"1165","Villepinte","Autres dépenses d'investissement","0.09162559925766096"
"1166","Villetaneuse","Autres dépenses d'investissement","3.266422521957332"
"1167","Aubervilliers","Autres recettes de fonctionnement","47.69901660776199"
"1168","Aulnay-sous-Bois","Autres recettes de fonctionnement","70.69831984928689"
"1169","Bagnolet","Autres recettes de fonctionnement","41.80239485478414"
"1170","Le Blanc-Mesnil","Autres recettes de fonctionnement","22.796603363244056"
"1171","Bobigny","Autres recettes de fonctionnement","44.29186117301734"
"1172","Bondy","Autres recettes de fonctionnement","10.681914937720373"
"1173","Le Bourget","Autres recettes de fonctionnement","25.070386684599796"
"1174","Clichy-sous-Bois","Autres recettes de fonctionnement","32.923535194256225"
"1175","Coubron","Autres recettes de fonctionnement","31.493119248091052"
"1176","La Courneuve","Autres recettes de fonctionnement","27.408001015034998"
"1177","Drancy","Autres recettes de fonctionnement","90.9391093145675"
"1178","Dugny","Autres recettes de fonctionnement","24.928188775510115"
"1179","Épinay-sur-Seine","Autres recettes de fonctionnement","27.017194287525214"
"1180","Gagny","Autres recettes de fonctionnement","30.156293657860886"
"1181","Gournay-sur-Marne","Autres recettes de fonctionnement","28.78716589861751"
"1182","L'Île-Saint-Denis","Autres recettes de fonctionnement","303.9404480018427"
"1183","Les Lilas","Autres recettes de fonctionnement","52.84239094493196"
"1184","Livry-Gargan","Autres recettes de fonctionnement","20.981479726513502"
"1185","Montfermeil","Autres recettes de fonctionnement","62.88403914590747"
"1186","Montreuil","Autres recettes de fonctionnement","53.02969078882788"
"1187","Neuilly-Plaisance","Autres recettes de fonctionnement","32.54975995914198"
"1188","Neuilly-sur-Marne","Autres recettes de fonctionnement","78.05981349132549"
"1189","Noisy-le-Grand","Autres recettes de fonctionnement","64.08206898013381"
"1190","Noisy-le-Sec","Autres recettes de fonctionnement","7.1371662809059675"
"1191","Pantin","Autres recettes de fonctionnement","31.828621368460933"
"1192","Les Pavillons-sous-Bois","Autres recettes de fonctionnement","51.09033130047799"
"1193","Pierrefitte-sur-Seine","Autres recettes de fonctionnement","17.617402084746903"
"1194","Le Pré-Saint-Gervais","Autres recettes de fonctionnement","36.51138768994271"
"1195","Le Raincy","Autres recettes de fonctionnement","10.430205761316675"
"1196","Romainville","Autres recettes de fonctionnement","21.730469063971476"
"1197","Rosny-sous-Bois","Autres recettes de fonctionnement","21.130704799703185"
"1198","Saint-Denis","Autres recettes de fonctionnement","22.76825599832735"
"1199","Saint-Ouen-sur-Seine","Autres recettes de fonctionnement","83.36753525881451"
"1200","Sevran","Autres recettes de fonctionnement","27.865990731125727"
"1201","Stains","Autres recettes de fonctionnement","47.11184753851099"
"1202","Tremblay-en-France","Autres recettes de fonctionnement","51.20047885970505"
"1203","Vaujours","Autres recettes de fonctionnement","29.601866472380447"
"1204","Villemomble","Autres recettes de fonctionnement","27.38780592514905"
"1205","Villepinte","Autres recettes de fonctionnement","16.501773029537787"
"1206","Villetaneuse","Autres recettes de fonctionnement","60.93202007528239"
"1207","Aubervilliers","Autres recettes d'investissement","54.93566835440233"
"1208","Aulnay-sous-Bois","Autres recettes d'investissement","156.95443933334874"
"1209","Bagnolet","Autres recettes d'investissement","-2.3581965781669635e-14"
"1210","Le Blanc-Mesnil","Autres recettes d'investissement","28.726532810466473"
"1211","Bobigny","Autres recettes d'investissement","86.34554130202388"
"1212","Bondy","Autres recettes d'investissement","26.47137825767426"
"1213","Le Bourget","Autres recettes d'investissement","98.20780094149293"
"1214","Clichy-sous-Bois","Autres recettes d'investissement","0.020130175132523652"
"1215","Coubron","Autres recettes d'investissement","1.9874681809281378"
"1216","La Courneuve","Autres recettes d'investissement","146.1584159106769"
"1217","Drancy","Autres recettes d'investissement","94.32704226532066"
"1218","Dugny","Autres recettes d'investissement","0.0"
"1219","Épinay-sur-Seine","Autres recettes d'investissement","21.855162108246176"
"1220","Gagny","Autres recettes d'investissement","7.449798901751261"
"1221","Gournay-sur-Marne","Autres recettes d'investissement","1.6849078341013826"
"1222","L'Île-Saint-Denis","Autres recettes d'investissement","95.58908211447657"
"1223","Les Lilas","Autres recettes d'investissement","101.8159311543516"
"1224","Livry-Gargan","Autres recettes d'investissement","1.8764505171145658"
"1225","Montfermeil","Autres recettes d'investissement","0.345730960854094"
"1226","Montreuil","Autres recettes d'investissement","22.094675390754016"
"1227","Neuilly-Plaisance","Autres recettes d'investissement","1.644469310056649"
"1228","Neuilly-sur-Marne","Autres recettes d'investissement","6.854115943569143"
"1229","Noisy-le-Grand","Autres recettes d'investissement","52.823171221069884"
"1230","Noisy-le-Sec","Autres recettes d'investissement","0.3140885591295507"
"1231","Pantin","Autres recettes d'investissement","15.267017339523303"
"1232","Les Pavillons-sous-Bois","Autres recettes d'investissement","2.8150053568485167"
"1233","Pierrefitte-sur-Seine","Autres recettes d'investissement","0.03441682600382409"
"1234","Le Pré-Saint-Gervais","Autres recettes d'investissement","30.350484242890083"
"1235","Le Raincy","Autres recettes d'investissement","0.0"
"1236","Romainville","Autres recettes d'investissement","2.9222439492547134"
"1237","Rosny-sous-Bois","Autres recettes d'investissement","31.05459559064047"
"1238","Saint-Denis","Autres recettes d'investissement","28.801129880991795"
"1239","Saint-Ouen-sur-Seine","Autres recettes d'investissement","71.69461777944485"
"1240","Sevran","Autres recettes d'investissement","18.250805738240818"
"1241","Stains","Autres recettes d'investissement","9.81381648245679"
"1242","Tremblay-en-France","Autres recettes d'investissement","45.57687379884689"
"1243","Vaujours","Autres recettes d'investissement","0.9300569611869122"
"1244","Villemomble","Autres recettes d'investissement","8.531232221275479"
"1245","Villepinte","Autres recettes d'investissement","69.1058304551781"
"1246","Villetaneuse","Autres recettes d'investissement","36.4138958594731"
"1247","Aubervilliers","Dépenses totales hors remb","1896.9057041403073"
"1248","Aulnay-sous-Bois","Dépenses totales hors remb","2118.2713943274543"
"1249","Bagnolet","Dépenses totales hors remb","2223.240757602613"
"1250","Le Blanc-Mesnil","Dépenses totales hors remb","2050.4849176313446"
"1251","Bobigny","Dépenses totales hors remb","2847.7132517983005"
"1252","Bondy","Dépenses totales hors remb","1762.111356963838"
"1253","Le Bourget","Dépenses totales hors remb","2129.4118540685945"
"1254","Clichy-sous-Bois","Dépenses totales hors remb","2409.3156632892706"
"1255","Coubron","Dépenses totales hors remb","1353.7624691599765"
"1256","La Courneuve","Dépenses totales hors remb","2195.1937006491994"
"1257","Drancy","Dépenses totales hors remb","2187.3535179212217"
"1258","Dugny","Dépenses totales hors remb","2541.2864760731877"
"1259","Épinay-sur-Seine","Dépenses totales hors remb","1829.2636348043327"
"1260","Gagny","Dépenses totales hors remb","1639.7489987137628"
"1261","Gournay-sur-Marne","Dépenses totales hors remb","2103.560712845622"
"1262","L'Île-Saint-Denis","Dépenses totales hors remb","2184.601067603363"
"1263","Les Lilas","Dépenses totales hors remb","2001.6657289414559"
"1264","Livry-Gargan","Dépenses totales hors remb","1772.8902602881994"
"1265","Montfermeil","Dépenses totales hors remb","1827.8770423487545"
"1266","Montreuil","Dépenses totales hors remb","2028.356314013586"
"1267","Neuilly-Plaisance","Dépenses totales hors remb","1635.1567262512767"
"1268","Neuilly-sur-Marne","Dépenses totales hors remb","1789.7451202210473"
