"dpt","commune","personnel","emprunt","equipement","etat","pop"
"64","Banca",0.0973221,0,0.39911308,0.26149119,352
"64","Barcus",0.21162254,0.000887,0.18592254,0.19729623,640
"64","Bardos",0.64747493,0.17772828,1.64107776,0.51824421,1910
"64","Barinque",0.12083137,0.006,0.2271259,0.13728648,601
"64","Barraute-Camu",0.00888132,0,0.00468863,0.04258467,185
"64","Barzun",0.13190832,0.04617714,0.10136936,0.06625641,635
"64","Bassillon-Vauzé",0.00387028,0,0.00445544,0.03017894,68
"64","Bassussarry",0.63590186,0,1.14838824,0.14146253,3399
"64","Bastanès",0.01225339,0,0.02108999,0.03513542,101
"64","Baudreix",0.22887536,0.48710894,0.58248404,0.04938465,690
"64","Bayonne",43.95952584,9.005174,30.76086653,8.7044208,54029
"64","Bédeille",0.00607683,0,0,0.04928124,210
"64","Bedous",0.28250027,0.00053292,0.64273496,0.13461925,597
"64","Béguios",0.01450877,0,0.1067562,0.05931007,278
"64","Béhasque-Lapiste",0.05853636,0,0.06286886,0.08240795,518
"64","Béhorléguy",0.01014642,0.001059,0.0468888,0.05414025,75
"64","Bellocq",0.20621957,0.00166262,0.1651793,0.1156421,923
"64","Bénéjacq",0.49548231,0,0.19805879,0.21611519,2003
"64","Bentayou-Sérée",0.00439047,0,0.01068,0.04271093,111
"64","Béost",0.16449415,0.000895,0.20416924,0.07522645,228
"64","Bérenx",0.08664214,0.12889888,0.35837805,0.05868106,423
"64","Bergouey-Viellenave",0.01921217,0.00043597,0.08502294,0.02107,124
"64","Bernadets",0.17005152,0,0.1896255,0.09350422,589
"64","Berrogain-Laruns",0.02943654,0,0.00562155,0.06371361,227
"64","Bescat",0.07084531,0,0.13187769,0.03987993,252
"64","Bésingrand",0.04147592,0,0.09713389,0.01083675,148
"64","Bétracq",0.0056112,0,0,0.02040837,49
"64","Beuste",0.18913607,0,0.10918741,0.05750866,685
"64","Beyrie-en-Béarn",0.03025357,0.04,0.18028326,0.025447,197
"64","Beyrie-sur-Joyeuse",0.10279844,0.6,0.75284165,0.12193578,548
"64","Biarritz",29.10153566,1.5,13.81669343,3.37023639,26435
"64","Bidache",0.42286499,0.0003255,1.10620347,0.2977512,1369
"64","Bidarray",0.18832138,0,0.20203504,0.2572083,676
"64","Bidart",6.01947343,0,5.27593842,0.5791107,7585
"64","Bidos",0.31107009,2e-04,0.10694746,0.19432558,1141
"64","Bielle",0.1614504,0,0.34890998,0.0910546,397
"64","Bilhères",0.09374109,0.00083364,0.1374466,0.06670312,162
"64","Billère",10.1679413,1,2.3468382,1.59992389,14080
"64","Biriatou",0.52089318,0,0.28230714,0.10838594,1237
"64","Biron",0.11332527,0,0.0147096,0.04204834,632
"64","Bizanos",2.94959611,0.5,0.78795134,0.13413956,4649
"64","Boeil-Bezing",0.28766948,0,0.10269539,0.08970697,1360
"64","Bonloc",0.05148679,9e-04,1.40647761,0.08430475,374
"64","Bonnut",0.20569666,0.01729,0.05279524,0.11274651,842
"64","Borce",0.19056608,0.67950973,0.24200822,0.13672883,123
"64","Bordères",0.1748713,0,0.04928109,0.0720024,692
"64","Bordes",0.9861947,1.19685288,1.81443706,0.79384872,2938
"64","Bosdarros",0.26724464,0,0.90350468,0.08809342,995
"64","Boucau",4.6449479,3e-04,1.21961096,1.04066915,8969
"64","Boueilh-Boueilho-Lasque",0.04716306,0,0.02354952,0.05301162,396
"64","Bougarber",0.22434155,0.000365,0.1836017,0.08289392,861
"64","Bouillon",0.02140232,0.14,0.29278628,0.02959556,158
"64","Boumourt",0.01100814,0,0.05923398,0.0258628,166
"64","Bourdettes",0.06635766,0,0.14010319,0.05100599,520
"64","Bournos",0.03595485,0,0.05917942,0.04135298,340
"64","Briscous",1.43989766,0,0.48691771,0.60313887,2925
"64","Bruges-Capbis-Mifaget",0.23493276,0,0.00843947,0.14046779,878
"64","Bugnein",0.0257645,1.1e-07,0.0904729,0.06256633,241
"64","Bunus",0.01482719,0.115715,0.22568527,0.03881855,134
"64","Burgaronne",0.00944176,0,0.01749809,0.02543665,103
"64","Buros",0.46870301,0.00131625,0.63935013,0.14269343,2021
"64","Burosse-Mendousse",0.02332035,0,0.21196869,0.02206824,77
"64","Bussunarits-Sarrasquette",0.03719106,0,0.17317847,0.07573921,211
"64","Bustince-Iriberry",0.0111179,0.08,0.27802447,0.02484498,107
"64","Buziet",0.03773631,0,0.0048258,0.07889749,490
"64","Buzy",0.33511148,0,0.80511968,0.17457997,1018
"64","Cabidos",0.04188596,0,0,0.03690863,177
"64","Cadillon",0.0133372,0,0.01329356,0.04325014,114
"64","Cambo-les-Bains",3.49978033,1.101219,1.44326358,1.16262184,6772
"64","Came",0.36135574,0.94,0.62772029,0.33689451,1040
"64","Camou-Cihigue",0.01919285,0.000373,0.01547334,0.03806243,105
"64","Cardesse",0.06586571,0.00088938,0.00088979,0.03247617,307
"64","Caro",0.01564065,0,0.004932,0.0429995,190
"64","Carrère",0.01313475,0.000351,0.032319,0.03914063,219
"64","Carresse-Cassaber",0.15939533,5e-04,0.08128413,0.09282419,674
"64","Castagnède",0.02414752,0,0.1648049,0.04297671,202
"64","Casteide-Cami",0.02992061,0,0.12913156,0.02207973,270
"64","Casteide-Candau",0.0274897,0,0.53532881,0.02950294,308
"64","Casteide-Doat",0.03762088,0.0012,0.05289044,0.0513089,164
"64","Castéra-Loubix",0.00601851,0.00015,0.01946118,0.02271997,51
"64","Castet",0.07359399,0.000423,0.19803466,0.06683532,148
"64","Castetbon",0.01683414,0,0.04687751,0.052128,159
"64","Castétis",0.11966922,0.00124262,0.027809,0.06236314,668
"64","Castetnau-Camblong",0.03935599,0,0.03611048,0.04089721,473
"64","Castetner",0.02679431,0,0.01719,0.02223204,141
"64","Castetpugon",0.01838858,0,0.02218817,0.03746526,215
"64","Castillon (Canton d'Arthez-de-Béarn)",0.03282753,0,0.39722976,0.0288821,343
"64","Castillon (Canton de Lembeye)",0.00717971,0,0,0.03159971,76
"64","Caubios-Loos",0.17774687,0.00083637,0.10731042,0.05597151,685
"64","Cescau",0.05028972,0.00068433,0.26123479,0.03973527,653
"64","Cette-Eygun",0.06528017,0.00028,0.05492834,0.04452298,60
"64","Charre",0.01228079,0,0.02948341,0.05590462,224
"64","Charritte-de-Bas",0.04133389,0.07,0.02929319,0.04583641,255
"64","Chéraute",0.19642139,0.23,0.17790506,0.23292878,1206
"64","Ciboure",4.24059885,0,2.26797626,0.65122504,6162
"64","Claracq",0.04925877,0,0.04357661,0.04154748,249
"64","Coarraze",0.74399498,0,0.46401611,0.20472035,2334
"64","Conchez-de-Béarn",0.03043757,0,0.01588862,0.019581,111
"64","Corbère-Abères",0.01033169,0,0.00213494,0.04094722,98
"64","Coslédaà-Lube-Boast",0.01823414,0.13150768,0.07075965,0.10206507,389
"64","Coublucq",0.0087411,0,0.0608604,0.02343459,93
"64","Crouseilles",0.01445477,0.00091714,0.02937236,0.03051609,123
"64","Cuqueron",0.01990321,0,0.01999862,0.02677268,196
"64","Denguin",0.60589453,0.04538857,0.22626419,0.15467115,1820
"64","Diusse",0.00947333,5e-04,0.00427706,0.02246998,145
"64","Doazon",0.0287949,0.00048,0.07620947,0.02291787,185
"64","Dognen",0.03472343,0,0.08647647,0.03530237,237
"64","Domezain-Berraute",0.03739342,0,0.06895699,0.09505251,481
"64","Doumy",0.03581278,0.200545,0.26369803,0.04518142,331
"64","Eaux-Bonnes",0.9260329,0,0.20764321,0.75531348,193
"64","Escos",0.02445363,0,0.04551336,0.04852958,239
"64","Escot",0.04200764,0.00155,0.001967,0.05618554,122
"64","Escou",0.03297685,0,0.00089999,0.07100637,441
"64","Escoubès",0.0472648,0,0.05161112,0.07468116,441
"64","Escout",0.06644336,0,0.0111648,0.05027439,439
"64","Escurès",0.01157246,0,0.12523186,0.0282238,147
"64","Eslourenties-Daban",0.05765246,0.00037,0.15990299,0.08969815,376
"64","Espéchède",0.01638395,0,0.10426672,0.03886069,152
"64","Espelette",0.54391346,0.30003,0.45481787,0.31149293,2090
"64","Espès-Undurein",0.06704815,0.00048,0.03425233,0.06566954,504
"64","Espiute",0.00791374,0,0.01010385,0.04782689,108
"64","Espoey",0.32687351,0.868282,1.003521,0.10930533,1241
"64","Esquiule",0.15483969,0.00032,0.0402843,0.15641153,547
"64","Estérençuby",0.06212314,0,0.22635649,0.21432705,315
"64","Estialescq",0.04033086,0,0.02695514,0.05697401,266
"64","Estos",0.07668104,0,0.02718623,0.04474295,503
"64","Etcharry",0.02059553,0,0.04883536,0.0339645,186
"64","Etchebar",0.00882521,0,0,0.03472466,74
"64","Etsaut",0.09711551,0.09384538,0.08425886,0.06312798,54
"64","Eysus",0.12173182,0.01591712,0.07038969,0.08171262,644
"64","Fichous-Riumayou",0.06674561,0.008,0,0.03767295,196
"64","Gabaston",0.12393418,0.040755,0.0686119,0.10069918,682
"64","Gabat",0.01879633,0,0.07717343,0.04680788,282
"64","Gamarthe",0.01497645,0,0.12016794,0.04578852,132
"64","Gan",2.55829659,0,1.51942258,0.58774268,5744
"64","Garindein",0.07521574,0.000972,0.07211758,0.08259221,481
"64","Garlède-Mondebat",0.01786575,0,0.06947784,0.04283339,221
"64","Garlin",0.45010368,0.00025,0.21890501,0.23884832,1365
"64","Garos",0.0196504,0.0403,0.13141549,0.05601462,269
"64","Garris",0.01412229,0,0.02658647,0.05568354,314
"64","Gayon",0.00788788,0,0.02915088,0.0163721,55
"64","Gelos",1.49961545,0.00055,1.03861594,0.27585231,3737
"64","Ger",0.69837641,0.800765,2.07068651,0.34078919,2118
"64","Gerderest",0.00378984,0,0,0.04451923,146
"64","Gère-Bélesten",0.08581776,0,0.06672596,0.08358483,187
"64","Géronce",0.04945197,0,0.07021198,0.0643119,494
"64","Gestas",0.01292693,0,0.03052652,0.02513887,76
"64","Géus-d'Arzacq",0.01267367,0.000467,0.05295268,0.03807191,206
"64","Geüs-d'Oloron",0.02981256,0,0.017434,0.04731665,273
"64","Goès",0.09714196,0.00037,0.04882652,0.05781754,559
"64","Gomer",0.01706105,0,0.02195955,0.03647541,308
"64","Gotein-Libarrenx",0.14020198,0,0.02448181,0.07405194,485
"64","Guéthary",0.78918378,0.25502205,0.96028614,0.19470853,1360
"64","Guiche",0.31317691,0,0.34085969,0.19389633,1060
"64","Guinarthe-Parenties",0.03950224,0,0.02608475,0.02275853,234
"64","Gurmençon",0.27367576,0.00057987,0.03887638,0.076044,914
"64","Gurs",0.13340918,0,0.06565488,0.0781119,425
"64","Hagetaubin",0.0945834,0,0.0240129,0.067105,590
"64","Halsou",0.09496382,0.155,0.24990793,0.08914624,637
"64","Hasparren",3.34418523,0,1.50868001,1.762105,7835
"64","Haut-de-Bosdarros",0.11104399,0,0.07639301,0.07272225,336
"64","Haux",0.02139527,3e-04,0.03749561,0.04285793,85
"64","Hélette",0.1905268,0.5005,0.89018392,0.19909551,765
"64","Hendaye",13.92512493,4.50160929,8.8793341,2.14070777,18254
"64","Herrère",0.0526888,0,0.0331613,0.04856224,395
"64","Higuères-Souye",0.01963512,0,0.04428629,0.05196165,281
"64","Hosta",0.0149634,0,0.09724883,0.06576624,99
"64","Hours",0.01982898,5e-04,0.03156521,0.03875625,239
"64","Ibarrolle",0.01633762,0,0.00438972,0.03086963,73
"64","Idaux-Mendy",0.03386936,0.000795,0.16040815,0.04106769,280
"64","Idron",1.5254367,5e-04,0.78780779,0.41166543,5078
"64","Igon",0.22987141,0.001359,0.39329746,0.12347748,1042
"64","Iholdy",0.12930566,0.00094275,0.14816579,0.142284,557
"64","Ilharre",0.01352755,0,0.06177301,0.0286383,149
"64","Irissarry",0.23009478,0.0602,0.60180791,0.28103799,943
"64","Irouléguy",0.03235809,0,0.134985,0.0718121,371
"64","Ispoure",0.12396131,0,0.11844869,0.12008593,688
"64","Issor",0.10978976,0,0.02143905,0.12250218,243
"64","Isturits",0.2324806,0,0.24082477,0.09483861,550
"64","Itxassou",0.63104896,0.8899461,1.78259428,0.35140552,2225
"64","Izeste",0.12135735,0,0.10355884,0.05889036,440
"64","Jasses",0.0208328,0.00061841,0.01068386,0.04192599,151
"64","Jatxou",0.27497887,0,0.09796514,0.13340064,1280
"64","Jaxu",0.009857,0,0.25248901,0.07830783,207
"64","Jurançon",3.62085717,1.775,2.88101808,0.45064019,7301
"64","Juxue",0.01809805,0.00042873,0.09125118,0.07689276,209
"64","L'Hôpital-d'Orion",0.01918223,0,0.10048169,0.04577524,134
"64","L'Hôpital-Saint-Blaise",0.04331888,0,0.08104279,0.01743138,59
"64","La Bastide-Clairence",0.38901181,0.29042,0.60477308,0.23362931,999
"64","Laà-Mondrans",0.05175848,0,0.17412529,0.04461278,452
"64","Laàs",0.01096225,0.0968,0.19130429,0.03172601,141
"64","Labastide-Cézéracq",0.10605793,0.000749,0.01110129,0.02555884,591
"64","Labastide-Monréjeau",0.08102512,0,0.01765736,0.03429813,612
"64","Labastide-Villefranche",0.07666748,0,0.01443858,0.05883725,327
"64","Labatmale",0.02413488,9e-04,0.01994619,0.03607292,262
"64","Labatut-Figuières",0.01318168,0.00085244,0.001631,0.04347675,171
"64","Labets-Biscay",0.01063152,0,0.07018384,0.0451852,151
"64","Labeyrie",0.01439483,0,0.00832069,0.01573453,112
"64","Lacadée",0.01862644,0,0.001422,0.0209149,151
"64","Lacarre",0.00776891,0,0.08186816,0.03757416,182
"64","Lacarry-Arhan-Charritte-de-Haut",0.0174987,0,0.07058755,0.044318,126
"64","Lacommande",0.03025643,0,0.0137024,0.020342,185
"64","Lacq",0.6253376,0.00183467,0.33406076,0.61536256,1055
"64","Lagor",0.38549896,0.00158032,0.2137717,0.12924702,1162
"64","Lagos",0.16999516,0,0.04576415,0.04745545,473
"64","Laguinge-Restoue",0.0384755,0.0003498,0.01545196,0.03631748,160
"64","Lahonce",1.08633288,0,0.53974261,0.26920783,2740
"64","Lahontan",0.18304023,0.10105,0.21234382,0.11380234,537
"64","Lahourcade",0.18060324,0.097275,0.14224082,0.047722,721
"64","Lalongue",0.01316502,0,0.00183723,0.05277814,205
"64","Lalonquette",0.01021165,0,0.01213559,0.04390891,262
"64","Lamayou",0.00979282,0.00029586,0.033778,0.05277196,213
"64","Lanne-en-Barétous",0.20429919,0,0.03188735,0.16784029,495
"64","Lannecaube",0.00711366,0,0.00035,0.04584068,151
"64","Lanneplaà",0.01609456,0,0.03887576,0.0504685,313
"64","Lantabat",0.08865604,0.0013,0.0979634,0.0867584,283
"64","Larceveau-Arros-Cibits",0.08993741,0.04059,0.07935403,0.11583029,448
"64","Laroin",0.42547358,0.14774615,0.25582262,0.05400001,1089
"64","Larrau",0.17154522,0.20052,0.0806042,0.18951832,194
"64","Larressore",0.3791313,0,0.71583307,0.1904413,2177
"64","Larreule",0.00759237,0,0.03106887,0.04349356,191
"64","Larribar-Sorhapuru",0.01977376,0,0.07916503,0.0598895,187
"64","Laruns",2.31372266,0.6,1.20312188,0.86785531,1200
"64","Lasclaveries",0.06259637,0.000816,0.08606837,0.04445736,248
"64","Lasse",0.03585518,0,0.15162186,0.1403151,342
"64","Lasserre",0.01237516,0,0.02261291,0.03310582,116
"64","Lasseube",0.57958573,1.00045,2.3731019,0.4199578,1794
"64","Lasseubetat",0.01722208,0,0.03681172,0.04262523,212
"64","Lay-Lamidou",0.01669317,0,0.06514717,0.02710699,124
"64","Lecumberry",0.01846337,0.3709,0.37072177,0.11107317,178
"64","Ledeuix",0.22901146,0.00055,0.24721479,0.13433071,1058
"64","Lée",0.3361391,0,0.41923669,0.04458395,1307
"64","Lées-Athas",0.11300413,0,0.21765679,0.095421,247
"64","Lembeye",0.32387015,0.6506,1.22582683,0.1616729,787
"64","Lème",0.0139226,0,0.00233932,0.04364627,173
"64","Léren",0.02181996,0.065,0,0.04106526,216
"64","Lescar",9.03572206,2.006,5.44931247,0.18316632,9947
"64","Lescun",0.15020981,3e-08,0.31430257,0.16081885,172
"64","Lespielle",0.00979,0,0.00839584,0.04920035,155
"64","Lespourcy",0.01505424,0.00054483,0.02730078,0.05401085,195
"64","Lestelle-Bétharram",0.21702498,0.24086457,0.40041568,0.14998145,871
"64","Lichans-Sunhar",0.01367166,0,0,0.02787244,86
"64","Lichos",0.02929734,0,0.00960359,0.02907196,138
"64","Licq-Athérey",0.07790242,0.12,0.35591935,0.10353036,203
"64","Limendous",0.08673842,0.000684,0.09605939,0.11199945,730
"64","Livron",0.06936379,0,0.09527334,0.06843344,384
"64","Lohitzun-Oyhercq",0.01812148,0,0.14978216,0.0851223,202
"64","Lombia",0.00940136,0,0.04432106,0.04247732,209
"64","Lonçon",0.00777543,0,0.04419769,0.04784482,221
"64","Lons",11.73376021,0,2.29524237,0.55836886,14188
"64","Loubieng",0.07290026,0.00058705,0.11065338,0.05934688,515
"64","Louhossoa",0.20671593,0,0.37644182,0.13210794,876
"64","Lourdios-Ichère",0.04943251,0,0.12827915,0.07717158,138
"64","Lourenties",0.06007484,0.00085,0.08463863,0.07264756,420
"64","Louvie-Juzon",0.4166663,0,0.25457172,0.26130697,1103
"64","Louvie-Soubiron",0.12951503,0,0.08410519,0.048936,131
"64","Louvigny",0.02083287,0.000625,0.04074684,0.03898304,139
"64","Luc-Armau",0.00415899,0,0.00557807,0.04686977,110
"64","Lucarré",0.00541657,0,0.00961,0.02661643,62
"64","Lucgarier",0.03414491,6e-04,0.0574049,0.03469399,260
"64","Lucq-de-Béarn",0.22486324,0.05,0.40848115,0.15500647,955
"64","Lurbe-Saint-Christau",0.06553565,0,0.00613466,0.03604787,208
"64","Lussagnet-Lusson",0.00635864,0.000412,0.14110155,0.05915948,189
"64","Luxe-Sumberraute",0.01601923,0.00058,0.057737,0.09154872,438
"64","Lys",0.06337781,0.00101176,0.18014833,0.08882132,326
"64","Macaye",0.16115219,0.00033406,0.14776281,0.13384979,608
"64","Malaussanne",0.10645914,0.03,0.01343764,0.08888088,440
"64","Mascaraàs-Haron",0.01825246,0,0.00905638,0.03443872,117
"64","Maslacq",0.24592204,0.00102431,0.28047856,0.05980893,914
"64","Masparraute",0.02097019,2e-04,0.03860861,0.0536395,269
"64","Maspie-Lalonquère-Juillacq",0.07427242,5e-04,0,0.05577572,252
"64","Maucor",0.08150995,0,0.00919505,0.06785508,578
"64","Mauléon-Licharre",1.46190787,0.74,1.08864573,0.58748479,3189
"64","Maure",0.00725753,0.00038,0.002932,0.03186251,89
"64","Mazères-Lezons",0.63209657,0.0022586,0.46484421,0.18909344,1861
"64","Mazerolles",0.40943291,0,0.05145428,0.20036181,1196
"64","Méharin",0.01871863,0,0.13051744,0.07106025,288
"64","Meillon",0.24206356,0,0.12777077,0.06207578,969
"64","Mendionde",0.12116744,0,0.12548951,0.16586333,868
"64","Menditte",0.00898641,0.3,0.69640168,0.07924657,332
"64","Mendive",0.02962017,0,0.23044376,0.09805959,157
"64","Méracq",0.02761548,0,0.12007152,0.04073644,239
"64","Méritein",0.03357282,0,0.06918028,0.05106653,286
"64","Mesplède",0.04010503,0.000468,0.13597803,0.03851692,340
"64","Mialos",0.01045449,0,0.00994693,0.03408527,141
"64","Miossens-Lanusse",0.02404338,0,0.11918916,0.04534031,287
"64","Mirepeix",0.28798365,0,0.05122348,0.08768223,1277
"64","Momas",0.17568788,0.00155833,0.09353966,0.08797781,626
"64","Momy",0.00816477,0,0.000469,0.03435341,113
"64","Monassut-Audiracq",0.01913497,0,0.0078888,0.06410429,372
"64","Moncaup",0.03774561,0,0.0162813,0.05011847,170
"64","Moncayolle-Larrory-Mendibieu",0.03262678,0,0.01970344,0.06888345,304
"64","Moncla",0.01426244,5e-04,0.01926949,0.02866013,82
"64","Monein",2.19713299,0.50054556,1.09012439,0.61007097,4536
"64","Monpezat",0.01031166,0,0.03694572,0.02766599,85
"64","Monségur",0.00844061,0,0.01775182,0.02785892,132
"64","Mont",0.70548975,0.001145,1.73102102,1.6872131,1218
"64","Mont-Disse",0.01657278,0,0.01860656,0.022751,80
"64","Montagut",0.02953957,0.00017,0.05052665,0.034507,124
"64","Montaner",0.0282187,0,0.56197856,0.15309965,432
"64","Montardon",0.86718608,0.13274419,0.6091694,0.16400028,2698
"64","Montaut",0.2765994,0,0.01584739,0.13518518,1158
"64","Montfort",0.01328327,0,0.00919234,0.06129906,188
"64","Montory",0.08099596,0.000618,0.09265836,0.0977631,317
"64","Morlaàs",2.75284755,0.54,2.19900385,0.35836778,4579
"64","Morlanne",0.13458088,0.04,0.06121563,0.08496936,628
"64","Mouguerre",3.21647787,0,1.06493513,0.46926084,5443
"64","Mouhous",0.01640438,0,0.0081955,0.01597349,64
"64","Moumour",0.19375836,0.00065,0.09297563,0.07115059,849
"64","Mourenx",4.3931892,3e-04,3.29412518,1.66578288,6015
"64","Musculdy",0.05073066,0,0.14925729,0.08081513,236
"64","Nabas",0.01125873,0,0.0060318,0.02473752,87
"64","Narcastet",0.40767043,0.00024,0.40077829,0.05975589,775
"64","Narp",0.01185646,0,0.00953032,0.02872862,123
"64","Navailles-Angos",0.53866923,0.0013537,0.10875307,0.15041939,1569
"64","Navarrenx",0.56493607,0.0018,0.26722969,0.23264621,1072
"64","Nay",1.45993663,0.5,1.4975452,0.28482942,3428
"64","Noguères",0.03933766,0,0.11335446,0.09552312,133
"64","Nousty",0.40801396,0,0.1727677,0.29763063,1622
"64","Ogenne-Camptort",0.02084433,0.00132682,0.09473818,0.0763346,247
"64","Ogeu-les-Bains",0.44264885,0,0.13548711,0.18686058,1301
"64","Oloron-Sainte-Marie",6.75463741,2.0005,5.94324682,1.41463981,11273
"64","Oraàs",0.01429976,0,0,0.04165065,188
"64","Ordiarp",0.16518156,0.1011,0.08728434,0.14587005,556
"64","Orègue",0.02572805,0,0.13537804,0.12263025,514
"64","Orin",0.0240818,0,0.08338188,0.03559173,274
"64","Orion",0.01539382,0,0.08507961,0.03779031,152
"64","Orriule",0.0139054,0.00060994,0.0152144,0.02731144,143
"64","Orsanco",0.00884158,0,0.01491442,0.04634996,109
"64","Orthez",7.61519669,0.5736093,1.71546561,0.4394989,11322
"64","Os-Marsillon",0.10419756,0,0.08700873,0.05486366,553
"64","Ossas-Suhare",0.00983214,0,0.0309555,0.02876541,88
"64","Osse-en-Aspe",0.12443823,0,0.10869853,0.11022247,351
"64","Ossenx",0.0076161,0,0.0028118,0.02234606,50
"64","Osserain-Rivareyte",0.01798177,0,0.05199248,0.03398175,229
"64","Ossès",0.26967407,0.000529,0.36848447,0.26254778,875
"64","Ostabat-Asme",0.03164055,0,0.02762486,0.0657074,220
"64","Ouillon",0.11721513,0,0.1557278,0.0918392,567
"64","Ousse",0.34557219,0,0.72125038,0.09388219,1716
"64","Ozenx-Montestrucq",0.03381509,0.00300322,0.01796839,0.04888494,395
"64","Pagolle",0.02018224,0.00064884,0.14964107,0.09827273,266
"64","Parbayse",0.07772549,0.08,0.30949946,0.02985618,333
"64","Pardies",0.52183256,0.00115357,0.82466563,0.06098917,936
"64","Pardies-Piétat",0.10199905,8e-04,0,0.0639459,473
"64","Pau",60.66487415,8.00065,30.02703516,16.80664783,78375
"64","Peyrelongue-Abos",0.00834348,0,0.01629718,0.05299694,155
"64","Piets-Plasence-Moustrou",0.02438982,0.00049,0.00386759,0.03624669,140
"64","Poey-d'Oloron",0.01416632,0,0.02020328,0.03466279,166
"64","Poey-de-Lescar",0.53012353,0.9638366,2.90395858,0.1215355,1871
"64","Pomps",0.07210574,0.08,0.10532328,0.03924841,303
"64","Ponson-Debat-Pouts",0.00473259,0,0.00085,0.02436178,101
"64","Ponson-Dessus",0.02938361,0,0.01616492,0.02678787,268
"64","Pontacq",0.80913286,0.00018,1.63614205,0.62699124,2962
"64","Pontiacq-Viellepinte",0.01393875,0.00053,0.15641214,0.04669917,182
"64","Portet",0.03695496,0,0.00742623,0.03469859,166
"64","Pouliacq",0.01633516,0,0.04709684,0.016838,53
"64","Poursiugues-Boucoue",0.02117601,0,0.09905188,0.04574778,189
"64","Préchacq-Josbaig",0.0353305,0.00040212,0.0015096,0.05081148,300
"64","Préchacq-Navarrenx",0.03009275,0,0.0048004,0.05721372,182
"64","Précilhon",0.07137596,0,0.20635105,0.04633193,408
"64","Puyoô",0.32846446,0,0.15781119,0.07211219,1118
"64","Ramous",0.11377861,0,0,0.04277756,493
"64","Rébénacq",0.26686962,0.000533,0.16646407,0.12118126,653
"64","Ribarrouy",0.00942699,0.02,0.01556346,0.02498553,82
"64","Riupeyrous",0.01361046,0.01878572,0.04189005,0.06791747,234
"64","Rivehaute",0.0811406,5e-04,0.04743072,0.10468223,278
"64","Rontignon",0.2610801,0.2,0.36096752,0.0376936,879
"64","Roquiague",0.01145564,0,0.14498819,0.05920352,124
"64","Saint-Abit",0.05199414,0.284141,0.25847065,0.0361156,312
"64","Saint-Armou",0.1510588,0,0.06960801,0.10268178,639
"64","Saint-Boès",0.03118886,6e-04,0.02007798,0.05031191,367
"64","Saint-Castin",0.27398508,0,0.11672962,0.12709855,868
"64","Saint-Dos",0.01816022,0,0,0.03408241,162
"64","Saint-Esteben",0.05623785,0,0.22285262,0.07630555,440
"64","Saint-Étienne-de-Baïgorry",0.59736457,0.00411789,0.61891657,0.52103494,1550
"64","Saint-Faust",0.17915692,0.00045,0.12377295,0.07873435,759
"64","Saint-Girons-en-Béarn",0.01905404,7e-04,0.00527335,0.023449,180
"64","Saint-Gladie-Arrive-Munein",0.01012148,0.00065,0.00288433,0.03708186,204
"64","Saint-Goin",0.03519314,0,0.03434146,0.02983363,234
"64","Saint-Jammes",0.12766894,0,0.14753947,0.0986778,642
"64","Saint-Jean-de-Luz",14.03915347,5.6,11.47342236,1.85461169,15007
"64","Saint-Jean-le-Vieux",0.25934883,5e-04,0.07393073,0.14706092,871
"64","Saint-Jean-Pied-de-Port",0.93851587,0.25,1.32349083,0.47597979,1797
"64","Saint-Jean-Poudge",0.01697073,0,0.00162058,0.02194797,73
"64","Saint-Just-Ibarre",0.0305775,0,0.08475723,0.08508053,204
"64","Saint-Laurent-Bretagne",0.01546161,0,0.17900576,0.06263427,454
"64","Saint-Martin-d'Arberoue",0.04850552,0,0.95146455,0.07191024,354
"64","Saint-Martin-d'Arrossa",0.16867908,0.000418,0.20738289,0.13391723,560
"64","Saint-Médard",0.03921642,0.00125835,0.07419915,0.02841106,206
"64","Saint-Michel",0.03423376,0,0.0310638,0.12176473,296
"64","Saint-Palais",0.63712516,0.05883983,0.49376422,0.33754449,2133
"64","Saint-Pé-de-Léren",0.03143327,0.02,0.06886374,0.05195579,271
"64","Saint-Pée-sur-Nivelle",3.79855435,0.7,1.38660312,1.5077901,7361
"64","Saint-Pierre-d'Irube",1.82008154,0,5.28676997,0.53896083,5923
"64","Saint-Vincent",0.07759164,0.085,0.28117599,0.07002444,400
"64","Sainte-Colome",0.07498932,0.00055,0.04236763,0.08736719,364
"64","Sainte-Engrâce",0.16483016,0,0,0.16680142,184
"64","Salies-de-Béarn",1.95699274,0,1.43175418,1.11153429,4675
"64","Salles-Mongiscard",0.05194009,0,0.002115,0.02686017,314
"64","Sallespisse",0.1241606,0,0.03687189,0.06144527,591
"64","Sames",0.10318924,0,0.08715556,0.06052766,730
"64","Samsons-Lion",0.00577611,0,0.03798079,0.03480599,96
"64","Sare",1.18610159,7e-04,0.45484717,0.59464374,2758
"64","Sarpourenx",0.03202515,0,0.00200932,0.02600124,304
"64","Sarrance",0.06264443,0.15498652,0.15979749,0.11260232,158
"64","Saubole",0.01681135,0,0.04182351,0.03573196,146
"64","Saucède",0.01969496,0,0.0274561,0.02695979,131
"64","Sauguis-Saint-Étienne",0.0115635,0,0.012894,0.05867423,174
"64","Sault-de-Navailles",0.27891874,0.00043,0.1243613,0.14190467,960
"64","Sauvagnon",1.47527899,0.95165849,1.91434642,0.36686061,3570
"64","Sauvelade",0.05137053,0,0.03319065,0.05200451,272
