Exercice;Outre-mer;Code Insee 2024 Région;Nom 2024 Région;Code Insee 2024 Département;Nom 2024 Département;Code Siren 2024 EPCI;Nom 2024 EPCI;Strate population 2024;Commune rurale;Commune de montagne;Commune touristique;Tranche revenu par habitant;Présence QPV;Code Insee 2024 Commune;Nom 2024 Commune;Catégorie;Code Siren Collectivité;Code Insee Collectivité;Libellé Budget;Agrégat;Montant BP;Montant BA;Montant flux BP-BA;Montant;Montant en millions;Population totale;Montant en € par habitant;Compte 2024 Disponible;ordre_analyse1_section1;ordre_analyse1_section2;ordre_analyse1_section3;ordre_analyse2_section1;ordre_analyse2_section2;ordre_analyse2_section3;ordre_analyse3_section1;ordre_analyse3_section2;ordre_analyse3_section3;ordre_analyse4_section1;annee_join;Population totale du dernier exercice
235;Non;24;Centre-Val de Loire;45;Loiret;200068278;Communauté de communes Berry Loire Puisaye;2;Oui;Non;Non;1;Non;45251;Pierrefitte-ès-Bois;Commune;214502510;45251;PIERREFITTE-ES-BOIS;Epargne nette;16196.29;0.0;0.0;16196.29;0.016196290000000002;299;54.168193979933115;1;;;;;;;;;2;;2024;299
236;Non;24;Centre-Val de Loire;45;Loiret;200066280;Communauté de communes du Pithiverais;6;Non;Non;Non;1;Oui;45252;Pithiviers;Commune;214502528;45252;PITHIVIERS;Epargne nette;1076485.84;0.0;0.0;1076485.84;1.0764858400000001;9238;116.52801905174282;1;;;;;;;;;2;;2024;9238
237;Non;24;Centre-Val de Loire;45;Loiret;200066280;Communauté de communes du Pithiverais;3;Oui;Non;Non;2;Non;45253;Pithiviers-le-Vieil;Commune;214502536;45253;PITHIVIERS-LE-VIEIL;Epargne nette;200798.74;0.0;0.0;200798.74;0.20079874;1769;113.50974561899378;1;;;;;;;;;2;;2024;1769
238;Non;24;Centre-Val de Loire;45;Loiret;244500211;Communauté de communes Giennoises;4;Non;Non;Non;2;Non;45254;Poilly-lez-Gien;Commune;214502544;45254;POILLY-LEZ-GIEN;Epargne nette;218735.99;10700.08;0.0;229436.07;0.22943607000000002;2487;92.25414957780458;1;;;;;;;;;2;;2024;2487
239;Non;24;Centre-Val de Loire;45;Loiret;244500419;Communauté de communes des Quatre Vallées;2;Oui;Non;Non;2;Non;45255;Préfontaines;Commune;214502551;45255;PREFONTAINES;Epargne nette;37451.28;32960.1;0.0;70411.38;0.07041138000000001;437;161.12443935926774;1;;;;;;;;;2;;2024;437
240;Non;24;Centre-Val de Loire;45;Loiret;200067676;Communauté de communes Canaux et Forêts en Gâtinais;2;Oui;Non;Non;2;Non;45256;Presnoy;Commune;214502569;45256;PRESNOY;Epargne nette;20980.28;0.0;0.0;20980.28;0.02098028;259;81.00494208494209;1;;;;;;;;;2;;2024;259
241;Non;24;Centre-Val de Loire;45;Loiret;200067676;Communauté de communes Canaux et Forêts en Gâtinais;3;Oui;Non;Non;1;Non;45257;Pressigny-les-Pins;Commune;214502577;45257;PRESSIGNY-LES-PINS;Epargne nette;-3969.42000000004;12777.23;0.0;8807.80999999995;0.00880780999999995;527;16.71311195445911;1;;;;;;;;;2;;2024;527
242;Non;24;Centre-Val de Loire;45;Loiret;200071850;Communauté de communes du Pithiverais-Gâtinais;4;Non;Non;Non;1;Non;45258;Puiseaux;Commune;214502585;45258;PUISEAUX;Epargne nette;488100.96;275488.04;0.0;763589.0;0.763589;3425;222.94569343065695;1;;;;;;;;;2;;2024;3425
243;Non;24;Centre-Val de Loire;45;Loiret;200067676;Communauté de communes Canaux et Forêts en Gâtinais;3;Non;Non;Non;2;Non;45259;Quiers-sur-Bezonde;Commune;214502593;45259;QUIERS-SUR-BEZONDE;Epargne nette;197226.41;0.0;0.0;197226.41;0.19722641;1162;169.7301290877797;1;;;;;;;;;2;;2024;1162
244;Non;24;Centre-Val de Loire;45;Loiret;200066280;Communauté de communes du Pithiverais;2;Oui;Non;Non;2;Non;45260;Ramoulu;Commune;214502601;45260;RAMOULU;Epargne nette;9311.42;0.0;0.0;9311.42;0.00931142;254;36.659133858267715;1;;;;;;;;;2;;2024;254
245;Non;24;Centre-Val de Loire;45;Loiret;244500484;Communauté de communes de la Forêt;3;Oui;Non;Non;2;Non;45261;Rebréchien;Commune;214502619;45261;REBRECHIEN;Epargne nette;33208.45;0.0;0.0;33208.45;0.03320845;1383;24.011894432393344;1;;;;;;;;;2;;2024;1383
246;Non;24;Centre-Val de Loire;45;Loiret;200035764;Communauté de communes de la Beauce Loirétaine;1;Oui;Non;Non;2;Non;45262;Rouvray-Sainte-Croix;Commune;214502627;45262;ROUVRAY-SAINTE-CROIX;Epargne nette;13127.91;0.0;0.0;13127.91;0.01312791;140;93.77078571428571;1;;;;;;;;;2;;2024;140
247;Non;24;Centre-Val de Loire;45;Loiret;200066280;Communauté de communes du Pithiverais;2;Oui;Non;Non;2;Non;45263;Rouvres-Saint-Jean;Commune;214502635;45263;ROUVRES-SAINT-JEAN;Epargne nette;-52237.67;0.0;0.0;-52237.67;-0.05223767;303;-172.4015511551155;1;;;;;;;;;2;;2024;303
248;Non;24;Centre-Val de Loire;45;Loiret;200070183;Communauté de communes des Terres du Val de Loire;1;Oui;Non;Non;2;Non;45264;Rozières-en-Beauce;Commune;214502643;45264;ROZIERES-EN-BEAUCE;Epargne nette;-27522.82;0.0;0.0;-27522.82;-0.02752282;183;-150.39792349726775;1;;;;;;;;;2;;2024;183
249;Non;24;Centre-Val de Loire;45;Loiret;244500419;Communauté de communes des Quatre Vallées;2;Oui;Non;Non;2;Non;45265;Rozoy-le-Vieil;Commune;214502650;45265;ROZOY-LE-VIEIL;Epargne nette;-31030.58;0.0;0.0;-31030.58;-0.031030580000000002;406;-76.43;1;;;;;;;;;2;;2024;406
250;Non;24;Centre-Val de Loire;45;Loiret;200035764;Communauté de communes de la Beauce Loirétaine;2;Oui;Non;Non;2;Non;45266;Ruan;Commune;214502668;45266;RUAN;Epargne nette;59197.15;0.0;0.0;59197.15;0.059197150000000004;201;294.513184079602;1;;;;;;;;;2;;2024;201
251;Non;24;Centre-Val de Loire;45;Loiret;200070100;Communauté de communes du Val de Sully;3;Oui;Non;Non;1;Non;45268;Saint-Aignan-le-Jaillard;Commune;214502684;45268;SAINT-AIGNAN-LE-JAILLARD;Epargne nette;15483.24;76780.95;0.0;92264.19;0.09226419;620;148.81320967741937;1;;;;;;;;;2;;2024;620
252;Non;24;Centre-Val de Loire;45;Loiret;200070183;Communauté de communes des Terres du Val de Loire;5;Non;Non;Non;2;Non;45269;Saint-Ay;Commune;214502692;45269;SAINT-AY;Epargne nette;-76511.5;48015.33;0.0;-28496.17;-0.028496169999999998;3734;-7.631539903588644;1;;;;;;;;;2;;2024;3734
253;Non;24;Centre-Val de Loire;45;Loiret;200070100;Communauté de communes du Val de Sully;4;Oui;Non;Non;2;Non;45270;Saint-Benoît-sur-Loire;Commune;214502700;45270;SAINT-BENOIT-SUR-LOIRE;Epargne nette;265145.84;35069.53;0.0;300215.37;0.30021537;2057;145.94816237238697;1;;;;;;;;;2;;2024;2057
254;Non;24;Centre-Val de Loire;45;Loiret;244500211;Communauté de communes Giennoises;3;Oui;Non;Non;2;Non;45271;Saint-Brisson-sur-Loire;Commune;214502718;45271;SAINT-BRISSON-SUR-LOIRE;Epargne nette;98200.0100000001;0.0;0.0;98200.0100000001;0.0982000100000001;983;99.89828077314354;1;;;;;;;;;2;;2024;983
255;Non;24;Centre-Val de Loire;45;Loiret;244500468;Orléans Métropole;4;Non;Non;Non;3;Non;45272;Saint-Cyr-en-Val;Commune;214502726;45272;SAINT-CYR-EN-VAL;Epargne nette;1123732.65;0.0;0.0;1123732.65;1.12373265;3467;324.1224834150562;1;;;;;;;;;2;;2024;3467
256;Non;24;Centre-Val de Loire;45;Loiret;244500427;Communauté de communes des Loges;4;Non;Non;Non;2;Non;45273;Saint-Denis-de-l'Hôtel;Commune;214502734;45273;SAINT-DENIS-DE-L'HOTEL;Epargne nette;1518269.02;128274.78;0.0;1646543.8;1.6465438000000001;3088;533.207189119171;1;;;;;;;;;2;;2024;3088
257;Non;24;Centre-Val de Loire;45;Loiret;244500468;Orléans Métropole;6;Non;Non;Non;3;Non;45274;Saint-Denis-en-Val;Commune;214502742;45274;SAINT-DENIS-EN-VAL;Epargne nette;1410806.74;0.0;0.0;1410806.74;1.41080674;7842;179.9039454220862;1;;;;;;;;;2;;2024;7842
258;Non;24;Centre-Val de Loire;45;Loiret;200067668;Communauté de communes de la Cléry,du Betz et de l'Ouanne;2;Oui;Non;Non;2;Non;45275;Saint-Firmin-des-Bois;Commune;214502759;45275;SAINT-FIRMIN-DES-BOIS;Epargne nette;22075.72;-2839.7;0.0;19236.02;0.01923602;487;39.49901437371663;1;;;;;;;;;2;;2024;487
259;Non;24;Centre-Val de Loire;45;Loiret;200068278;Communauté de communes Berry Loire Puisaye;3;Non;Non;Non;2;Non;45276;Saint-Firmin-sur-Loire;Commune;214502767;45276;SAINT-FIRMIN-SUR-LOIRE;Epargne nette;97470.53;27596.7;0.0;125067.23;0.12506723;513;243.7957699805068;1;;;;;;;;;2;;2024;513
260;Non;24;Centre-Val de Loire;45;Loiret;200070100;Communauté de communes du Val de Sully;2;Oui;Non;Non;2;Non;45277;Saint-Florent;Commune;214502775;45277;SAINT-FLORENT-LE-JEUNE;Epargne nette;95966.57;13642.15;0.0;109608.72;0.10960872;457;239.8440262582057;1;;;;;;;;;2;;2024;457
261;Non;24;Centre-Val de Loire;45;Loiret;200067676;Communauté de communes Canaux et Forêts en Gâtinais;3;Non;Non;Non;1;Non;45278;Sainte-Geneviève-des-Bois;Commune;214502783;45278;SAINTE-GENEVIEVE-DES-BOIS;Epargne nette;155661.61;0.0;0.0;155661.61;0.15566160999999998;1126;138.24299289520425;1;;;;;;;;;2;;2024;1126
262;Non;24;Centre-Val de Loire;45;Loiret;200067668;Communauté de communes de la Cléry,du Betz et de l'Ouanne;3;Oui;Non;Non;2;Non;45279;Saint-Germain-des-Prés;Commune;214502791;45279;SAINT-GERMAIN-DES-PRES;Epargne nette;178346.53;0.0;0.0;178346.53;0.17834653;1918;92.98567778936392;1;;;;;;;;;2;;2024;1918
263;Non;24;Centre-Val de Loire;45;Loiret;244500211;Communauté de communes Giennoises;3;Oui;Non;Non;2;Non;45280;Saint-Gondon;Commune;214502809;45280;SAINT-GONDON;Epargne nette;93452.51;17147.52;0.0;110600.03;0.11060003;1080;102.40743518518518;1;;;;;;;;;2;;2024;1080
264;Non;24;Centre-Val de Loire;45;Loiret;200067668;Communauté de communes de la Cléry,du Betz et de l'Ouanne;3;Oui;Non;Non;2;Non;45281;Saint-Hilaire-les-Andrésis;Commune;214502817;45281;SAINT-HILAIRE-LES-ANDRESIS;Epargne nette;164594.63;32997.08;0.0;197591.71;0.19759171;964;204.97065352697095;1;;;;;;;;;2;;2024;964
265;Non;24;Centre-Val de Loire;45;Loiret;244500468;Orléans Métropole;4;Non;Non;Non;3;Non;45282;Saint-Hilaire-Saint-Mesmin;Commune;214502825;45282;SAINT-HILAIRE-SAINT-MESMIN;Epargne nette;903492.300000001;0.0;0.0;903492.300000001;0.903492300000001;3204;281.9888576779029;1;;;;;;;;;2;;2024;3204
266;Non;24;Centre-Val de Loire;45;Loiret;200067676;Communauté de communes Canaux et Forêts en Gâtinais;1;Oui;Non;Non;2;Non;45283;Saint-Hilaire-sur-Puiseaux;Commune;214502833;45283;SAINT-HILAIRE-SUR-PUISEAUX;Epargne nette;46598.07;0.0;0.0;46598.07;0.04659807;164;284.1345731707317;1;;;;;;;;;2;;2024;164
267;Non;24;Centre-Val de Loire;45;Loiret;244500468;Orléans Métropole;8;Non;Non;Non;1;Oui;45284;Saint-Jean-de-Braye;Commune;214502841;45284;SAINT-JEAN-DE-BRAYE;Epargne nette;3330700.36;0.0;0.0;3330700.36;3.33070036;22312;149.2784313373969;1;;;;;;;;;2;;2024;22312
268;Non;24;Centre-Val de Loire;45;Loiret;244500468;Orléans Métropole;7;Non;Non;Non;1;Oui;45285;Saint-Jean-de-la-Ruelle;Commune;214502858;45285;SAINT-JEAN-DE-LA-RUELLE;Epargne nette;2479133.81;-70390.75;0.0;2408743.06;2.40874306;16840;143.03699881235156;1;;;;;;;;;2;;2024;16840
269;Non;24;Centre-Val de Loire;45;Loiret;244500468;Orléans Métropole;6;Non;Non;Non;2;Non;45286;Saint-Jean-le-Blanc;Commune;214502866;45286;SAINT-JEAN-LE-BLANC;Epargne nette;1807139.2;5325.25;0.0;1812464.45;1.81246445;9518;190.42492645513764;1;;;;;;;;;2;;2024;9518
270;Non;24;Centre-Val de Loire;45;Loiret;200071850;Communauté de communes du Pithiverais-Gâtinais;2;Oui;Non;Non;2;Non;45288;Saint-Loup-des-Vignes;Commune;214502882;45288;SAINT-LOUP-DES-VIGNES;Epargne nette;91807.77;3924.88;0.0;95732.65;0.09573264999999999;399;239.9314536340852;1;;;;;;;;;2;;2024;399
271;Non;24;Centre-Val de Loire;45;Loiret;244500484;Communauté de communes de la Forêt;3;Oui;Non;Non;2;Non;45289;Saint-Lyé-la-Forêt;Commune;214502890;45289;SAINT-LYE-LA-FORET;Epargne nette;102252.8;0.0;0.0;102252.8;0.1022528;1250;81.80224;1;;;;;;;;;2;;2024;1250
272;Non;24;Centre-Val de Loire;45;Loiret;244500427;Communauté de communes des Loges;3;Non;Non;Non;2;Non;45290;Saint-Martin-d'Abbat;Commune;214502908;45290;SAINT-MARTIN-D'ABBAT;Epargne nette;-82222.4200000002;0.0;0.0;-82222.4200000002;-0.0822224200000002;1819;-45.20199010445311;1;;;;;;;;;2;;2024;1819
273;Non;24;Centre-Val de Loire;45;Loiret;244500211;Communauté de communes Giennoises;3;Non;Non;Non;2;Non;45291;Saint-Martin-sur-Ocre;Commune;214502916;45291;SAINT-MARTIN-SUR-OCRE;Epargne nette;134712.06;0.0;0.0;134712.06;0.13471206;1272;105.90570754716981;1;;;;;;;;;2;;2024;1272
274;Non;24;Centre-Val de Loire;45;Loiret;200067676;Communauté de communes Canaux et Forêts en Gâtinais;3;Oui;Non;Non;1;Non;45292;Saint-Maurice-sur-Aveyron;Commune;214502924;45292;SAINT-MAURICE-SUR-AVEYRON;Epargne nette;99786.12;-11141.84;0.0;88644.28;0.08864427999999999;859;103.19473806752038;1;;;;;;;;;2;;2024;859
275;Non;24;Centre-Val de Loire;45;Loiret;244500203;Communauté d'agglomération Montargoise et Rives du Loing (AME);3;Oui;Non;Non;2;Non;45293;Saint-Maurice-sur-Fessard;Commune;214502932;45293;SAINT-MAURICE-SUR-FESSARD;Epargne nette;54602.71;0.0;0.0;54602.71;0.05460271;1172;46.58934300341297;1;;;;;;;;;2;;2024;1172
276;Non;24;Centre-Val de Loire;45;Loiret;200071850;Communauté de communes du Pithiverais-Gâtinais;1;Oui;Non;Non;1;Non;45294;Saint-Michel;Commune;214502940;45294;SAINT-MICHEL;Epargne nette;-23142.28;0.0;0.0;-23142.28;-0.023142279999999998;144;-160.71027777777778;1;;;;;;;;;2;;2024;144
277;Non;24;Centre-Val de Loire;45;Loiret;200035764;Communauté de communes de la Beauce Loirétaine;3;Oui;Non;Non;1;Non;45296;Saint-Péravy-la-Colombe;Commune;214502965;45296;SAINT-PERAVY-LA-COLOMBE;Epargne nette;-192577.55;0.0;0.0;-192577.55;-0.19257755;774;-248.80820413436692;1;;;;;;;;;2;;2024;774
278;Non;24;Centre-Val de Loire;45;Loiret;200070100;Communauté de communes du Val de Sully;3;Non;Non;Non;2;Non;45297;Saint-Père-sur-Loire;Commune;214502973;45297;SAINT-PERE-SUR-LOIRE;Epargne nette;-2244.40999999992;14949.21;0.0;12704.8000000001;0.0127048000000001;1050;12.099809523809618;1;;;;;;;;;2;;2024;1050
279;Non;24;Centre-Val de Loire;45;Loiret;244500468;Orléans Métropole;6;Non;Non;Non;2;Non;45298;Saint-Pryvé-Saint-Mesmin;Commune;214502981;45298;SAINT-PRYVE-SAINT-MESMIN;Epargne nette;1564106.87;0.0;0.0;1564106.87;1.56410687;6290;248.66563910969796;1;;;;;;;;;2;;2024;6290
280;Non;24;Centre-Val de Loire;45;Loiret;200035764;Communauté de communes de la Beauce Loirétaine;2;Oui;Non;Non;2;Non;45299;Saint-Sigismond;Commune;214502999;45299;SAINT-SIGISMOND;Epargne nette;-20442.32;0.0;0.0;-20442.32;-0.02044232;268;-76.27731343283583;1;;;;;;;;;2;;2024;268
281;Non;24;Centre-Val de Loire;45;Loiret;244500427;Communauté de communes des Loges;5;Non;Non;Non;2;Non;45300;Sandillon;Commune;214503005;45300;SANDILLON;Epargne nette;946042.890000001;126835.25;0.0;1072878.14;1.0728781399999998;4312;248.81218460111316;1;;;;;;;;;2;;2024;4312
282;Non;24;Centre-Val de Loire;45;Loiret;200066280;Communauté de communes du Pithiverais;2;Oui;Non;Non;2;Non;45301;Santeau;Commune;214503013;45301;SANTEAU;Epargne nette;30048.11;0.0;0.0;30048.11;0.03004811;396;75.87906565656566;1;;;;;;;;;2;;2024;396
283;Non;24;Centre-Val de Loire;45;Loiret;244500468;Orléans Métropole;7;Non;Non;Non;1;Non;45302;Saran;Commune;214503021;45302;SARAN;Epargne nette;3047128.73;796459.9;-730391.0;4573979.63;4.57397963;16888;270.84199609189955;1;;;;;;;;;2;;2024;16888
284;Non;24;Centre-Val de Loire;45;Loiret;244500419;Communauté de communes des Quatre Vallées;3;Oui;Non;Non;2;Non;45303;Sceaux-du-Gâtinais;Commune;214503039;45303;SCEAUX-DU-GATINAIS;Epargne nette;32005.3200000001;0.0;0.0;32005.3200000001;0.0320053200000001;637;50.243830455259186;1;;;;;;;;;2;;2024;637
285;Non;24;Centre-Val de Loire;45;Loiret;244500427;Communauté de communes des Loges;2;Oui;Non;Non;1;Non;45305;Seichebrières;Commune;214503054;45305;SEICHEBRIERES;Epargne nette;30478.47;3036.69;0.0;33515.16;0.03351516;222;150.9691891891892;1;;;;;;;;;2;;2024;222
286;Non;24;Centre-Val de Loire;45;Loiret;200067668;Communauté de communes de la Cléry,du Betz et de l'Ouanne;3;Oui;Non;Non;2;Non;45306;La Selle-en-Hermoy;Commune;214503062;45306;SELLE-EN-HERMOY LA;Epargne nette;110480.24;-18318.01;0.0;92162.23;0.09216223;786;117.25474554707378;1;;;;;;;;;2;;2024;786
287;Non;24;Centre-Val de Loire;45;Loiret;244500468;Orléans Métropole;4;Non;Non;Non;2;Non;45308;Semoy;Commune;214503088;45308;SEMOY;Epargne nette;951446.52;67118.25;0.0;1018564.77;1.01856477;3287;309.87671737146337;1;;;;;;;;;2;;2024;3287
288;Non;24;Centre-Val de Loire;45;Loiret;200005932;Communauté de communes des Portes de Sologne;3;Oui;Non;Non;2;Non;45309;Sennely;Commune;214503096;45309;SENNELY;Epargne nette;48730.89;-45269.18;0.0;3461.71000000002;0.00346171000000002;705;4.910226950354638;1;;;;;;;;;2;;2024;705
289;Non;24;Centre-Val de Loire;45;Loiret;200066280;Communauté de communes du Pithiverais;3;Oui;Non;Non;1;Non;45310;Sermaises;Commune;214503104;45310;SERMAISES;Epargne nette;-347679.01;0.0;0.0;-347679.01;-0.34767901;1719;-202.25655031995348;1;;;;;;;;;2;;2024;1719
290;Non;24;Centre-Val de Loire;45;Loiret;244500427;Communauté de communes des Loges;3;Oui;Non;Non;2;Non;45311;Sigloy;Commune;214503112;45311;SIGLOY;Epargne nette;8062.88;0.0;0.0;8062.88;0.00806288;680;11.857176470588236;1;;;;;;;;;2;;2024;680
291;Non;24;Centre-Val de Loire;45;Loiret;244500203;Communauté d'agglomération Montargoise et Rives du Loing (AME);2;Oui;Non;Non;2;Non;45312;Solterre;Commune;214503120;45312;SOLTERRE;Epargne nette;48015.51;0.0;0.0;48015.51;0.048015510000000004;482;99.61724066390042;1;;;;;;;;;2;;2024;482
292;Non;24;Centre-Val de Loire;45;Loiret;200035764;Communauté de communes de la Beauce Loirétaine;3;Oui;Non;Non;2;Non;45313;Sougy;Commune;214503138;45313;SOUGY;Epargne nette;-89574.1800000001;0.0;0.0;-89574.1800000001;-0.0895741800000001;829;-108.05088057901096;1;;;;;;;;;2;;2024;829
293;Non;24;Centre-Val de Loire;45;Loiret;244500427;Communauté de communes des Loges;2;Oui;Non;Non;2;Non;45314;Sully-la-Chapelle;Commune;214503146;45314;SULLY-LA-CHAPELLE;Epargne nette;41384.09;11234.74;0.0;52618.83;0.05261883;457;115.13967177242888;1;;;;;;;;;2;;2024;457
294;Non;24;Centre-Val de Loire;45;Loiret;200070100;Communauté de communes du Val de Sully;6;Non;Non;Non;1;Oui;45315;Sully-sur-Loire;Commune;214503153;45315;SULLY-SUR-LOIRE;Epargne nette;132527.52;-2982.03;0.0;129545.49;0.12954549;5220;24.81714367816092;1;;;;;;;;;2;;2024;5220
295;Non;24;Centre-Val de Loire;45;Loiret;244500427;Communauté de communes des Loges;3;Oui;Non;Non;2;Non;45316;Sury-aux-Bois;Commune;214503161;45316;SURY-AUX-BOIS;Epargne nette;99358.6300000001;-815.959999999997;0.0;98542.6700000001;0.0985426700000001;805;122.41325465838521;1;;;;;;;;;2;;2024;805
296;Non;24;Centre-Val de Loire;45;Loiret;200070183;Communauté de communes des Terres du Val de Loire;3;Non;Non;Non;2;Non;45317;Tavers;Commune;214503179;45317;TAVERS;Epargne nette;68236.9099999997;58127.88;0.0;126364.79;0.12636479;1375;91.90166545454545;1;;;;;;;;;2;;2024;1375
297;Non;24;Centre-Val de Loire;45;Loiret;200066280;Communauté de communes du Pithiverais;2;Oui;Non;Non;1;Non;45320;Thignonville;Commune;214503203;45320;THIGNONVILLE;Epargne nette;10371.97;0.0;0.0;10371.97;0.01037197;414;25.05306763285024;1;;;;;;;;;2;;2024;414
298;Non;24;Centre-Val de Loire;45;Loiret;200067676;Communauté de communes Canaux et Forêts en Gâtinais;3;Oui;Non;Non;1;Non;45321;Thimory;Commune;214503211;45321;THIMORY;Epargne nette;71975.6900000001;10196.27;0.0;82171.9600000001;0.0821719600000001;711;115.57237693389605;1;;;;;;;;;2;;2024;711
299;Non;24;Centre-Val de Loire;45;Loiret;200067668;Communauté de communes de la Cléry,du Betz et de l'Ouanne;2;Oui;Non;Non;1;Non;45322;Thorailles;Commune;214503229;45322;THORAILLES;Epargne nette;37729.02;0.0;0.0;37729.02;0.037729019999999995;202;186.77732673267326;1;;;;;;;;;2;;2024;202
300;Non;24;Centre-Val de Loire;45;Loiret;200068278;Communauté de communes Berry Loire Puisaye;2;Oui;Non;Non;1;Non;45323;Thou;Commune;214503237;45323;THOU;Epargne nette;70688.65;0.0;0.0;70688.65;0.07068864999999999;219;322.7792237442922;1;;;;;;;;;2;;2024;219
301;Non;24;Centre-Val de Loire;45;Loiret;244500427;Communauté de communes des Loges;4;Oui;Non;Non;2;Non;45324;Tigy;Commune;214503245;45324;TIGY;Epargne nette;316299.22;161560.4;0.0;477859.62;0.47785962;2472;193.3089077669903;1;;;;;;;;;2;;2024;2472
302;Non;24;Centre-Val de Loire;45;Loiret;244500542;Communauté de communes de la Plaine du Nord Loiret;2;Oui;Non;Non;2;Non;45325;Tivernon;Commune;214503252;45325;TIVERNON;Epargne nette;-78421.33;0.0;0.0;-78421.33;-0.07842133;300;-261.4044333333333;1;;;;;;;;;2;;2024;300
303;Non;24;Centre-Val de Loire;45;Loiret;200035764;Communauté de communes de la Beauce Loirétaine;2;Oui;Non;Non;1;Non;45326;Tournoisis;Commune;214503260;45326;TOURNOISIS;Epargne nette;64764.16;0.0;0.0;64764.16;0.06476416;395;163.95989873417722;1;;;;;;;;;2;;2024;395
304;Non;24;Centre-Val de Loire;45;Loiret;244500484;Communauté de communes de la Forêt;5;Non;Non;Non;2;Non;45327;Traînou;Commune;214503278;45327;TRAINOU;Epargne nette;552487.74;0.0;0.0;552487.74;0.55248774;3516;157.13530716723548;1;;;;;;;;;2;;2024;3516
305;Non;24;Centre-Val de Loire;45;Loiret;244500419;Communauté de communes des Quatre Vallées;2;Oui;Non;Non;1;Non;45328;Treilles-en-Gâtinais;Commune;214503286;45328;TREILLES-EN-GATINAIS;Epargne nette;-35549.87;-189884.39;0.0;-225434.26;-0.22543426;297;-759.0379124579125;1;;;;;;;;;2;;2024;297
306;Non;24;Centre-Val de Loire;45;Loiret;200067668;Communauté de communes de la Cléry,du Betz et de l'Ouanne;3;Oui;Non;Non;1;Non;45329;Triguères;Commune;214503294;45329;TRIGUERES;Epargne nette;203916.52;87541.53;0.0;291458.05;0.29145804999999997;1314;221.80977929984778;1;;;;;;;;;2;;2024;1314
307;Non;24;Centre-Val de Loire;45;Loiret;200035764;Communauté de communes de la Beauce Loirétaine;2;Oui;Non;Non;2;Non;45330;Trinay;Commune;214503302;45330;TRINAY;Epargne nette;51420.86;0.0;0.0;51420.86;0.05142086;213;241.4124882629108;1;;;;;;;;;2;;2024;213
308;Non;24;Centre-Val de Loire;45;Loiret;200070100;Communauté de communes du Val de Sully;3;Oui;Non;Non;2;Non;45331;Vannes-sur-Cosson;Commune;214503310;45331;VANNES-SUR-COSSON;Epargne nette;41371.7;5602.69;0.0;46974.39;0.04697439;623;75.40030497592295;1;;;;;;;;;2;;2024;623
309;Non;24;Centre-Val de Loire;45;Loiret;200067676;Communauté de communes Canaux et Forêts en Gâtinais;3;Oui;Non;Non;2;Non;45332;Varennes-Changy;Commune;214503328;45332;VARENNES-CHANGY;Epargne nette;269072.17;46119.9;0.0;315192.07;0.31519207;1507;209.15200398142005;1;;;;;;;;;2;;2024;1507
310;Non;24;Centre-Val de Loire;45;Loiret;244500484;Communauté de communes de la Forêt;4;Oui;Non;Non;2;Non;45333;Vennecy;Commune;214503336;45333;VENNECY;Epargne nette;472876.46;0.0;0.0;472876.46;0.47287646;2084;226.90809021113245;1;;;;;;;;;2;;2024;2084
311;Non;24;Centre-Val de Loire;45;Loiret;200067676;Communauté de communes Canaux et Forêts en Gâtinais;3;Oui;Non;Non;1;Non;45334;Vieilles-Maisons-sur-Joudry;Commune;214503344;45334;VIEILLES-MAISONS-SUR-JOUDRY;Epargne nette;-590004.02;27391.42;0.0;-562612.6;-0.5626126;636;-884.6110062893082;1;;;;;;;;;2;;2024;636
312;Non;24;Centre-Val de Loire;45;Loiret;244500427;Communauté de communes des Loges;4;Oui;Non;Non;2;Non;45335;Vienne-en-Val;Commune;214503351;45335;VIENNE-EN-VAL;Epargne nette;106559.13;65892.97;0.0;172452.1;0.1724521;2003;86.09690464303544;1;;;;;;;;;2;;2024;2003
313;Non;24;Centre-Val de Loire;45;Loiret;200070100;Communauté de communes du Val de Sully;3;Oui;Non;Non;2;Non;45336;Viglain;Commune;214503369;45336;VIGLAIN;Epargne nette;33016.5600000001;44603.5;0.0;77620.0600000001;0.0776200600000001;882;88.00460317460329;1;;;;;;;;;2;;2024;882
314;Non;24;Centre-Val de Loire;45;Loiret;200035764;Communauté de communes de la Beauce Loirétaine;2;Oui;Non;Non;2;Non;45337;Villamblain;Commune;214503377;45337;VILLAMBLAIN;Epargne nette;13723.45;0.0;0.0;13723.45;0.01372345;283;48.492756183745584;1;;;;;;;;;2;;2024;283
315;Non;24;Centre-Val de Loire;45;Loiret;244500203;Communauté d'agglomération Montargoise et Rives du Loing (AME);6;Non;Non;Non;2;Oui;45338;Villemandeur;Commune;214503385;45338;VILLEMANDEUR;Epargne nette;743140.51;0.0;0.0;743140.51;0.74314051;7213;103.02793705808956;1;;;;;;;;;2;;2024;7213
316;Non;24;Centre-Val de Loire;45;Loiret;200067676;Communauté de communes Canaux et Forêts en Gâtinais;2;Oui;Non;Non;1;Non;45339;Villemoutiers;Commune;214503393;45339;VILLEMOUTIERS;Epargne nette;25949.8700000001;2792.08;0.0;28741.9500000001;0.0287419500000001;486;59.13981481481502;1;;;;;;;;;2;;2024;486
