Exercice;Outre-mer;Code Insee 2024 Région;Nom 2024 Région;Code Insee 2024 Département;Nom 2024 Département;Code Siren 2024 EPCI;Nom 2024 EPCI;Strate population 2024;Commune rurale;Commune de montagne;Commune touristique;Tranche revenu par habitant;Présence QPV;Code Insee 2024 Commune;Nom 2024 Commune;Catégorie;Code Siren Collectivité;Code Insee Collectivité;Libellé Budget;Agrégat;Montant BP;Montant BA;Montant flux BP-BA;Montant;Montant en millions;Population totale;Montant en € par habitant;Compte 2024 Disponible;ordre_analyse1_section1;ordre_analyse1_section2;ordre_analyse1_section3;ordre_analyse2_section1;ordre_analyse2_section2;ordre_analyse2_section3;ordre_analyse3_section1;ordre_analyse3_section2;ordre_analyse3_section3;ordre_analyse4_section1;annee_join;Population totale du dernier exercice
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;9;Non;Non;Non;1;Oui;93055;Pantin;Commune;219300555;93055;PANTIN;Annuité de la dette;12596264.94;0.0;0.0;12596264.94;12.59626494;55469;227.08656979574175;1;;;;;;;;;;;2018;60959
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Non;93057;Les Pavillons-sous-Bois;Commune;219300571;93057;PAVILLONS-SOUS-BOIS (LES);Annuité de la dette;1450188.63;0.0;0.0;1450188.63;1.45018863;23504;61.69965239959156;1;;;;;;;;;;;2018;24268
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;8;Non;Non;Non;0;Oui;93059;Pierrefitte-sur-Seine;Commune;219300597;93059;PIERREFITTE-SUR-SEINE;Annuité de la dette;4547293.35;0.0;0.0;4547293.35;4.5472933499999995;29785;152.67058418667114;1;;;;;;;;;;;2018;32426
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;7;Non;Non;Non;2;Oui;93061;Le Pré-Saint-Gervais;Commune;219300613;93061;PRE-SAINT-GERVAIS (LE );Annuité de la dette;567735.21;0.0;0.0;567735.21;0.5677352099999999;17779;31.93291017492547;1;;;;;;;;;;;2018;16913
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;7;Non;Non;Non;4;Non;93062;Le Raincy;Commune;219300621;93062;RAINCY (LE );Annuité de la dette;594449.63;0.0;0.0;594449.63;0.59444963;14733;40.34817280933958;1;;;;;;;;;;;2018;15066
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;8;Non;Non;Non;1;Oui;93063;Romainville;Commune;219300639;93063;ROMAINVILLE;Annuité de la dette;5554541.52;0.0;0.0;5554541.52;5.55454152;26173;212.22410575784204;1;;;;;;;;;;;2018;33343
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;2;Oui;93064;Rosny-sous-Bois;Commune;219300647;93064;ROSNY-SOUS-BOIS;Annuité de la dette;6455634.7;0.0;0.0;6455634.7;6.4556347;45003;143.44898562318068;1;;;;;;;;;;;2018;45857
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;10;Non;Non;Non;1;Oui;93066;Saint-Denis;Commune;219300662;93066;SAINT-DENIS;Annuité de la dette;15078477.74;0.0;0.0;15078477.74;15.07847774;112113;134.49357112912864;1;;;;;;;;;;;2018;114782
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;9;Non;Non;Non;2;Oui;93070;Saint-Ouen-sur-Seine;Commune;219300704;93070;SAINT-OUEN;Annuité de la dette;16223226.1;653.92;0.0;16223880.02;16.22388002;48763;332.7088165207227;1;;;;;;;;;;;2018;53320
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;9;Non;Non;Non;1;Oui;93071;Sevran;Commune;219300712;93071;SEVRAN;Annuité de la dette;12177912.44;0.0;0.0;12177912.44;12.17791244;50753;239.94468189072566;1;;;;;;;;;;;2018;52002
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;8;Non;Non;Non;0;Oui;93072;Stains;Commune;219300720;93072;STAINS;Annuité de la dette;5826356.75;0.0;0.0;5826356.75;5.82635675;39722;146.67833316550022;1;;;;;;;;;;;2018;40443
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;8;Non;Non;Non;1;Oui;93073;Tremblay-en-France;Commune;219300738;93073;TREMBLAY-EN-FRANCE;Annuité de la dette;344233.61;0.0;0.0;344233.61;0.34423360999999997;35581;9.674646862089316;1;;;;;;;;;;;2018;37464
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;6;Non;Non;Non;1;Non;93074;Vaujours;Commune;219300746;93074;VAUJOURS;Annuité de la dette;273008.27;0.0;0.0;273008.27;0.27300827;7048;38.73556611804768;1;;;;;;;;;;;2018;7549
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;2;Oui;93077;Villemomble;Commune;219300779;93077;VILLEMOMBLE;Annuité de la dette;51887.2;0.0;0.0;51887.2;0.051887199999999994;30046;1.7269253810823404;1;;;;;;;;;;;2018;30514
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;8;Non;Non;Non;1;Oui;93078;Villepinte;Commune;219300787;93078;VILLEPINTE;Annuité de la dette;2962546.34;0.0;0.0;2962546.34;2.96254634;36691;80.74313428361178;1;;;;;;;;;;;2018;38798
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;7;Non;Non;Non;0;Oui;93079;Villetaneuse;Commune;219300795;93079;VILLETANEUSE;Annuité de la dette;1510324.31;0.0;0.0;1510324.31;1.5103243100000001;12761;118.35469869132514;1;;;;;;;;;;;2018;12752
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;9;Non;Non;Non;0;Oui;93001;Aubervilliers;Commune;219300019;93001;AUBERVILLIERS;Dépenses d'investissement;24919355.16;36836.59;0.0;24956191.75;24.95619175;84327;295.94544748419844;1;;;;;;;;;;;2018;90259
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;9;Non;Non;Non;1;Oui;93005;Aulnay-sous-Bois;Commune;219300050;93005;AULNAY-SOUS-BOIS;Dépenses d'investissement;35709926.57;0.0;0.0;35709926.57;35.70992657;84174;424.2393918549671;1;;;;;;;;;;;2018;86522
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;8;Non;Non;Non;1;Oui;93006;Bagnolet;Commune;219300068;93006;BAGNOLET;Dépenses d'investissement;27951706.21;0.0;0.0;27951706.21;27.95170621;36080;774.7146953991131;1;;;;;;;;;;;2018;39493
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;9;Non;Non;Non;1;Oui;93007;Le Blanc-Mesnil;Commune;219300076;93007;BLANC-MESNIL (LE );Dépenses d'investissement;48211560.45;8134.69;0.0;48219695.14;48.21969514;55671;866.1546431714896;1;;;;;;;;;;;2018;58396
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;9;Non;Non;Non;0;Oui;93008;Bobigny;Commune;219300084;93008;BOBIGNY;Dépenses d'investissement;26723107.56;0.0;0.0;26723107.56;26.72310756;52020;513.7083344867358;1;;;;;;;;;;;2018;55191
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;9;Non;Non;Non;1;Oui;93010;Bondy;Commune;219300100;93010;BONDY;Dépenses d'investissement;25570112.3;0.0;0.0;25570112.3;25.5701123;53686;476.29013709346947;1;;;;;;;;;;;2018;53067
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;7;Non;Non;Non;1;Oui;93013;Le Bourget;Commune;219300134;93013;LE BOURGET;Dépenses d'investissement;10552970.94;0.0;0.0;10552970.94;10.55297094;16318;646.7073746782694;1;;;;;;;;;;;2018;14870
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;0;Oui;93014;Clichy-sous-Bois;Commune;219300142;93014;CLICHY-SOUS-BOIS;Dépenses d'investissement;8923540.82;0.0;0.0;8923540.82;8.92354082;30249;295.0028371185824;1;;;;;;;;;;;2018;29806
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;6;Non;Non;Non;2;Non;93015;Coubron;Commune;219300159;93015;COUBRON;Dépenses d'investissement;662427.74;0.0;0.0;662427.74;0.66242774;4827;137.23383882328568;1;;;;;;;;;;;2018;5107
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;8;Non;Non;Non;0;Oui;93027;La Courneuve;Commune;219300274;93027;COURNEUVE (LA );Dépenses d'investissement;26156708.58;0.0;0.0;26156708.58;26.156708579999997;41956;623.4318948422156;1;;;;;;;;;;;2018;47289
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;9;Non;Non;Non;1;Oui;93029;Drancy;Commune;219300290;93029;DRANCY;Dépenses d'investissement;37054342.38;0.0;0.0;37054342.38;37.05434238;70206;527.794524399624;1;;;;;;;;;;;2018;71619
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;7;Non;Non;Non;0;Oui;93030;Dugny;Commune;219300308;93030;DUGNY;Dépenses d'investissement;5967277.74;0.0;0.0;5967277.74;5.96727774;10539;566.2091033304868;1;;;;;;;;;;;2018;11368
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;9;Non;Non;Non;1;Oui;93031;Épinay-sur-Seine;Commune;219300316;93031;EPINAY-SUR-SEINE;Dépenses d'investissement;22052061.01;0.0;0.0;22052061.01;22.052061010000003;55008;400.8882527995928;1;;;;;;;;;;;2018;53637
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;2;Oui;93032;Gagny;Commune;219300324;93032;GAGNY;Dépenses d'investissement;12084383.33;950.65;0.0;12085333.98;12.08533398;39843;303.32389579097963;1;;;;;;;;;;;2018;40428
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;6;Non;Non;Non;4;Non;93033;Gournay-sur-Marne;Commune;219300332;93033;GOURNAY-SUR-MARNE;Dépenses d'investissement;1497177.85;0.0;0.0;1497177.85;1.4971778500000001;6927;216.13654540204996;1;;;;;;;;;;;2018;6944
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;6;Non;Non;Non;1;Oui;93039;L'Île-Saint-Denis;Commune;219300399;93039;ILE-SAINT-DENIS (L' );Dépenses d'investissement;5645340.05;0.0;0.0;5645340.05;5.64534005;7575;745.259412541254;1;;;;;;;;;;;2018;8683
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;8;Non;Non;Non;3;Non;93045;Les Lilas;Commune;219300456;93045;LILAS (LES);Dépenses d'investissement;5649248.18;301260.34;0.0;5950508.52;5.95050852;23110;257.4863054954565;1;;;;;;;;;;;2018;23589
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Non;93046;Livry-Gargan;Commune;219300464;93046;LIVRY-GARGAN;Dépenses d'investissement;14921378.67;48690.1;0.0;14970068.77;14.97006877;44678;335.0657766686065;1;;;;;;;;;;;2018;46218
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Oui;93047;Montfermeil;Commune;219300472;93047;MONTFERMEIL;Dépenses d'investissement;26098161.96;0.0;0.0;26098161.96;26.098161960000002;25894;1007.8845276898123;1;;;;;;;;;;;2018;28100
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;10;Non;Non;Non;2;Oui;93048;Montreuil;Commune;219300480;93048;MONTREUIL;Dépenses d'investissement;60103535.46;0.0;0.0;60103535.46;60.10353546;107564;558.7699923766316;1;;;;;;;;;;;2018;112027
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;2;Non;93049;Neuilly-Plaisance;Commune;219300498;93049;NEUILLY-PLAISANCE;Dépenses d'investissement;3839158.06;0.0;0.0;3839158.06;3.83915806;21311;180.14912768054057;1;;;;;;;;;;;2018;21538
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Oui;93050;Neuilly-sur-Marne;Commune;219300506;93050;NEUILLY-SUR-MARNE;Dépenses d'investissement;15749654.92;1223477.64;2570000.0;14403132.56;14.403132560000001;34968;411.8946625486159;1;;;;;;;;;;;2018;37639
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;9;Non;Non;Non;2;Oui;93051;Noisy-le-Grand;Commune;219300514;93051;NOISY-LE-GRAND;Dépenses d'investissement;40596940.01;14447.34;0.0;40611387.35;40.61138735;66683;609.0215999580103;1;;;;;;;;;;;2018;70774
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;8;Non;Non;Non;1;Oui;93053;Noisy-le-Sec;Commune;219300530;93053;NOISY-LE-SEC;Dépenses d'investissement;28045042.47;0.0;79000.0;27966042.47;27.966042469999998;43557;642.056213008242;1;;;;;;;;;;;2018;46229
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;9;Non;Non;Non;1;Oui;93055;Pantin;Commune;219300555;93055;PANTIN;Dépenses d'investissement;34676162.11;0.0;0.0;34676162.11;34.67616211;55469;625.1448937244227;1;;;;;;;;;;;2018;60959
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Non;93057;Les Pavillons-sous-Bois;Commune;219300571;93057;PAVILLONS-SOUS-BOIS (LES);Dépenses d'investissement;11766794.42;0.0;0.0;11766794.42;11.76679442;23504;500.6294426480599;1;;;;;;;;;;;2018;24268
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;8;Non;Non;Non;0;Oui;93059;Pierrefitte-sur-Seine;Commune;219300597;93059;PIERREFITTE-SUR-SEINE;Dépenses d'investissement;9616397.76;0.0;0.0;9616397.76;9.61639776;29785;322.86042504616415;1;;;;;;;;;;;2018;32426
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;7;Non;Non;Non;2;Oui;93061;Le Pré-Saint-Gervais;Commune;219300613;93061;PRE-SAINT-GERVAIS (LE );Dépenses d'investissement;6727861.61;0.0;0.0;6727861.61;6.727861610000001;17779;378.4161994487879;1;;;;;;;;;;;2018;16913
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;7;Non;Non;Non;4;Non;93062;Le Raincy;Commune;219300621;93062;RAINCY (LE );Dépenses d'investissement;4476043.32;0.0;0.0;4476043.32;4.4760433200000005;14733;303.8107187945429;1;;;;;;;;;;;2018;15066
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;8;Non;Non;Non;1;Oui;93063;Romainville;Commune;219300639;93063;ROMAINVILLE;Dépenses d'investissement;22470118.88;0.0;0.0;22470118.88;22.470118879999998;26173;858.5228624918809;1;;;;;;;;;;;2018;33343
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;2;Oui;93064;Rosny-sous-Bois;Commune;219300647;93064;ROSNY-SOUS-BOIS;Dépenses d'investissement;19029540.01;0.0;0.0;19029540.01;19.02954001;45003;422.85047685709844;1;;;;;;;;;;;2018;45857
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;10;Non;Non;Non;1;Oui;93066;Saint-Denis;Commune;219300662;93066;SAINT-DENIS;Dépenses d'investissement;49778561.28;0.0;0.0;49778561.28;49.77856128;112113;444.0034722110728;1;;;;;;;;;;;2018;114782
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;9;Non;Non;Non;2;Oui;93070;Saint-Ouen-sur-Seine;Commune;219300704;93070;SAINT-OUEN;Dépenses d'investissement;30050911.93;455682.24;406464.71;30100129.46;30.10012946;48763;617.2739466398704;1;;;;;;;;;;;2018;53320
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;9;Non;Non;Non;1;Oui;93071;Sevran;Commune;219300712;93071;SEVRAN;Dépenses d'investissement;20372768.83;0.0;0.0;20372768.83;20.37276883;50753;401.4101398932082;1;;;;;;;;;;;2018;52002
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;8;Non;Non;Non;0;Oui;93072;Stains;Commune;219300720;93072;STAINS;Dépenses d'investissement;14537443.71;0.0;0.0;14537443.71;14.537443710000002;39722;365.9796513267207;1;;;;;;;;;;;2018;40443
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;8;Non;Non;Non;1;Oui;93073;Tremblay-en-France;Commune;219300738;93073;TREMBLAY-EN-FRANCE;Dépenses d'investissement;19570790.37;0.0;0.0;19570790.37;19.57079037;35581;550.0348604592339;1;;;;;;;;;;;2018;37464
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;6;Non;Non;Non;1;Non;93074;Vaujours;Commune;219300746;93074;VAUJOURS;Dépenses d'investissement;2717332.91;0.0;0.0;2717332.91;2.71733291;7048;385.5466671396141;1;;;;;;;;;;;2018;7549
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;2;Oui;93077;Villemomble;Commune;219300779;93077;VILLEMOMBLE;Dépenses d'investissement;8589017.6;0.0;0.0;8589017.6;8.5890176;30046;285.86226452772416;1;;;;;;;;;;;2018;30514
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;8;Non;Non;Non;1;Oui;93078;Villepinte;Commune;219300787;93078;VILLEPINTE;Dépenses d'investissement;13879990.37;0.0;0.0;13879990.37;13.87999037;36691;378.29414216020274;1;;;;;;;;;;;2018;38798
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;7;Non;Non;Non;0;Oui;93079;Villetaneuse;Commune;219300795;93079;VILLETANEUSE;Dépenses d'investissement;3296017.07;0.0;0.0;3296017.07;3.29601707;12761;258.2883057754094;1;;;;;;;;;;;2018;12752
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;9;Non;Non;Non;0;Oui;93001;Aubervilliers;Commune;219300019;93001;AUBERVILLIERS;Dépenses totales;133349743.34;5412664.52;6059677.94;132702729.92;132.70272992;84327;1573.6683377803076;1;;1;;;;;;;;;2018;90259
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;9;Non;Non;Non;1;Oui;93005;Aulnay-sous-Bois;Commune;219300050;93005;AULNAY-SOUS-BOIS;Dépenses totales;180365837.87;0.0;0.0;180365837.87;180.36583787;84174;2142.7737528215366;1;;1;;;;;;;;;2018;86522
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;8;Non;Non;Non;1;Oui;93006;Bagnolet;Commune;219300068;93006;BAGNOLET;Dépenses totales;92720940.95;0.0;0.0;92720940.95;92.72094095;36080;2569.8708689024393;1;;1;;;;;;;;;2018;39493
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;9;Non;Non;Non;1;Oui;93007;Le Blanc-Mesnil;Commune;219300076;93007;BLANC-MESNIL (LE );Dépenses totales;125849527.95;1659520.9;28985.92;127480062.93;127.48006293;55671;2289.8827563722584;1;;1;;;;;;;;;2018;58396
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;9;Non;Non;Non;0;Oui;93008;Bobigny;Commune;219300084;93008;BOBIGNY;Dépenses totales;113281204.01;82885.26;82885.26;113281204.01;113.28120401000001;52020;2177.6471359092657;1;;1;;;;;;;;;2018;55191
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;9;Non;Non;Non;1;Oui;93010;Bondy;Commune;219300100;93010;BONDY;Dépenses totales;97619142.96;0.0;0.0;97619142.96;97.61914295999999;53686;1818.3351890623253;1;;1;;;;;;;;;2018;53067
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;7;Non;Non;Non;1;Oui;93013;Le Bourget;Commune;219300134;93013;LE BOURGET;Dépenses totales;32128476.36;0.0;0.0;32128476.36;32.12847636;16318;1968.897926216448;1;;1;;;;;;;;;2018;14870
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;0;Oui;93014;Clichy-sous-Bois;Commune;219300142;93014;CLICHY-SOUS-BOIS;Dépenses totales;53738508.34;0.0;0.0;53738508.34;53.73850834;30249;1776.5383430857219;1;;1;;;;;;;;;2018;29806
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;6;Non;Non;Non;2;Non;93015;Coubron;Commune;219300159;93015;COUBRON;Dépenses totales;6061078.11;0.0;0.0;6061078.11;6.06107811;4827;1255.6615102548167;1;;1;;;;;;;;;2018;5107
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;8;Non;Non;Non;0;Oui;93027;La Courneuve;Commune;219300274;93027;COURNEUVE (LA );Dépenses totales;86849787.76;0.0;0.0;86849787.76;86.84978776000001;41956;2070.020682619888;1;;1;;;;;;;;;2018;47289
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;9;Non;Non;Non;1;Oui;93029;Drancy;Commune;219300290;93029;DRANCY;Dépenses totales;127540321.31;0.0;0.0;127540321.31;127.54032131;70206;1816.6584239238812;1;;1;;;;;;;;;2018;71619
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;7;Non;Non;Non;0;Oui;93030;Dugny;Commune;219300308;93030;DUGNY;Dépenses totales;23822985.61;0.0;0.0;23822985.61;23.82298561;10539;2260.459778916406;1;;1;;;;;;;;;2018;11368
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;9;Non;Non;Non;1;Oui;93031;Épinay-sur-Seine;Commune;219300316;93031;EPINAY-SUR-SEINE;Dépenses totales;84994548.31;0.0;0.0;84994548.31;84.99454831;55008;1545.1306775378127;1;;1;;;;;;;;;2018;53637
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;2;Oui;93032;Gagny;Commune;219300324;93032;GAGNY;Dépenses totales;48452927.63;80120.9;0.0;48533048.53;48.53304853;39843;1218.1072843410386;1;;1;;;;;;;;;2018;40428
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;6;Non;Non;Non;4;Non;93033;Gournay-sur-Marne;Commune;219300332;93033;GOURNAY-SUR-MARNE;Dépenses totales;10590857.27;0.0;0.0;10590857.27;10.590857269999999;6927;1528.9241042298252;1;;1;;;;;;;;;2018;6944
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;6;Non;Non;Non;1;Oui;93039;L'Île-Saint-Denis;Commune;219300399;93039;ILE-SAINT-DENIS (L' );Dépenses totales;14417135.04;0.0;0.0;14417135.04;14.41713504;7575;1903.2521504950494;1;;1;;;;;;;;;2018;8683
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;8;Non;Non;Non;3;Non;93045;Les Lilas;Commune;219300456;93045;LILAS (LES);Dépenses totales;37650791.46;412591.06;0.0;38063382.52;38.063382520000005;23110;1647.0524673301602;1;;1;;;;;;;;;2018;23589
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Non;93046;Livry-Gargan;Commune;219300464;93046;LIVRY-GARGAN;Dépenses totales;65554288.93;776406.72;0.0;66330695.65;66.33069565;44678;1484.6388748377276;1;;1;;;;;;;;;2018;46218
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Oui;93047;Montfermeil;Commune;219300472;93047;MONTFERMEIL;Dépenses totales;55776611.73;3880845.69;0.0;59657457.42;59.65745742;25894;2303.910458793543;1;;1;;;;;;;;;2018;28100
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;10;Non;Non;Non;2;Oui;93048;Montreuil;Commune;219300480;93048;MONTREUIL;Dépenses totales;218347982.55;0.0;8760.0;218339222.55;218.33922255000002;107564;2029.8540640920755;1;;1;;;;;;;;;2018;112027
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;2;Non;93049;Neuilly-Plaisance;Commune;219300498;93049;NEUILLY-PLAISANCE;Dépenses totales;28184600.95;0.0;0.0;28184600.95;28.18460095;21311;1322.5377011871803;1;;1;;;;;;;;;2018;21538
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Oui;93050;Neuilly-sur-Marne;Commune;219300506;93050;NEUILLY-SUR-MARNE;Dépenses totales;60765399.81;1805876.42;3018422.0;59552854.23;59.552854229999994;34968;1703.0672108785175;1;;1;;;;;;;;;2018;37639
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;9;Non;Non;Non;2;Oui;93051;Noisy-le-Grand;Commune;219300514;93051;NOISY-LE-GRAND;Dépenses totales;136039615.4;833226.16;747005.29;136125836.27;136.12583627;66683;2041.3874041359868;1;;1;;;;;;;;;2018;70774
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;8;Non;Non;Non;1;Oui;93053;Noisy-le-Sec;Commune;219300530;93053;NOISY-LE-SEC;Dépenses totales;81159564.91;0.0;1114050.0;80045514.91;80.04551491;43557;1837.7187343021787;1;;1;;;;;;;;;2018;46229
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;9;Non;Non;Non;1;Oui;93055;Pantin;Commune;219300555;93055;PANTIN;Dépenses totales;125722828.21;397371.58;0.0;126120199.79;126.12019979;55469;2273.7060302150753;1;;1;;;;;;;;;2018;60959
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Non;93057;Les Pavillons-sous-Bois;Commune;219300571;93057;PAVILLONS-SOUS-BOIS (LES);Dépenses totales;38154744.45;0.0;0.0;38154744.45;38.15474445;23504;1623.329835347175;1;;1;;;;;;;;;2018;24268
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;8;Non;Non;Non;0;Oui;93059;Pierrefitte-sur-Seine;Commune;219300597;93059;PIERREFITTE-SUR-SEINE;Dépenses totales;46076207.7;0.0;0.0;46076207.7;46.076207700000005;29785;1546.9601376531812;1;;1;;;;;;;;;2018;32426
2018;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;7;Non;Non;Non;2;Oui;93061;Le Pré-Saint-Gervais;Commune;219300613;93061;PRE-SAINT-GERVAIS (LE );Dépenses totales;26992016.88;0.0;0.0;26992016.88;26.992016879999998;17779;1518.1965734855728;1;;1;;;;;;;;;2018;16913
