"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"368","2","12","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","ALLEE","POTUS","","","04","","6","","","B1","","LE GRAND BASQUE","","2","C","49","1979","1979","1979","1","12","1","641977779483004005","03/02/1978","","13","10/2019","C","D","2024","2","10","LE GRAND BASQUE","2","64102","ALL DE POTUS","2154","339984,44","6276513,7","HZ","1002","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","très pauvres","petit"
"369","2","12","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","4","","RUE","D' ESPAGNE","","","01","","2","","","4","","RUE D ESPAGNE NO 4","","2","C","38","1950","1981","1981","2","12","1","6428198179444100109","04/09/1981","","13","","","","2022","2","221","RUE D ESPAGNE NO 4","1","64102","RUE D ESPAGNE","2154","337815,6","6275764","HZ","0501","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","très pauvres","petit"
"370","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","RUE","EUGENE PASCAU","","","04","","8","","","TL","","BALICHON","","2","C","40","1962","1962","1962","1","52","1","6421219898512311001373","29/12/1989","","13","10/2019","C","D","2024","2","2","BALICHON","2","64102","RUE EUGENE PASCAU","2154","337028,6","6276684,5","HZ","0702","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"371","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","RUE","EUGENE PASCAU","","","04","","6","","","TL","","BALICHON","","2","C","40","1962","1962","1962","1","52","1","6421219898512311001373","29/12/1989","","13","10/2019","C","D","2024","2","2","BALICHON","2","64102","RUE EUGENE PASCAU","2154","337028,6","6276684,5","HZ","0702","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"372","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","RUE","EUGENE PASCAU","","","04","","5","","","TL","","BALICHON","","2","C","40","1962","1962","1962","1","52","1","6421219898512311001373","29/12/1989","","13","10/2019","C","D","2024","2","2","BALICHON","2","64102","RUE EUGENE PASCAU","2154","337028,6","6276684,5","HZ","0702","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"373","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","IMPASSE","CHANOINE DARANATZ","","","04","","2","","","A","","BALICHON","","2","C","50","1962","1962","1962","1","52","1","6420819898512311003355","11/09/1989","","13","10/2019","C","D","2022","2","2","BALICHON","1","64102","","2154","336902,47","6276821,67","HZ","0702","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"374","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","RUE","EUGENE PASCAU","","","04","","3","","","TL","","BALICHON","","2","C","40","1962","1962","1962","1","52","1","6421219898512311001373","29/12/1989","","13","10/2019","C","D","2024","2","2","BALICHON","2","64102","RUE EUGENE PASCAU","2154","337028,6","6276684,5","HZ","0702","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"375","2","12","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","12","","RUE","DES PREBENDES","","","01","","2","","","12","","RUE DES PREBENDES NO 12/1","","2","C","56","1950","1981","1981","2","12","1","642081981794441001028","04/09/1981","","13","","","","2022","2","226","RUE DES PREBENDES NO 12/1","1","64102","RUE DES PREBENDES","2154","337781,7","6275994","HZ","0501","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","très pauvres","petit"
"376","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","RUE","EUGENE PASCAU","","","04","","12","","","TL","","BALICHON","","2","C","40","1962","1962","1962","1","52","1","6421219898512311001373","29/12/1989","","13","10/2019","C","D","2024","2","2","BALICHON","2","64102","RUE EUGENE PASCAU","2154","337028,6","6276684,5","HZ","0702","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"377","2","12","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","6","","BOULEVARD","JEAN JAURES","","","01","","0","","","B","A","JEAN JAURES","","2","C","58","1963","1987","1963","1","12","1","641261987794441001239","11/06/1987","","13","11/2019","C","D","2024","2","209","JEAN JAURES","3","64102","BD JEAN JAURES","2154","339123","6276076,22","HZ","0602","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","très pauvres","petit"
