Exercice;Outre-mer;Code Insee 2024 Région;Nom 2024 Région;Code Insee 2024 Département;Nom 2024 Département;Code Siren 2024 EPCI;Nom 2024 EPCI;Strate population 2024;Commune rurale;Commune de montagne;Commune touristique;Tranche revenu par habitant;Présence QPV;Code Insee 2024 Commune;Nom 2024 Commune;Catégorie;Code Siren Collectivité;Code Insee Collectivité;Siret Budget;Libellé Budget;Type de budget;Nomenclature;Agrégat;Montant;Montant en millions;Population totale;Montant en € par habitant;Compte 2024 Disponible;code_type_budget;ordre_analyse1_section1;ordre_analyse1_section2;ordre_analyse1_section3;ordre_analyse2_section1;ordre_analyse2_section2;ordre_analyse2_section3;ordre_analyse3_section1;ordre_analyse3_section2;ordre_analyse3_section3;ordre_analyse4_section1;annee_join;Population totale du dernier exercice
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;7;Non;Non;Non;2;Oui;93061;Le Pré-Saint-Gervais;Commune;219300613;93061;21930061300011;LE PRE-SAINT-GERVAIS;Budget principal;M57;Autres dotations et subventions;1548707.24;1.54870724;16913;91.5690439307042;1;1;;;;;;;3;;;;2024;16913
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;7;Non;Non;Non;4;Non;93062;Le Raincy;Commune;219300621;93062;21930062100014;RAINCY (LE );Budget principal;M14;Autres dotations et subventions;115273.08;0.11527308;15066;7.651206690561529;1;1;;;;;;;3;;;;2024;15066
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;8;Non;Non;Non;1;Oui;93063;Romainville;Commune;219300639;93063;21930063900016;ROMAINVILLE;Budget principal;M57;Autres dotations et subventions;2533121.71;2.53312171;33343;75.9716195303362;1;1;;;;;;;3;;;;2024;33343
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;2;Oui;93064;Rosny-sous-Bois;Commune;219300647;93064;21930064700019;ROSNY-SOUS-BOIS;Budget principal;M57;Autres dotations et subventions;6532768.02;6.53276802;45857;142.45955950018535;1;1;;;;;;;3;;;;2024;45857
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;10;Non;Non;Non;1;Oui;93066;Saint-Denis;Commune;219300662;93066;21930066200018;SAINT-DENIS;Budget principal;M57;Autres dotations et subventions;9428187.62;9.42818762;114782;82.13994894669895;1;1;;;;;;;3;;;;2024;114782
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;9;Non;Non;Non;2;Oui;93070;Saint-Ouen-sur-Seine;Commune;219300704;93070;21930070400018;SAINT-OUEN-SUR-SEINE;Budget principal;M57;Autres dotations et subventions;6514441.82;6.51444182;53320;122.17632820705177;1;1;;;;;;;3;;;;2024;53320
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;9;Non;Non;Non;1;Oui;93071;Sevran;Commune;219300712;93071;21930071200524;SEVRAN;Budget principal;M57;Autres dotations et subventions;2638712.2;2.6387122;52002;50.74251374947118;1;1;;;;;;;3;;;;2024;52002
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;8;Non;Non;Non;0;Oui;93072;Stains;Commune;219300720;93072;21930072000014;STAINS;Budget principal;M57;Autres dotations et subventions;1380618.39;1.38061839;40443;34.13738817595134;1;1;;;;;;;3;;;;2024;40443
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;8;Non;Non;Non;1;Oui;93073;Tremblay-en-France;Commune;219300738;93073;21930073800271;TREMBLAY-EN-FRANCE;Budget principal;M57;Autres dotations et subventions;3982104.63;3.98210463;37464;106.2914966367713;1;1;;;;;;;3;;;;2024;37464
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;6;Non;Non;Non;1;Non;93074;Vaujours;Commune;219300746;93074;21930074600019;VAUJOURS;Budget principal;M57;Autres dotations et subventions;421340.78;0.42134078;7549;55.81411842628163;1;1;;;;;;;3;;;;2024;7549
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;2;Oui;93077;Villemomble;Commune;219300779;93077;21930077900200;VILLEMOMBLE;Budget principal;M57;Autres dotations et subventions;2028902.04;2.02890204;30514;66.4908579668349;1;1;;;;;;;3;;;;2024;30514
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;8;Non;Non;Non;1;Oui;93078;Villepinte;Commune;219300787;93078;21930078700013;VILLEPINTE;Budget principal;M57;Autres dotations et subventions;1597097.05;1.5970970500000001;38798;41.16441698025672;1;1;;;;;;;3;;;;2024;38798
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;7;Non;Non;Non;0;Oui;93079;Villetaneuse;Commune;219300795;93079;21930079500123;VILLETANEUSE;Budget principal;M57;Autres dotations et subventions;7236674.37;7.23667437;12752;567.4932849749059;1;1;;;;;;;3;;;;2024;12752
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;7;Non;Non;Non;4;Non;93062;Le Raincy;Commune;219300621;93062;21930062100014;RAINCY (LE );Budget principal;M14;Autres impôts et taxes;1124521.95;1.1245219499999999;15066;74.6397152528873;1;1;;;;;;;;;;;2024;15066
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;9;Non;Non;Non;0;Oui;93001;Aubervilliers;Commune;219300019;93001;21930001900011;AUBERVILLIERS;Budget principal;M57;Autres impôts et taxes;3038539.02;3.03853902;90259;33.66466524113939;1;1;;;;;;;;;;;2024;90259
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;9;Non;Non;Non;1;Oui;93005;Aulnay-sous-Bois;Commune;219300050;93005;21930005000016;AULNAY-SOUS-BOIS;Budget principal;M57;Autres impôts et taxes;3078814.05;3.0788140499999996;86522;35.58417570097778;1;1;;;;;;;;;;;2024;86522
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;8;Non;Non;Non;1;Oui;93006;Bagnolet;Commune;219300068;93006;21930006800018;BAGNOLET;Budget principal;M57;Autres impôts et taxes;3681870.51;3.68187051;39493;93.22843314005013;1;1;;;;;;;;;;;2024;39493
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;9;Non;Non;Non;1;Oui;93007;Le Blanc-Mesnil;Commune;219300076;93007;21930007600011;LE BLANC-MESNIL;Budget principal;M57;Autres impôts et taxes;2497697.96;2.49769796;58396;42.77173025549695;1;1;;;;;;;;;;;2024;58396
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;9;Non;Non;Non;0;Oui;93008;Bobigny;Commune;219300084;93008;21930008400015;BOBIGNY;Budget principal;M57;Autres impôts et taxes;2544877.62;2.5448776200000003;55191;46.11037343045062;1;1;;;;;;;;;;;2024;55191
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;9;Non;Non;Non;1;Oui;93010;Bondy;Commune;219300100;93010;21930010000019;BONDY;Budget principal;M57;Autres impôts et taxes;2160229.52;2.16022952;53067;40.707587012644396;1;1;;;;;;;;;;;2024;53067
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;7;Non;Non;Non;1;Oui;93013;Le Bourget;Commune;219300134;93013;21930013400018;LE BOURGET;Budget principal;M57;Autres impôts et taxes;1101740.53;1.10174053;14870;74.09149495628783;1;1;;;;;;;;;;;2024;14870
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;0;Oui;93014;Clichy-sous-Bois;Commune;219300142;93014;21930014200011;CLICHY-SOUS-BOIS;Budget principal;M57;Autres impôts et taxes;610331.36;0.61033136;29806;20.476795276118903;1;1;;;;;;;;;;;2024;29806
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;6;Non;Non;Non;2;Non;93015;Coubron;Commune;219300159;93015;21930015900015;COUBRON;Budget principal;M57;Autres impôts et taxes;303971.52;0.30397152;5107;59.520563931858234;1;1;;;;;;;;;;;2024;5107
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;8;Non;Non;Non;0;Oui;93027;La Courneuve;Commune;219300274;93027;21930027400012;LA COURNEUVE;Budget principal;M57;Autres impôts et taxes;1396339.98;1.39633998;47289;29.527796739199392;1;1;;;;;;;;;;;2024;47289
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;9;Non;Non;Non;1;Oui;93029;Drancy;Commune;219300290;93029;21930029000018;DRANCY;Budget principal;M57;Autres impôts et taxes;3061231.42;3.06123142;71619;42.74328627878077;1;1;;;;;;;;;;;2024;71619
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058097;Paris Terres d'Envol;7;Non;Non;Non;0;Oui;93030;Dugny;Commune;219300308;93030;21930030800018;DUGNY;Budget principal;M57;Autres impôts et taxes;462418.34;0.46241834000000004;11368;40.67719387755102;1;1;;;;;;;;;;;2024;11368
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;9;Non;Non;Non;1;Oui;93031;Épinay-sur-Seine;Commune;219300316;93031;21930031600011;EPINAY-SUR-SEINE;Budget principal;M57;Autres impôts et taxes;1898382.45;1.89838245;53637;35.39315118295207;1;1;;;;;;;;;;;2024;53637
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;2;Oui;93032;Gagny;Commune;219300324;93032;21930032400015;GAGNY;Budget principal;M57;Autres impôts et taxes;1866347.9;1.8663478999999998;40428;46.16473483724151;1;1;;;;;;;;;;;2024;40428
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;6;Non;Non;Non;4;Non;93033;Gournay-sur-Marne;Commune;219300332;93033;21930033200018;GOURNAY-SUR-MARNE;Budget principal;M57;Autres impôts et taxes;459778.93;0.45977893;6944;66.21240351382488;1;1;;;;;;;;;;;2024;6944
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;6;Non;Non;Non;1;Oui;93039;L'Île-Saint-Denis;Commune;219300399;93039;21930039900017;L'ILE-SAINT-DENIS;Budget principal;M57;Autres impôts et taxes;281345.01;0.28134501;8683;32.40182079926293;1;1;;;;;;;;;;;2024;8683
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;8;Non;Non;Non;3;Non;93045;Les Lilas;Commune;219300456;93045;21930045600015;LES LILAS;Budget principal;M57;Autres impôts et taxes;1672067.07;1.67206707;23589;70.88333842045022;1;1;;;;;;;;;;;2024;23589
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Non;93046;Livry-Gargan;Commune;219300464;93046;21930046400019;LIVRY-GARGAN;Budget principal;M57;Autres impôts et taxes;2375716.85;2.37571685;46218;51.402415725474924;1;1;;;;;;;;;;;2024;46218
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Oui;93047;Montfermeil;Commune;219300472;93047;21930047200194;MONTFERMEIL;Budget principal;M57;Autres impôts et taxes;1085152.99;1.08515299;28100;38.61754412811388;1;1;;;;;;;;;;;2024;28100
