"","Exercice","Outre-mer","Code Insee 2024 Région","Nom 2024 Région","Code Insee 2024 Département","Nom 2024 Département","Code Siren 2024 EPCI","Nom 2024 EPCI","Strate population 2024","Commune rurale","Commune de montagne","Commune touristique","Tranche revenu par habitant","Présence QPV","Code Insee 2024 Commune","Nom 2024 Commune","Catégorie","Code Siren Collectivité","Code Insee Collectivité","Siret Budget","Libellé Budget","Type de budget","Nomenclature","Agrégat","Montant","Montant en millions","Population totale","Montant en € par habitant","Compte 2024 Disponible","code_type_budget","ordre_analyse1_section1","ordre_analyse1_section2","ordre_analyse1_section3","ordre_analyse2_section1","ordre_analyse2_section2","ordre_analyse2_section3","ordre_analyse3_section1","ordre_analyse3_section2","ordre_analyse3_section3","ordre_analyse4_section1","annee_join","Population totale du dernier exercice"
"55",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057867,"Plaine Commune",9,"Non","Non","Non",2,"Oui","93070","Saint-Ouen-sur-Seine","Commune",219300704,"93070",21930070400364,"SAINT-OUEN - FOURNITURES REPAS","Budget annexe","M14","Recettes d'investissement",0,0,47779,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,53320
"56",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057867,"Plaine Commune",9,"Non","Non","Non",2,"Oui","93070","Saint-Ouen-sur-Seine","Commune",219300704,"93070",21930070400380,"CSAPA-AUTRES-VILLE DE SAINT-OUEN","Budget annexe","M22","Recettes d'investissement",0,0,47779,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,53320
"57",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057867,"Plaine Commune",9,"Non","Non","Non",2,"Oui","93070","Saint-Ouen-sur-Seine","Commune",219300704,"93070",21930070400430,"REGIE DE STATIONNEMENT","Budget annexe","M4","Recettes d'investissement",28962.3,0.0289623,47779,0.606172167688733,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,53320
"58",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057867,"Plaine Commune",9,"Non","Non","Non",2,"Oui","93070","Saint-Ouen-sur-Seine","Commune",219300704,"93070",21930070400448,"REGIE INTERESSEE SAINT-PAIR","Budget annexe","M4","Recettes d'investissement",0,0,47779,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,53320
"59",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058097,"Paris Terres d'Envol",9,"Non","Non","Non",1,"Oui","93071","Sevran","Commune",219300712,"93071",21930071200524,"SEVRAN","Budget principal","M14","Recettes d'investissement",25115080.76,25.11508076,50374,498.572294437607,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,52002
"60",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058097,"Paris Terres d'Envol",9,"Non","Non","Non",1,"Oui","93071","Sevran","Commune",219300712,"93071",21930071200532,"ENERGIE PHOTOVOLTAIQUE","Budget annexe","M4","Recettes d'investissement",0,0,50374,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,52002
"61",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057867,"Plaine Commune",8,"Non","Non","Non",0,"Oui","93072","Stains","Commune",219300720,"93072",21930072000014,"STAINS","Budget principal","M14","Recettes d'investissement",5105251.32,5.10525132,38228,133.54743434132,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,40443
"62",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058097,"Paris Terres d'Envol",8,"Non","Non","Non",1,"Oui","93073","Tremblay-en-France","Commune",219300738,"93073",21930073800271,"TREMBLAY-EN-FRANCE","Budget principal","M14","Recettes d'investissement",8957205.59,8.95720559,34949,256.293616126356,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,37464
"63",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",6,"Non","Non","Non",1,"Non","93074","Vaujours","Commune",219300746,"93074",21930074600019,"VAUJOURS","Budget principal","M14","Recettes d'investissement",2558664.69,2.55866469,7034,363.756708842764,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,7549
"64",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",2,"Oui","93077","Villemomble","Commune",219300779,"93077",21930077900200,"VILLEMOMBLE","Budget principal","M14","Recettes d'investissement",7006300.36,7.00630036,29707,235.846782239876,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,30514
