"","SURFHAB","CONSTRUCT","COMPLGEO","X","Y"
"3983",75,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3984",88,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3985",75,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3986",88,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3987",75,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3988",88,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3989",75,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3990",88,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3991",75,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3992",88,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3993",75,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3994",88,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3995",75,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3996",88,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3997",75,1971,"RESIDENCE LE POTAGER",661325.7,6867194.67
"3998",72,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"3999",82,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4000",107,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4001",85,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4002",109,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4003",85,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4004",109,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4005",85,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4006",109,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4007",85,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4008",109,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4009",85,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4010",109,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4011",85,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4012",109,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4013",85,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4014",109,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4015",85,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4016",109,1971,"RESIDENCE LE POTAGER",661328.97,6867213.07
"4017",48,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4018",48,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4019",64,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4020",50,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4021",67,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4022",50,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4023",67,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4024",50,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4025",67,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4026",50,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4027",67,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4028",50,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4029",67,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4030",50,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4031",67,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4032",50,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4033",67,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4034",50,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4035",67,1971,"RESIDENCE LE POTAGER",661338.51,6867229.48
"4036",48,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4037",48,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4038",92,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4039",50,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4040",97,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4041",50,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4042",97,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4043",50,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4044",97,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4045",50,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4046",97,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4047",50,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4048",97,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4049",50,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4050",97,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4051",50,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4052",97,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4053",50,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4054",97,1971,"RESIDENCE LE POTAGER",661343.39,6867240.82
"4055",61,1974,"RUE EDOUARD VAILLANT",662724.1,6866193.6
"4056",61,1974,"RUE EDOUARD VAILLANT",662731.3,6866192
"4057",61,1974,"RUE EDOUARD VAILLANT",662738.6,6866190.4
"4058",61,1974,"RUE EDOUARD VAILLANT",662745.8,6866188.9
"4059",53,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4060",78,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4061",94,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4062",78,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4063",94,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4064",78,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4065",94,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4066",78,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4067",94,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4068",78,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4069",94,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4070",78,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4071",94,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4072",78,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4073",94,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4074",78,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4075",94,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4076",78,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4077",94,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4078",78,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4079",94,1975,"RESIDENCE JULES GUESDE",661498.5,6867245.1
"4080",48,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4081",94,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4082",48,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4083",94,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4084",48,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4085",94,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4086",48,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4087",94,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4088",48,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4089",94,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4090",48,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4091",94,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4092",48,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4093",94,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4094",48,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4095",94,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4096",48,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4097",94,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4098",48,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4099",94,1975,"RESIDENCE JULES GUESDE",661533.3,6867235
"4100",78,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4101",65,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4102",78,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4103",65,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4104",78,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4105",65,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4106",78,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4107",65,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4108",78,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4109",65,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4110",78,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4111",65,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4112",78,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4113",65,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4114",78,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4115",65,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4116",78,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4117",65,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4118",78,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4119",65,1975,"RESIDENCE JULES GUESDE",661541.5,6867232.4
"4120",78,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4121",65,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4122",78,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4123",65,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4124",78,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4125",65,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4126",78,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4127",65,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4128",78,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4129",65,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4130",78,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4131",65,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4132",78,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4133",65,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4134",78,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4135",65,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4136",78,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4137",65,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4138",78,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4139",65,1975,"RESIDENCE JULES GUESDE",661562.2,6867226.9
"4140",94,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4141",78,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4142",94,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4143",78,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4144",94,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4145",78,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4146",94,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4147",78,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4148",94,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4149",78,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4150",94,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4151",78,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4152",94,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4153",78,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4154",94,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4155",78,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4156",94,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4157",78,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4158",94,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4159",78,1975,"RESIDENCE JULES GUESDE",661571,6867225
"4160",49,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4161",52,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4162",49,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4163",64,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4164",32,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4165",49,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4166",52,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4167",49,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4168",65,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4169",32,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4170",49,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4171",52,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4172",49,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4173",65,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4174",32,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4175",49,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4176",52,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4177",49,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4178",65,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4179",32,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4180",49,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4181",52,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4182",49,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4183",65,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4184",32,1989,"RESIDENCE POLLISSARD",661913.4,6867321.5
"4185",48,1989,"RESIDENCE POLLISSARD",661913.9,6867306.7
"4186",48,1989,"RESIDENCE POLLISSARD",661913.9,6867306.7
"4187",49,1989,"RESIDENCE POLLISSARD",661913.9,6867306.7
"4188",62,1989,"RESIDENCE POLLISSARD",661913.9,6867306.7
"4189",51,1989,"RESIDENCE POLLISSARD",661913.9,6867306.7
"4190",49,1989,"RESIDENCE POLLISSARD",661913.9,6867306.7
"4191",62,1989,"RESIDENCE POLLISSARD",661913.9,6867306.7
"4192",48,1989,"RESIDENCE POLLISSARD",661913.9,6867306.7
"4193",49,1989,"RESIDENCE POLLISSARD",661913.9,6867306.7
"4194",62,1989,"RESIDENCE POLLISSARD",661913.9,6867306.7
"4195",73,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4196",67,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4197",65,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4198",33,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4199",73,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4200",67,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4201",65,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4202",33,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4203",73,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4204",67,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4205",65,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4206",33,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4207",73,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4208",67,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4209",65,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4210",33,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4211",73,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4212",67,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4213",33,1989,"RESIDENCE POLLISSARD",661913.9,6867272.6
"4214",73,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4215",67,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4216",65,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4217",33,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4218",73,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4219",67,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4220",65,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4221",33,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4222",73,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4223",67,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4224",65,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4225",33,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4226",73,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4227",67,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4228",65,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4229",33,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4230",73,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4231",67,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4232",65,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4233",33,1989,"RESIDENCE POLLISSARD",661917.2,6867255.64
"4234",52,1989,"RESIDENCE POLLISSARD",661922.32,6867303.76
"4235",63,1989,"RESIDENCE POLLISSARD",661922.32,6867303.76
"4236",63,1989,"RESIDENCE POLLISSARD",661922.32,6867303.76
"4237",63,1989,"RESIDENCE POLLISSARD",661922.32,6867303.76
"4238",63,1989,"RESIDENCE POLLISSARD",661922.32,6867303.76
"4239",79,1989,"RESIDENCE POLLISSARD",661922.32,6867303.76
"4240",63,1989,"RESIDENCE POLLISSARD",661922.32,6867303.76
"4241",63,1989,"RESIDENCE POLLISSARD",661922.32,6867303.76
"4242",79,1989,"RESIDENCE POLLISSARD",661922.32,6867303.76
"4243",63,1989,"RESIDENCE POLLISSARD",661922.32,6867303.76
"4244",63,1989,"RESIDENCE POLLISSARD",661922.32,6867303.76
"4245",79,1989,"RESIDENCE POLLISSARD",661922.32,6867303.76
"4246",35,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4247",47,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4248",53,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4249",63,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4250",46,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4251",47,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4252",63,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4253",46,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4254",46,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4255",63,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4256",46,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4257",47,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4258",74,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4259",49,1989,"RESIDENCE POLLISSARD",661930.88,6867303.54
"4260",105,1991,"RESID RUE DE L' EGALITE",661544.7,6866695
"4261",105,1991,"RESID RUE DE L' EGALITE",661544.7,6866695
"4262",105,1991,"RESID RUE DE L' EGALITE",661544.7,6866695
"4263",105,1991,"RESID RUE DE L' EGALITE",661544.7,6866695
"4264",38,1991,"RESID RUE DE L' EGALITE",661544.7,6866695
"4265",86,1991,"RESID RUE DE L' EGALITE",661544.7,6866695
"4266",68,1991,"RESID RUE DE L' EGALITE",661544.7,6866695
"4267",47,1991,"RESID RUE DE L' EGALITE",661544.7,6866695
"4268",82,1991,"RESID RUE DE L' EGALITE",661544.7,6866695
"4269",68,1991,"RESID RUE DE L' EGALITE",661544.7,6866695
"4270",47,1991,"RESID RUE DE L' EGALITE",661544.7,6866695
"4271",82,1991,"RESID RUE DE L' EGALITE",661544.7,6866695
"4272",79,1992,"RUE ROGER SALENGRO",661656.44,6866251.52
"4273",79,1992,"RUE ROGER SALENGRO",661656.44,6866251.52
"4274",83,1992,"RUE ROGER SALENGRO",661656.44,6866251.52
"4275",84,1992,"RUE ROGER SALENGRO",661656.44,6866251.52
"4276",83,1992,"RUE ROGER SALENGRO",661656.44,6866251.52
"4277",84,1992,"RUE ROGER SALENGRO",661656.44,6866251.52
"4278",83,1992,"RUE ROGER SALENGRO",661656.44,6866251.52
"4279",84,1992,"RUE ROGER SALENGRO",661656.44,6866251.52
"4280",83,1992,"RUE ROGER SALENGRO",661656.44,6866251.52
"4281",84,1992,"RUE ROGER SALENGRO",661656.44,6866251.52
"4282",77,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4283",79,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4284",32,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4285",51,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4286",74,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4287",51,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4288",69,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4289",52,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4290",72,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4291",32,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4292",50,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4293",92,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4294",68,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4295",82,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4296",52,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4297",72,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4298",32,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4299",50,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4300",92,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4301",68,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4302",82,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4303",52,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4304",72,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4305",32,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4306",50,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4307",92,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4308",68,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4309",82,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4310",52,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4311",72,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4312",32,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4313",50,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4314",92,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4315",68,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4316",82,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4317",52,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4318",72,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4319",32,1992,"RUE ROGER SALENGRO",661621,6866245.48
"4320",81,1994,"RUE DE VERSAILLES",661853.07,6868502.09
"4321",70,1994,"RUE DE VERSAILLES",661853.07,6868502.09
"4322",81,1994,"RUE DE VERSAILLES",661853.07,6868502.09
"4323",70,1994,"RUE DE VERSAILLES",661853.07,6868502.09
"4324",81,1994,"RUE DE VERSAILLES",661853.07,6868502.09
"4325",70,1994,"RUE DE VERSAILLES",661853.07,6868502.09
"4326",81,1994,"RUE DE VERSAILLES",661893.86,6868476.22
"4327",70,1994,"RUE DE VERSAILLES",661893.86,6868476.22
"4328",81,1994,"RUE DE VERSAILLES",661893.86,6868476.22
"4329",70,1994,"RUE DE VERSAILLES",661893.86,6868476.22
"4330",81,1994,"RUE DE VERSAILLES",661893.86,6868476.22
"4331",70,1994,"RUE DE VERSAILLES",661893.86,6868476.22
"4332",70,1994,"RUE DE VERSAILLES",661884.11,6868479.61
"4333",79,1994,"RUE DE VERSAILLES",661884.11,6868479.61
"4334",70,1994,"RUE DE VERSAILLES",661884.11,6868479.61
"4335",79,1994,"RUE DE VERSAILLES",661884.11,6868479.61
"4336",70,1994,"RUE DE VERSAILLES",661884.11,6868479.61
"4337",79,1994,"RUE DE VERSAILLES",661884.11,6868479.61
"4338",60,1994,"RUE DE VERSAILLES",661875.08,6868481.44
"4339",62,1994,"RUE DE VERSAILLES",661875.08,6868481.44
"4340",62,1994,"RUE DE VERSAILLES",661875.08,6868481.44
"4341",62,1994,"RUE DE VERSAILLES",661875.08,6868481.44
"4342",62,1994,"RUE DE VERSAILLES",661875.08,6868481.44
"4343",62,1994,"RUE DE VERSAILLES",661875.08,6868481.44
"4344",62,1994,"RUE DE VERSAILLES",661875.08,6868481.44
"4345",70,1994,"RUE DE VERSAILLES",661868.79,6868482.07
"4346",63,1994,"RUE DE VERSAILLES",661868.79,6868482.07
"4347",71,1994,"RUE DE VERSAILLES",661868.79,6868482.07
"4348",66,1994,"RUE DE VERSAILLES",661868.79,6868482.07
"4349",71,1994,"RUE DE VERSAILLES",661868.79,6868482.07
"4350",66,1994,"RUE DE VERSAILLES",661868.79,6868482.07
"4351",71,1994,"RUE DE VERSAILLES",661868.79,6868482.07
"4352",66,1994,"RUE DE VERSAILLES",661868.79,6868482.07
"4353",135,1930,"PAVILLON DOLET",661672.08,6866108.55
"4354",95,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4355",46,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4356",46,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4357",80,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4358",46,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4359",95,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4360",46,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4361",46,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4362",80,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4363",46,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4364",95,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4365",46,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4366",46,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4367",80,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4368",46,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4369",95,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4370",46,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4371",46,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4372",80,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4373",46,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4374",95,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4375",77,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
"4376",80,2002,"RESIDENCE LAMARTINE",661807.3,6867404.2
