Code,Libcom,fammilles monoparentales,residences principales surroccupées,IFS,taille menages
2241,La Croix-sur-Ourcq,0,0,0,2.15
2242,Crouttes-sur-Marne,35,3.6,0,2.35
2243,Crouy,116,2.8,0,2.24
2244,Crupilly,0,0,0,2.75
2245,Cuffies,86,4.4,0,1.97
2246,Cugny,10,0,0,2.46
2248,Cuirieux,10,8.3,0,2.56
2249,Cuiry-Housse,0,0,0,2.32
2250,Cuiry-lès-Chaudardes,0,0,0,2.71
2251,Cuiry-lès-Iviers,0,0,0,2.08
2252,Cuissy-et-Geny,5,14.3,0,2.19
2253,Cuisy-en-Almont,0,0,0,2.44
2254,Cutry,0,10,0,2.6
2255,Cys-la-Commune,0,0,0,2.47
2256,Dagny-Lambercy,0,0,0,2.45
2257,Dallon,20,2.9,0,2.41
2258,Dammard,0,3.3,0,2.47
2259,Dampleux,10,3.1,0,2.51
2260,Danizy,10,2,0,2.49
2261,Dercy,10,0,0,2.34
2262,Deuillet,0,0,0,2.43
2263,Dhuizel,0,0,0,2.49
2264,Dizy-le-Gros,25,1.6,0,2.36
2265,Dohis,0,0,0,1.9
2266,Dolignon,5,0,0,2.23
2267,Dommiers,20,0,0,2.61
2268,Domptin,20,1.9,0,2.45
2269,Dorengt,5,0,0,2.44
2270,Douchy,5,0,0,2.59
2271,Dravegny,0,0,0,2.36
2272,Droizy,11,0,0,2.39
2273,Dury,0,0,0,2.4
2274,Ébouleau,5,0,0,2.67
2275,Effry,10,3.6,0,2.26
2276,Englancourt,10,0,0,2.26
2277,Épagny,20,0,0,2.66
2278,Éparcy,0,0,0,2.07
2279,Épaux-Bézu,40,2.1,0,2.35
2280,Épieds,10,0,0,2.57
2281,L'Épine-aux-Bois,15,5,0,2.46
2282,Eppes,15,0,0,2.47
2283,Erlon,10,4.2,0,2.43
2284,Erloy,0,0,0,2.16
2286,Esquéhéries,45,2.8,0,2.37
2287,Essigny-le-Grand,26,0,0,2.28
2288,Essigny-le-Petit,10,3.3,0,2.36
2289,Essises,10,0,0,2.34
2290,Essômes-sur-Marne,95,2.2,0,2.34
2291,Estrées,5,3,0,2.52
2292,Étampes-sur-Marne,69,4.2,1,2.21
2293,Étaves-et-Bocquiaux,25,2.1,0,2.44
2294,Étouvelles,5,5.9,0,2.27
2295,Étréaupont,35,0,0,2.25
2296,Étreillers,35,1.1,0,2.45
2297,Étrépilly,10,0,0,2.46
2298,Étreux,55,0.8,0,2.17
2299,Évergnicourt,15,0,0,2.34
2302,Faverolles,15,4.1,0,2.74
2303,Fayet,63,0,0,2.4
2304,La Fère,250,1.6,1,2.08
2305,Fère-en-Tardenois,138,3.6,0,2.12
2306,La Ferté-Chevresis,15,2.4,0,2.48
2307,La Ferté-Milon,74,3.2,0,2.22
2308,Fesmy-le-Sart,25,4.5,0,2.35
2309,Festieux,20,3.7,0,2.6
2310,Fieulaine,5,0,0,2.16
2311,Filain,5,0,0,2.22
2312,La Flamengrie,40,2.2,0,2.53
2313,Flavigny-le-Grand-et-Beaurain,15,2.9,0,2.54
2315,Flavy-le-Martel,55,0,0,2.48
2316,Fleury,5,0,0,2.03
2317,Fluquières,10,0,0,2.47
2318,Folembray,45,4.1,0,2.26
2319,Fonsomme,24,0,0,2.53
2320,Fontaine-lès-Clercs,0,0,0,2.26
2321,Fontaine-lès-Vervins,25,1.3,0,2.33
2322,Fontaine-Notre-Dame,10,0,0,2.44
2323,Fontaine-Uterte,0,8.3,0,2.56
2324,Fontenelle,15,4.5,0,2.51
2326,Fontenoy,5,2.5,0,2.34
2327,Foreste,15,0,0,2.58
2328,Fossoy,10,2.3,0,2.33
2329,Fourdrain,20,0,0,2.55
2330,Francilly-Selency,11,0,0,2.61
2331,Franqueville,0,9.1,0,2.05
2332,Fresnes-en-Tardenois,0,0,0,2.56
2333,Fresnes-sous-Coucy,5,0,0,2.67
2334,Fresnoy-le-Grand,145,1.6,0,2.32
2335,Fressancourt,0,0,0,2.21
2336,Frières-Faillouël,20,1.3,0,2.59
2337,Froidestrées,0,0,0,2.35
2338,Froidmont-Cohartille,0,0,0,2.45
2339,Gandelu,10,1.9,0,2.66
2340,Gauchy,281,2.6,0,2.22
2341,Gercy,0,0,0,2.34
2342,Gergny,0,0,0,2.35
2343,Germaine,5,0,0,2.53
2345,Gibercourt,0,0,0,2.39
2346,Gizy,29,1.5,0,2.28
2347,Gland,20,0,0,2.2
2349,Goudelancourt-lès-Berrieux,0,0,0,2.19
2350,Goudelancourt-lès-Pierrepont,5,0,0,2.52
2351,Goussancourt,0,0,0,2.33
2352,Gouy,20,0,0,2.31
2353,Grandlup-et-Fay,5,3.8,0,2.19
2354,Grandrieux,0,0,0,2.44
2355,Gricourt,30,1.3,0,2.48
2356,Grisolles,5,0,0,2.89
2357,Gronard,0,0,0,2.61
2358,Grougis,10,0,0,2.28
2359,Grugies,46,0,0,2.4
2360,Villeneuve-sur-Aisne,137,1.7,1,2.35
2361,Guise,250,2.9,2,2.07
2362,Guivry,9,0,0,2.36
2363,Guny,16,8.6,0,2.2
2364,Guyencourt,10,0,0,2.53
2366,Hannapes,15,0,0,2.59
2367,Happencourt,0,0,0,2.45
2368,Haramont,15,0,0,2.56
2369,Harcigny,10,4.8,0,2.24
2370,Hargicourt,20,2.3,0,2.8
2371,Harly,109,2,0,2.06
2372,Hartennes-et-Taux,20,3.5,0,2.39
2373,Hary,15,5.6,0,2.2
2374,Lehaucourt,30,2.7,0,2.32
2375,Hautevesnes,0,0,0,2.84
2376,Hauteville,10,0,0,2.49
2377,Haution,5,0,0,2.29
2378,La Hérie,20,0,0,2.25
2379,Le Hérie-la-Viéville,21,0,0,2.21
2380,Hinacourt,0,0,0,1.73
2381,Hirson,533,2.5,1,2.1
2382,Holnon,70,0.9,0,2.36
2383,Homblières,45,1.5,0,2.31
2384,Houry,0,0,0,2.89
2385,Housset,0,0,0,2.58
2386,Iron,5,0,0,2.25
2387,Itancourt,45,0,0,2.31
2388,Iviers,0,0,0,2.26
2389,Jaulgonne,25,3.5,0,2.32
2390,Jeancourt,5,4.1,0,2.36
2391,Jeantes,5,0,0,2.17
2392,Joncourt,5,3.8,0,2.46
2393,Jouaignes,5,0,0,2.55
2395,Jumencourt,5,0,0,2.47
2396,Jumigny,0,0,0,2.32
2397,Jussy,65,0,0,2.36
2398,Juvigny,5,4,0,2.65
2399,Juvincourt-et-Damary,0,0,0,2.85
2400,Laffaux,5,0,0,2.47
2401,Laigny,5,0,0,2.23
2402,Lanchy,0,0,0,2.31
2403,Landifay-et-Bertaignemont,10,0,0,2.24
2404,Landouzy-la-Cour,0,0,0,2.53
2405,Landouzy-la-Ville,20,6.8,0,2.48
2406,Landricourt,5,9.1,0,2.55
2407,Laniscourt,14,0,0,2.48
2408,Laon,1488,3.2,0,1.94
2409,Lappion,0,4.4,0,2.3
2410,Largny-sur-Automne,0,0,0,2.49
2411,Latilly,0,0,0,2.67
2412,Launoy,0,0,0,2.78
2413,Laval-en-Laonnois,5,0,0,2.32
2414,Lavaqueresse,20,5.9,0,2.31
2415,Laversine,0,0,0,2.76
2416,Lemé,15,2.4,0,2.18
2417,Lempire,0,0,0,2.47
2418,Lerzy,5,0,0,2.4
2419,Leschelle,5,0,0,2.35
2420,Lesdins,40,1.4,0,2.42
2421,Lesges,0,0,0,2.63
2422,Lesquielles-Saint-Germain,30,1.5,0,2.37
2423,Leuilly-sous-Coucy,10,3.1,0,2.51
2424,Leury,15,0,0,2.3
2425,Leuze,5,0,0,2.5
2426,Levergies,20,0,0,2.43
2427,Lhuys,0,0,0,2.58
2428,Licy-Clignon,0,0,0,2.47
2429,Lierval,0,0,0,2.69
2430,Liesse-Notre-Dame,61,1,1,2.14
2431,Liez,5,0,0,2.2
2432,Limé,15,0,0,2.38
2433,Lislet,0,0,0,2.19
2435,Logny-lès-Aubenton,0,0,0,2.28
2438,Longpont,10,0,0,2.2
2439,Les Septvallons,34,1.7,0,2.63
2440,Lor,0,0,0,2.48
2441,Louâtre,0,0,0,2.18
2442,Loupeigne,0,0,0,2.02
2443,Lucy-le-Bocage,5,0,0,2.45
2444,Lugny,5,10,0,2.33
2445,Luzoir,5,0,0,2.29
2446,Ly-Fontaine,0,0,0,2.74
2447,Maast-et-Violaine,0,9.1,0,2.62
2448,Mâchecourt,0,0,0,2.49
2449,Macogny,0,0,0,2.54
2450,Macquigny,20,3.4,0,2.44
2451,Magny-la-Fosse,10,0,0,2.33
2452,Maissemy,0,0,0,2.47
2453,Maizy,5,2.9,0,2.27
2454,La Malmaison,10,2.9,0,2.54
2455,Malzy,5,6.3,0,2.46
2456,Manicamp,5,0,0,2.14
2457,Marchais,0,3.2,0,2.43
2458,Dhuys et Morin-en-Brie,35,1.6,0,2.49
2459,Marcy,5,0,0,2.34
2460,Marcy-sous-Marle,5,0,0,2.22
2461,Marest-Dampcourt,10,3.6,0,2.66
2462,Mareuil-en-Dôle,0,0,0,2.54
2463,Marfontaine,5,0,0,2.62
2464,Margival,15,0,0,2.45
2465,Marigny-en-Orxois,15,2.3,0,2.44
2466,Marizy-Sainte-Geneviève,10,0,0,2.43
2467,Marizy-Saint-Mard,0,0,0,2.55
2468,Marle,116,5.3,0,2.23
2469,Marly-Gomont,25,4.8,0,2.33
2470,Martigny,10,0,0,2.33
2471,Martigny-Courpierre,0,9.1,0,2.41
2472,Mauregny-en-Haye,15,0,0,2.35
2473,Mayot,5,0,0,2.66
2474,Mennessis,20,0,0,2.48
2476,Mennevret,15,1.9,0,2.47
2477,Mercin-et-Vaux,15,1.2,0,2.3
2478,Merlieux-et-Fouquerolles,15,4.5,0,2.4
2480,Mesbrecourt-Richecourt,15,8.3,0,2.43
2481,Mesnil-Saint-Laurent,35,0,0,2.48
2482,Meurival,5,50,0,2.7
2483,Mézières-sur-Oise,5,2.3,0,2.35
2484,Mézy-Moulins,40,2.4,0,2.52
2485,Missy-aux-Bois,5,0,0,2.41
2486,Missy-lès-Pierrepont,0,0,0,2.74
2487,Missy-sur-Aisne,35,3.9,0,2.42
2488,Molain,5,0,0,2.29
2489,Molinchart,20,0,0,2.62
2490,Monampteuil,0,0,0,2.14
2491,Monceau-le-Neuf-et-Faucouzy,15,0,0,2.42
2492,Monceau-lès-Leups,0,0,0,2.47
2493,Monceau-le-Waast,5,0,0,2.26
2494,Monceau-sur-Oise,0,10,0,2.44
2495,Mondrepuis,25,0,0,2.41
2496,Monnes,5,0,0,2.65
2497,Mons-en-Laonnois,56,0,0,2.43
2498,Montaigu,40,0,0,2.43
2499,Montbavin,0,0,0,2.59
2500,Montbrehain,15,4.5,0,2.45
2501,Montchâlons,0,14.3,0,2.47
2502,Montcornet,95,4.9,0,2.23
2503,Mont-d'Origny,30,0,0,2.36
2504,Montescourt-Lizerolles,110,3.8,0,2.44
2505,Montfaucon,0,0,0,2.42
2506,Montgobert,0,6.2,0,2.43
2507,Montgru-Saint-Hilaire,0,0,0,2.36
2508,Monthenault,5,0,0,2.27
2509,Monthiers,5,0,0,2.59
2510,Monthurel,5,0,0,2.34
2511,Montigny-en-Arrouaise,5,0,0,2.53
2512,Montigny-l'Allier,5,4.3,0,2.39
2513,Montigny-le-Franc,5,0,0,2.01
2514,Montigny-Lengrain,35,5,0,2.48
2515,Montigny-lès-Condé,10,0,0,2.12
2516,Montigny-sous-Marle,0,0,0,2.28
2517,Montigny-sur-Crécy,0,0,0,2.43
2518,Montlevon,10,4.3,0,2.48
2519,Montloué,10,6.2,0,2.48
2520,Mont-Notre-Dame,25,0,0,2.57
2521,Montreuil-aux-Lions,60,0,0,2.63
2522,Mont-Saint-Jean,5,0,0,2.5
2523,Mont-Saint-Martin,0,0,0,2.67
2524,Mont-Saint-Père,31,1.7,0,2.39
2525,Morcourt,30,0,0,2.28
2526,Morgny-en-Thiérache,0,0,0,2.48
2527,Morsain,15,8.5,0,2.53
2528,Mortefontaine,10,0,0,2.11
2529,Mortiers,0,0,0,2.35
2530,Moulins,5,0,0,2.44
2531,Moussy-Verneuil,0,0,0,2.3
2532,Moÿ-de-l'Aisne,35,0,0,2.24
2533,Muret-et-Crouttes,0,10,0,2
2534,Muscourt,0,0,0,2.33
2535,Nampcelles-la-Cour,10,11.1,0,2.43
2536,Nampteuil-sous-Muret,5,12.5,0,2.71
2537,Nanteuil-la-Fosse,0,0,0,2.72
2538,Nanteuil-Notre-Dame,0,0,0,2.39
2539,Nauroy,30,1.8,0,2.51
2540,Nesles-la-Montagne,42,2,0,2.51
2541,Neufchâtel-sur-Aisne,15,0,0,2.25
2542,Neuflieux,5,0,0,2.34
2543,Neuilly-Saint-Front,120,1.7,0,2.35
2544,Neuve-Maison,20,8.2,0,2.43
2545,La Neuville-Bosmont,5,0,0,2.35
2546,La Neuville-en-Beine,0,0,0,2.57
2547,La Neuville-Housset,0,0,0,2.31
2548,La Neuville-lès-Dorengt,5,0,0,2.53
2549,Neuville-Saint-Amand,15,0,0,2.29
2550,Neuville-sur-Ailette,5,0,0,2.22
2551,Neuville-sur-Margival,10,0,0,2.85
2552,Neuvillette,10,0,0,2.55
2553,Nizy-le-Comte,10,5.1,0,2.4
2554,Nogentel,49,1.1,0,2.28
2555,Nogent-l'Artaud,85,4.2,0,2.34
2556,Noircourt,10,0,0,2.31
2557,Noroy-sur-Ourcq,5,0,0,2.51
2558,Le Nouvion-en-Thiérache,115,1.7,1,2.09
2559,Nouvion-et-Catillon,5,0,0,2.25
2560,Nouvion-le-Comte,10,0,0,2.16
2561,Nouvion-le-Vineux,0,0,0,2.37
2562,Nouvron-Vingré,15,11.8,0,2.49
2563,Noyales,0,7.7,0,2.46
2564,Noyant-et-Aconin,0,0,0,2.49
2565,Œuilly,10,0,0,2.52
2566,Ognes,40,3.3,0,2.35
2567,Ohis,0,4.5,0,2.34
2568,Oigny-en-Valois,0,0,0,2.31
2569,Oisy,10,0,0,2.63
2570,Ollezy,5,6.7,0,2.39
2571,Omissy,25,0,0,2.23
2572,Orainville,5,2.4,0,2.51
2573,Orgeval,0,0,0,2.11
2574,Origny-en-Thiérache,49,0,0,2.28
2575,Origny-Sainte-Benoite,69,0,0,2.24
2576,Osly-Courtil,15,0,0,2.58
2577,Ostel,0,0,0,2.31
2578,Oulches-la-Vallée-Foulon,0,0,0,2.74
2579,Oulchy-la-Ville,0,9.1,0,2.23
2580,Oulchy-le-Château,40,3,0,2.31
2581,Paars,11,0,0,2.65
2582,Paissy,0,0,0,2.03
2583,Pancy-Courtecon,0,0,0,2.35
2584,Papleux,0,0,0,2.66
2585,Parcy-et-Tigny,10,5.3,0,2.72
2586,Parfondeval,5,0,0,2.09
2587,Parfondru,15,0,0,2.34
2588,Pargnan,0,0,0,2.43
2589,Pargny-Filain,0,0,0,2.52
2590,Pargny-la-Dhuys,5,13.3,0,2.43
2591,Pargny-les-Bois,5,0,0,2.35
2592,Parpeville,10,0,0,2.24
2593,Pasly,35,1.1,0,2.32
2594,Passy-en-Valois,5,0,0,2.64
2595,Passy-sur-Marne,19,7.7,0,2.17
2596,Pavant,20,0,0,2.54
2598,Pernant,30,1.9,0,2.45
2599,Pierremande,5,0,0,2.31
2600,Pierrepont,5,0,0,2.24
2601,Pignicourt,0,0,0,2.94
2602,Pinon,102,2.7,0,2.27
2604,Pithon,5,0,0,2.24
2605,Pleine-Selve,15,6.2,0,2.4
2606,Le Plessier-Huleu,0,0,0,2.22
2607,Ploisy,0,0,0,2.45
2608,Plomion,25,2.3,0,2.09
2609,Ployart-et-Vaurseine,0,0,0,2.1
2610,Pommiers,40,0,0,2.4
2612,Pont-Arcy,0,0,0,2.56
2613,Pontavert,10,0,0,2.53
2614,Pontru,15,0,0,2.59
2615,Pontruet,16,0,0,2.65
2616,Pont-Saint-Mard,10,0,0,2.6
2617,Pouilly-sur-Serre,20,4.9,0,2.49
2618,Prémont,20,0,0,2.42
2619,Prémontré,19,2.1,0,1.95
2620,Presles-et-Boves,10,3,0,2.21
2621,Presles-et-Thierny,20,6,0,2.28
2622,Priez,0,0,0,3.06
2623,Prisces,5,0,0,2.15
2624,Proisy,10,0,0,2.09
2625,Proix,0,9.1,0,2.47
2626,Prouvais,10,0,0,2.37
2627,Proviseux-et-Plesnoy,5,0,0,2.61
2628,Puiseux-en-Retz,0,0,0,2.49
2629,Puisieux-et-Clanlieu,10,4.2,0,2.68
2631,Quierzy,0,2.8,0,2.45
2632,Quincy-Basse,0,0,0,2.07
2633,Quincy-sous-le-Mont,5,0,0,2.54
2634,Raillimont,0,0,0,2.45
2635,Ramicourt,10,0,0,2.58
2636,Regny,5,0,0,2.31
2637,Remaucourt,5,0,0,2.3
2638,Remies,5,0,0,2.42
2639,Remigny,5,0,0,2.31
2640,Renansart,0,0,0,2.37
2641,Renneval,10,0,0,2.4
2642,Résigny,10,0,0,2.1
2643,Ressons-le-Long,25,0,0,2.41
2644,Retheuil,10,0,0,2.36
2645,Reuilly-Sauvigny,5,5.3,0,2.31
2647,Ribeauville,10,0,0,2.17
2648,Ribemont,91,0.6,1,2.23
2649,Rocourt-Saint-Martin,10,0,0,2.89
2650,Rocquigny,5,0,0,2.41
2651,Rogécourt,0,0,0,2.33
2652,Rogny,5,0,0,2.6
2653,Romeny-sur-Marne,5,0,0,2.36
2654,Romery,0,14.3,0,2.41
2655,Ronchères,0,0,0,2.56
2656,Roucy,10,0,0,2.59
2657,Rougeries,0,5.9,0,2.79
2658,Roupy,5,0,0,2.4
2659,Rouvroy,21,2.3,0,2.22
2660,Rouvroy-sur-Serre,0,0,0,1.95
2661,Royaucourt-et-Chailvet,0,0,0,2.52
2662,Rozet-Saint-Albin,15,3.8,0,2.47
2663,Rozières-sur-Crise,5,0,0,2.52
2664,Rozoy-Bellevalle,10,0,0,2.2
2665,Grand-Rozoy,10,0,0,2.5
2666,Rozoy-sur-Serre,65,3.4,1,2.21
2667,Saconin-et-Breuil,0,5.9,0,2.33
2668,Sains-Richaumont,41,2.3,0,2.38
2670,Saint-Algis,0,7.7,0,2.27
2671,Saint-Aubin,10,0,0,2.49
2672,Saint-Bandry,10,4.9,0,2.59
2673,Saint-Christophe-à-Berry,0,0,0,2.55
2674,Saint-Clément,5,0,0,2.53
2675,Sainte-Croix,5,0,0,2.42
2676,Saint-Erme-Outre-et-Ramecourt,40,2.2,1,2.43
2677,Saint-Eugène,0,0,0,2.18
2678,Sainte-Geneviève,5,16.7,0,2.27
2679,Saint-Gengoulph,0,0,0,2.83
2680,Saint-Gobain,90,2.8,0,2.21
2681,Saint-Gobert,30,4.2,0,2.27
2682,Saint-Mard,5,0,0,2.38
2683,Saint-Martin-Rivière,5,0,0,2.25
2684,Saint-Michel,140,2.5,0,2.24
2685,Saint-Nicolas-aux-Bois,10,0,0,2.77
2686,Saint-Paul-aux-Bois,10,0,0,2.23
2687,Saint-Pierre-Aigle,20,3.8,0,2.51
2688,Saint-Pierre-lès-Franqueville,0,0,0,2.5
2689,Saint-Pierremont,5,25,0,2.1
2690,Sainte-Preuve,0,0,0,1.98
2691,Saint-Quentin,3314,3.9,1,2.02
2693,Saint-Rémy-Blanzy,0,0,0,2.43
2694,Saint-Simon,26,2.1,1,2.59
2696,Saint-Thomas,0,0,0,2
2697,Samoussy,5,0,0,2.45
2698,Sancy-les-Cheminots,15,0,0,2.52
2699,Saponay,5,0,0,2.44
2701,Saulchery,10,0,0,2.41
2702,Savy,10,1.7,0,2.22
2703,Seboncourt,25,1.2,0,2.49
2704,Selens,10,0,0,2.42
2705,La Selve,0,0,0,2.28
2706,Septmonts,35,2.2,0,2.42
2707,Septvaux,5,0,0,2.27
2708,Sequehart,0,0,0,2.31
2709,Serain,10,0,0,2.41
2710,Seraucourt-le-Grand,31,0,0,2.46
2711,Serches,0,0,0,2.46
2712,Sergy,5,0,0,2.29
2713,Seringes-et-Nesles,15,4.9,0,2.65
2714,Sermoise,15,0,0,2.54
2715,Serval,0,0,0,2.1
2716,Servais,5,4.1,0,2.41
2717,Séry-lès-Mézières,5,0,0,2.35
2718,Silly-la-Poterie,0,0,0,1.9
2719,Sinceny,90,0.6,0,2.23
2720,Sissonne,90,0,0,2.25
2721,Sissy,15,0,0,2.29
2722,Soissons,1684,4.9,0,2.05
2723,Soize,10,0,0,2.49
2724,Sommelans,0,0,0,2.77
2725,Sommeron,5,0,0,2.54
2726,Sommette-Eaucourt,5,0,0,2.54
2727,Sons-et-Ronchères,0,0,0,2.18
2728,Sorbais,10,0,0,2.26
2729,Soucy,0,0,0,2.25
2730,Soupir,10,0,0,2.22
2731,Le Sourd,5,0,0,2.52
2732,Surfontaine,5,0,0,2.89
2734,Taillefontaine,5,4.1,0,2.26
2735,Tannières,0,0,0,1.78
2736,Tartiers,0,7.7,0,2.53
2737,Tavaux-et-Pontséricourt,10,2.1,0,2.34
2738,Tergnier,743,2.9,0,2.23
2739,Terny-Sorny,0,4.2,0,2.79
2740,Thenailles,5,0,0,2.12
2741,Thenelles,30,3.7,0,2.16
2742,Thiernu,0,0,0,2.22
2743,Le Thuel,0,0,0,2.52
2744,Torcy-en-Valois,0,0,0,2.43
2745,Toulis-et-Attencourt,16,0,0,2.25
2746,Travecy,20,0,0,2.31
2747,Trefcon,0,0,0,2.83
2748,Trélou-sur-Marne,20,0,0,2.25
2749,Troësnes,0,0,0,2.68
2750,Trosly-Loire,15,2.1,0,2.4
2751,Trucy,5,0,0,2.31
2752,Tugny-et-Pont,0,0,0,2.47
2753,Tupigny,30,0,0,2.33
2754,Ugny-le-Gay,5,0,0,2.4
2755,Urcel,10,2.4,0,2.59
2756,Urvillers,10,1.9,0,2.52
2757,Vadencourt,40,4.3,0,2.26
2758,Vailly-sur-Aisne,100,2.1,1,2.08
2759,La Vallée-au-Blé,10,0,0,2.68
2760,La Vallée-Mulâtre,5,7.7,0,2.39
2761,Variscourt,10,0,0,2.85
2762,Vassens,4,0,0,2.49
2763,Vasseny,0,0,0,2.72
2764,Vassogne,0,0,0,2.46
2765,Vaucelles-et-Beffecourt,10,0,0,2.39
2766,Vaudesson,15,0,0,2.56
2767,Vauxrezis,0,3.7,0,2.4
2768,Vauxaillon,16,2.6,0,2.7
2769,Vaux-Andigny,30,1.3,0,2.33
2770,Vauxbuin,20,2.8,0,2.24
2772,Vaux-en-Vermandois,5,0,0,2.66
2773,Vauxtin,5,0,0,2.29
2774,Vendelles,0,0,0,2.39
2775,Vendeuil,35,0,0,2.24
2776,Vendhuile,25,0,0,2.64
2777,Vendières,0,0,0,2.12
2778,Vendresse-Beaulne,0,0,0,2.27
2779,Vénérolles,5,0,0,2.44
2780,Venizel,55,3.5,0,2.44
2781,Verdilly,20,0,0,2.53
2782,Le Verguier,5,0,0,2.38
2783,Grand-Verly,5,0,0,2.51
2784,Petit-Verly,4,0,0,2.31
2785,Vermand,60,2.2,0,2.37
2786,Verneuil-sous-Coucy,0,0,0,2.33
2787,Verneuil-sur-Serre,10,0,0,2.41
2788,Versigny,20,0,0,2.35
2789,Vervins,135,0.9,1,2.06
2790,Vesles-et-Caumont,5,5.6,0,2.51
2791,Veslud,15,0,0,2.35
2792,Veuilly-la-Poterie,5,7.7,0,2.34
2793,Vézaponin,10,0,0,2.57
2794,Vézilly,21,0,0,2.54
2795,Vic-sur-Aisne,55,1.4,1,2.11
2796,Vichel-Nanteuil,9,0,0,2.34
2797,Viel-Arcy,10,0,0,2.61
2798,Viels-Maisons,60,1,0,2.49
2799,Vierzy,10,9.4,0,2.53
2800,Viffort,15,4.3,0,2.61
2801,Vigneux-Hocquet,15,0,0,2.25
2802,La Ville-aux-Bois-lès-Dizy,0,6.2,0,2.6
2803,La Ville-aux-Bois-lès-Pontavert,5,0,0,2.35
2804,Villemontoire,0,0,0,2.35
2805,Villeneuve-Saint-Germain,140,1.4,0,2.27
2806,Villeneuve-sur-Fère,5,0,0,2.49
2807,Villequier-Aumont,20,0,0,2.49
2808,Villeret,0,0,0,2.42
2809,Villers-Agron-Aiguizy,0,0,0,1.97
2810,Villers-Cotterêts,576,4.5,0,2.2
2812,Villers-Hélon,5,0,0,2.46
2813,Villers-le-Sec,0,0,0,2.57
2814,Villers-lès-Guise,0,0,0,2.42
2815,Villers-Saint-Christophe,15,0,0,2.25
2816,Villers-sur-Fère,10,2.7,0,2.71
2817,Ville-Savoye,0,0,0,2.28
2818,Villiers-Saint-Denis,10,1.5,0,2.3
2819,Vincy-Reuil-et-Magny,5,0,0,2.37
2820,Viry-Noureuil,60,2,0,2.28
2821,Vivaise,20,0,0,2.36
2822,Vivières,15,3.4,0,2.65
2823,Voharies,0,20,0,2.74
2824,Vorges,5,0,0,2.29
2826,Voulpaix,14,6,0,2.37
2827,Voyenne,5,0,0,2.64
2828,Vregny,10,0,0,2.38
2829,Vuillery,0,0,0,2.62
2830,Wassigny,40,2.5,0,2.41
2831,Watigny,15,0,0,2.48
2832,Wiège-Faty,10,0,0,2.24
2833,Wimy,25,0,0,2.86
2834,Wissignicourt,0,0,0,2.49
3001,Abrest,65,2.3,0,2.21
3002,Agonges,0,0,0,2.15
3003,Ainay-le-Château,20,0,0,1.95
3004,Andelaroche,15,0,0,2.33
3005,Archignat,30,0,0,2.28
3006,Arfeuilles,40,0,0,1.96
3007,Arpheuilles-Saint-Priest,15,0,0,2.27
3008,Arronnes,5,2.8,0,2.23
3009,Aubigny,0,0,0,2.38
3010,Audes,15,2.6,0,2.28
3011,Aurouër,0,0,0,2.66
3012,Autry-Issards,15,0,0,2.11
3013,Avermes,150,0.6,0,2.05
3014,Avrilly,0,0,0,1.86
3015,Bagneux,0,0,0,2.52
3016,Barberier,0,0,0,2.31
3017,Barrais-Bussolles,10,0,0,2.25
3018,Bayet,35,1.7,0,2.34
3019,Beaulon,55,1.3,0,2.11
3020,Beaune-d'Allier,5,0,0,2.17
3021,Bègues,5,4.5,0,2.05
3022,Bellenaves,46,1.1,0,2.01
3023,Bellerive-sur-Allier,406,1,0,1.99
3024,Bert,15,0,0,2.08
3025,Bessay-sur-Allier,35,0,0,2.22
3026,Besson,25,0,0,2.35
3027,Bézenet,25,1,0,2.14
3028,Billezois,5,0,0,2.33
3029,Billy,25,0,0,2.23
3030,Biozat,21,0,0,2.27
3031,Bizeneuille,10,4.2,0,2.31
3032,Blomard,0,5,0,2.27
3033,Bost,15,0,0,2.45
3034,Boucé,10,0,0,2.27
3035,Le Bouchaud,0,0,0,2.33
3036,Bourbon-l'Archambault,55,0.4,0,1.94
3037,Braize,10,4.5,0,2.29
3038,Bransat,15,2.3,0,2.31
3039,Bresnay,20,0,0,2.33
3040,Bressolles,35,1,0,2.34
3041,Le Brethon,5,0,0,1.91
3042,Le Breuil,0,0,0,2.12
3043,Broût-Vernet,21,1,0,2.25
3044,Brugheas,46,0.8,0,2.35
3045,Busset,20,1.3,0,2.22
3046,Buxières-les-Mines,41,1,0,1.94
3047,La Celle,0,0,0,2.12
3048,Cérilly,30,4,0,1.93
3049,Cesset,10,2.9,0,2.41
3050,La Chabanne,0,0,0,2
3051,Chambérat,10,0,0,2.18
3052,Chamblet,30,0,0,2.43
3053,Chantelle,40,1,0,1.89
3054,Chapeau,5,0,0,2.32
3055,La Chapelaude,41,0,0,2.17
3056,La Chapelle,15,0,0,2.3
3057,La Chapelle-aux-Chasses,10,5.6,0,2.13
3058,Chappes,5,0,0,2.34
3059,Chareil-Cintrat,5,0,0,2.25
3060,Charmeil,16,2.5,0,2.44
3061,Charmes,14,0,0,2.39
3062,Charroux,5,2.8,0,1.93
3063,Chassenard,40,1.1,0,2.32
3064,Château-sur-Allier,10,0,0,2.02
3065,Châtel-de-Neuvre,20,4.1,0,2.19
3066,Châtel-Montagne,20,0,0,1.83
3067,Châtelperron,0,8.3,0,2.13
3068,Châtelus,0,9.1,0,1.86
3069,Châtillon,5,0,0,2.11
3070,Chavenon,5,0,0,2.25
3071,Chavroches,10,0,0,2.2
