"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"94",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","9","","RUE","JEAN MACE","0030",NA,"01",NA,5,NA,NA,"A09","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE JEAN MACE",2154,661727.8,6861973.3,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"97",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","13","","Rue","Jean Pierre Timbaud","",NA,"13",NA,-1,NA,NA,"Batiment 4","","FONTENAY Pressoir Bons Vivants",NA,2,"C",30,1975,1975,1975,1,52,1,"94-1-071991-851231-1-094020-722","01/07/1991",NA,NA,"12/2012","D","E",2023,2,"1405","FONTENAY Pressoir Bons Vivants",1,94033,"RUE JEAN PIERRE TIMBAUD",2154,661428.1,6861981.7,"HZ",106,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"103",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","13","","Rue","Jean Pierre Timbaud","",NA,"13",NA,-1,NA,NA,"Batiment 4","","FONTENAY Pressoir Bons Vivants",NA,2,"C",30,1975,1975,1975,1,52,1,"94-1-071991-851231-1-094020-722","01/07/1991",NA,NA,"12/2012","D","E",2023,2,"1405","FONTENAY Pressoir Bons Vivants",1,94033,"RUE JEAN PIERRE TIMBAUD",2154,661428.1,6861981.7,"HZ",106,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"108",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","7","","Rue","Guizot","",NA,"7",NA,-1,NA,NA,"Batiment 5","","FONTENAY Pressoir Bons Vivants",NA,2,"C",30,1975,1975,1975,1,52,1,"94-1-071991-851231-1-094020-722","01/07/1991",NA,NA,"12/2012","D","E",2023,2,"1405","FONTENAY Pressoir Bons Vivants",1,94033,"RUE GUIZOT",2154,661355.4,6861892.3,"HZ",106,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"111",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","7","","Rue","Guizot","",NA,"7",NA,-1,NA,NA,"Batiment 5","","FONTENAY Pressoir Bons Vivants",NA,2,"C",30,1975,1975,1975,1,52,1,"94-1-071991-851231-1-094020-722","01/07/1991",NA,NA,"12/2012","D","E",2023,2,"1405","FONTENAY Pressoir Bons Vivants",1,94033,"RUE GUIZOT",2154,661355.4,6861892.3,"HZ",106,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"115",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","9","","RUE","JEAN MACE","0051",NA,"01",NA,8,NA,NA,"A09","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE JEAN MACE",2154,661727.8,6861973.3,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"120",1,10,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","31","","Rue","Guirin Leroux","",NA,"1",NA,0,NA,NA,"CAGE B","","FONTENAY S/BOIS RUE LEROUX",NA,2,"C",14,1930,2006,2002,2,10,1,"94 0 02 2005 79 444 1 094 020 1779 AV1","23/02/2005",NA,NA,"12/2012","F","F",2055,2,"1425","FONTENAY S/BOIS RUE LEROUX",1,94033,"RUE GUERIN LEROUX",2154,661510.4,6861162.3,"HZ",113,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"très pauvres","petit"
"122",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","9","","RUE","JEAN MACE","0058",NA,"01",NA,9,NA,NA,"A09","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE JEAN MACE",2154,661727.8,6861973.3,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"136",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","9","","RUE","JEAN MACE","0072",NA,"01",NA,11,NA,NA,"A09","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE JEAN MACE",2154,661727.8,6861973.3,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"138",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","20","","Rue","La Fontaine","",NA,"20",NA,-1,NA,NA,"Batiment 2","","FONTENAY Pressoir Bons Vivants",NA,2,"C",30,1975,1975,1975,1,52,1,"94-1-071991-851231-1-094020-722","01/07/1991",NA,NA,"12/2012","D","E",2023,2,"1405","FONTENAY Pressoir Bons Vivants",1,94033,"RUE LA FONTAINE",2154,661352.7,6861958.8,"HZ",106,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"142",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","10","","Rue","Fernand Leger","",NA,"10",NA,0,NA,NA,"Batiment 10","","FONTENAY Le Bois Cadet",NA,2,"C",38,1976,1976,1976,1,52,1,"94-1-121981-79444-2-094020-070","10/12/1981",NA,NA,"12/2012","D","E",2022,2,"1409","FONTENAY Le Bois Cadet",1,94033,"RUE FERNAND LEGER",2154,662415.1,6861163.7,"HZ",110,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"143",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","9","","RUE","JEAN MACE","0079",NA,"01",NA,12,NA,NA,"A09","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE JEAN MACE",2154,661727.8,6861973.3,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"147",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","13","","Rue","Fernand Leger","",NA,"13",NA,5,NA,NA,"Batiment 4","","FONTENAY Le Bois Cadet",NA,2,"C",42,1976,1976,1976,1,52,1,"94-1-121981-79444-2-094020-070","10/12/1981",NA,NA,"12/2012","D","E",2022,2,"1409","FONTENAY Le Bois Cadet",1,94033,"RUE FERNAND LEGER",2154,662395.5,6861238.3,"HZ",110,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"150",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","9","","RUE","JEAN MACE","0086",NA,"01",NA,13,NA,NA,"A09","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE JEAN MACE",2154,661727.8,6861973.3,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"157",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","9","","RUE","JEAN MACE","0093",NA,"01",NA,14,NA,NA,"A09","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE JEAN MACE",2154,661727.8,6861973.3,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"171",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","9","","RUE","JEAN MACE","0107",NA,"01",NA,16,NA,NA,"A09","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE JEAN MACE",2154,661727.8,6861973.3,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"178",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","9","","RUE","JEAN MACE","0114",NA,"01",NA,17,NA,NA,"A09","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE JEAN MACE",2154,661727.8,6861973.3,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"222",1,14,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","5","","RUE","JEAN MACE","",NA,"1",NA,8,NA,NA,"BATIMENT CHEVERNY","","FONTENAY RES CLAUDE BERNARD",NA,1,"C",34,1970,1970,2009,2,14,1,"94-1BIS-092009-99864-1-2103","11/09/2009",NA,NA,"12/2012","D","E",2039,2,"1429","FONTENAY RES CLAUDE BERNARD",1,94033,"RUE JEAN MACE",2154,661834.42,6861868.5,"QP094030",108,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"moins pauvres","petit"
"225",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","1","","RUE","PASTEUR MARTIN LUTHER KING","0159",NA,"02",NA,6,NA,NA,"A10","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE DU PASTEUR M LUTHER KING",2154,661717.71,6861940.33,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"226",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","10","","Rue","Guizot","",NA,"10",NA,-1,NA,NA,"Batiment 8","","FONTENAY Pressoir Bons Vivants",NA,2,"C",30,1975,1975,1975,1,52,1,"94-1-071991-851231-1-094020-722","01/07/1991",NA,NA,"12/2012","D","E",2023,2,"1405","FONTENAY Pressoir Bons Vivants",1,94033,"RUE GUIZOT",2154,661385.8,6861905.9,"HZ",106,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"228",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","32","","Rue","La Fontaine","",NA,"32",NA,-1,NA,NA,"Batiment 1","","FONTENAY Pressoir Bons Vivants",NA,2,"C",30,1975,1975,1975,1,52,1,"94-1-071991-851231-1-094020-722","01/07/1991",NA,NA,"12/2012","D","E",2023,2,"1405","FONTENAY Pressoir Bons Vivants",1,94033,"RUE LA FONTAINE",2154,661403.6,6862073.7,"HZ",106,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"246",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","1","","RUE","PASTEUR MARTIN LUTHER KING","0180",NA,"02",NA,9,NA,NA,"A10","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE DU PASTEUR M LUTHER KING",2154,661717.71,6861940.33,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"254",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","9","","Avenue","Des Olympiades","",NA,"9",NA,0,NA,NA,"Batiment 5","","FONTENAY La Mare a Guillaume",NA,2,"C",37,1975,1975,1975,1,52,1,"94-1-121981-79444-2-094020-070","10/12/1981",NA,NA,"12/2012","D","E",2022,2,"1407","FONTENAY La Mare a Guillaume",1,94033,"AV DES OLYMPIADES",2154,662084.4,6861903.8,"HZ",105,"HZ","CSZ","1194035",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"274",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","1","","RUE","PASTEUR MARTIN LUTHER KING","0208",NA,"02",NA,13,NA,NA,"A10","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE DU PASTEUR M LUTHER KING",2154,661717.71,6861940.33,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"281",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","1","","RUE","PASTEUR MARTIN LUTHER KING","0215",NA,"02",NA,14,NA,NA,"A10","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE DU PASTEUR M LUTHER KING",2154,661717.71,6861940.33,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"288",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","1","","RUE","PASTEUR MARTIN LUTHER KING","0222",NA,"02",NA,15,NA,NA,"A10","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE DU PASTEUR M LUTHER KING",2154,661717.71,6861940.33,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
"295",1,52,11,"Cle-de-France",94,"Val-de-Marne",200054781,"MC)tropole du Grand Paris",1,94033,94120,"Fontenay-sous-Bois","1","","RUE","PASTEUR MARTIN LUTHER KING","0229",NA,"02",NA,16,NA,NA,"A10","194FO","FONTENAYs/sBOIS:MACE-LUT",NA,1,"C",30,1971,1971,1971,1,52,1,"94 0 01 2009 99864 094020 2042","12/01/2009",NA,13,"12/2019","D","D",2021,1,"194FO","FONTENAYs/sBOIS:MACE-LUT",2,94033,"RUE DU PASTEUR M LUTHER KING",2154,661717.71,6861940.33,"QP094030",107,"HZ","CSZ","HZ",1,1,11,NA,1,1,1,NA,1,2021,1,1,1,"T10ZZZZZZ",851,1,1109,"pauvres","petit"
